-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     2.00
  1 (profile)    14.00     4.00     5.75
  0 (direct)     23.75     4.00     3.00
  0 (direct)     30.75     4.00     3.00
  1 (profile)    37.75     4.00     1.25
  0 (direct)     43.00     4.00     5.25
  1 (profile)    52.25     4.00     3.25
  1 (profile)    59.50     4.00     5.00
  0 (direct)     68.50     4.00     2.75
  1 (profile)    75.25     4.00     1.25
  2 (control)    80.50     4.00     6.75
  2 (control)    91.25     4.00     3.50
  0 (direct)     98.75     4.00     4.50
  0 (direct)    107.25     4.00     4.25
  1 (profile)   115.50     4.00     6.00
  1 (profile)   125.50     4.00     6.50
  2 (control)   136.00     4.00     5.25
  0 (direct)    145.25     4.00     7.00
  2 (control)   156.25     4.00     2.75
  1 (profile)   163.00     4.00     1.50
  2 (control)   168.50     4.00     7.00
  0 (direct)    179.50     4.00     6.75
  2 (control)   190.25     4.00     2.50
  1 (profile)   196.75     4.00     1.50
  0 (direct)    202.25     4.00     3.75
  0 (direct)    210.00     4.00     6.25
  0 (direct)    220.25     4.00     5.00
  1 (profile)   229.25     4.00     5.50
  2 (control)   238.75     4.00     4.75
  0 (direct)    247.50     4.00     2.25
  2 (control)   253.75     4.00     6.25
  1 (profile)   264.00     4.00     5.75
  1 (profile)   273.75     4.00     3.50
  0 (direct)    281.25     4.00     1.00
  0 (direct)    286.25     4.00     3.75
  2 (control)   294.00     4.00     2.25
  2 (control)   300.25     4.00     4.50
  1 (profile)   308.75     4.00     2.50
  1 (profile)   315.25     4.00     1.75
  2 (control)   321.00     4.00     6.50
  2 (control)   331.50     4.00     4.25
  2 (control)   339.75     4.00     1.75
  1 (profile)   345.50     4.00     5.50
  2 (control)   355.00     4.00     1.00
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     3.75
  1 (profile)    15.75     4.00     3.50
  0 (direct)     23.25     4.00     2.50
  1 (profile)    29.75     4.00     3.00
  2 (control)    36.75     4.00     2.75
  0 (direct)     43.50     4.00     2.50
  1 (profile)    50.00     4.00     5.00
  2 (control)    59.00     4.00     6.25
  0 (direct)     69.25     4.00     3.25
  0 (direct)     76.50     4.00     2.00
  0 (direct)     82.50     4.00     2.75
  1 (profile)    89.25     4.00     1.00
  1 (profile)    94.25     4.00     5.50
  1 (profile)   103.75     4.00     6.75
  0 (direct)    114.50     4.00     5.00
  0 (direct)    123.50     4.00     5.25
  2 (control)   132.75     4.00     4.75
  2 (control)   141.50     4.00     2.25
  1 (profile)   147.75     4.00     6.50
  2 (control)   158.25     4.00     3.75
  1 (profile)   166.00     4.00     4.25
  1 (profile)   174.25     4.00     7.00
  2 (control)   185.25     4.00     4.50
  0 (direct)    193.75     4.00     1.50
  2 (control)   199.25     4.00     5.50
  0 (direct)    208.75     4.00     7.00
  1 (profile)   219.75     4.00     6.00
  0 (direct)    229.75     4.00     1.75
  2 (control)   235.50     4.00     5.75
  2 (control)   245.25     4.00     1.00
  2 (control)   250.25     4.00     6.50
  1 (profile)   260.75     4.00     2.25
  2 (control)   267.00     4.00     1.50
  2 (control)   272.50     4.00     1.25
  1 (profile)   277.75     4.00     3.00
  0 (direct)    284.75     4.00     1.25
  0 (direct)    290.00     4.00     6.75
  1 (profile)   300.75     4.00     5.25
  1 (profile)   310.00     4.00     3.50
  2 (control)   317.50     4.00     4.25
  0 (direct)    325.75     4.00     6.25
  0 (direct)    336.00     4.00     4.50
  1 (profile)   344.50     4.00     1.75
  0 (direct)    350.25     4.00     5.75
  2 (control)   360.00     4.00     0.00

