-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     4.50
  2 (control)    16.50     4.00     5.25
  0 (direct)     25.75     4.00     2.50
  0 (direct)     32.25     4.00     3.00
  1 (profile)    39.25     4.00     7.00
  0 (direct)     50.25     4.00     1.25
  1 (profile)    55.50     4.00     2.75
  0 (direct)     62.25     4.00     3.50
  2 (control)    69.75     4.00     5.00
  1 (profile)    78.75     4.00     6.75
  0 (direct)     89.50     4.00     3.75
  2 (control)    97.25     4.00     6.25
  0 (direct)    107.50     4.00     2.75
  2 (control)   114.25     4.00     5.00
  2 (control)   123.25     4.00     4.75
  1 (profile)   132.00     4.00     6.50
  1 (profile)   142.50     4.00     2.00
  0 (direct)    148.50     4.00     5.50
  2 (control)   158.00     4.00     6.25
  0 (direct)    168.25     4.00     2.25
  0 (direct)    174.50     4.00     5.25
  2 (control)   183.75     4.00     1.75
  2 (control)   189.50     4.00     1.00
  0 (direct)    194.50     4.00     1.00
  1 (profile)   199.50     4.00     1.75
  0 (direct)    205.25     4.00     5.75
  2 (control)   215.00     4.00     4.50
  2 (control)   223.50     4.00     3.25
  2 (control)   230.75     4.00     5.75
  1 (profile)   240.50     4.00     1.50
  1 (profile)   246.00     4.00     4.25
  1 (profile)   254.25     4.00     6.00
  2 (control)   264.25     4.00     2.50
  0 (direct)    270.75     4.00     4.25
  1 (profile)   279.00     4.00     3.00
  2 (control)   286.00     4.00     1.50
  1 (profile)   291.50     4.00     3.50
  0 (direct)    299.00     4.00     6.75
  1 (profile)   309.75     4.00     3.75
  0 (direct)    317.50     4.00     1.25
  2 (control)   322.75     4.00     5.50
  2 (control)   332.25     4.00     6.50
  0 (direct)    342.75     4.00     2.25
  1 (profile)   349.00     4.00     7.00
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.00
  2 (control)    13.00     4.00     3.25
  0 (direct)     20.25     4.00     1.00
  0 (direct)     25.25     4.00     1.75
  1 (profile)    31.00     4.00     1.50
  2 (control)    36.50     4.00     6.75
  1 (profile)    47.25     4.00     2.25
  0 (direct)     53.50     4.00     3.50
  0 (direct)     61.00     4.00     5.00
  0 (direct)     70.00     4.00     5.00
  1 (profile)    79.00     4.00     5.75
  2 (control)    88.75     4.00     2.50
  2 (control)    95.25     4.00     6.25
  1 (profile)   105.50     4.00     6.50
  1 (profile)   116.00     4.00     3.50
  0 (direct)    123.50     4.00     4.25
  2 (control)   131.75     4.00     5.25
  0 (direct)    141.00     4.00     6.00
  1 (profile)   151.00     4.00     5.50
  2 (control)   160.50     4.00     2.25
  0 (direct)    166.75     4.00     1.25
  0 (direct)    172.00     4.00     5.50
  1 (profile)   181.50     4.00     6.75
  2 (control)   192.25     4.00     6.50
  1 (profile)   202.75     4.00     7.00
  2 (control)   213.75     4.00     4.50
  2 (control)   222.25     4.00     3.75
  1 (profile)   230.00     4.00     3.00
  1 (profile)   237.00     4.00     4.75
  2 (control)   245.75     4.00     2.50
  2 (control)   252.25     4.00     3.00
  2 (control)   259.25     4.00     5.75
  1 (profile)   269.00     4.00     2.75
  1 (profile)   275.75     4.00     5.25
  2 (control)   285.00     4.00     1.50
  0 (direct)    290.50     4.00     7.00
  0 (direct)    301.50     4.00     2.00
  1 (profile)   307.50     4.00     2.75
  0 (direct)    314.25     4.00     3.75
  0 (direct)    322.00     4.00     1.25
  0 (direct)    327.25     4.00     4.50
  1 (profile)   335.75     4.00     1.75
  1 (profile)   341.50     4.00     4.25
  2 (control)   349.75     4.00     6.25
  0 (direct)    360.00     4.00     0.00

