-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     1.00
  0 (direct)     13.00     4.00     1.75
  0 (direct)     18.75     4.00     3.00
  1 (profile)    25.75     4.00     5.00
  0 (direct)     34.75     4.00     5.75
  1 (profile)    44.50     4.00     6.50
  1 (profile)    55.00     4.00     4.25
  2 (control)    63.25     4.00     1.25
  0 (direct)     68.50     4.00     2.50
  0 (direct)     75.00     4.00     3.75
  1 (profile)    82.75     4.00     3.50
  1 (profile)    90.25     4.00     1.50
  2 (control)    95.75     4.00     1.00
  2 (control)   100.75     4.00     1.25
  1 (profile)   106.00     4.00     2.25
  1 (profile)   112.25     4.00     1.50
  2 (control)   117.75     4.00     6.75
  0 (direct)    128.50     4.00     5.25
  2 (control)   137.75     4.00     6.25
  2 (control)   148.00     4.00     6.75
  2 (control)   158.75     4.00     5.75
  1 (profile)   168.50     4.00     2.50
  0 (direct)    175.00     4.00     7.00
  1 (profile)   186.00     4.00     4.50
  2 (control)   194.50     4.00     2.00
  2 (control)   200.50     4.00     2.75
  0 (direct)    207.25     4.00     2.25
  0 (direct)    213.50     4.00     4.25
  1 (profile)   221.75     4.00     5.25
  2 (control)   231.00     4.00     7.00
  0 (direct)    242.00     4.00     6.25
  1 (profile)   252.25     4.00     1.75
  0 (direct)    258.00     4.00     6.50
  1 (profile)   268.50     4.00     3.50
  2 (control)   276.00     4.00     5.50
  2 (control)   285.50     4.00     2.75
  1 (profile)   292.25     4.00     5.50
  2 (control)   301.75     4.00     4.75
  1 (profile)   310.50     4.00     6.00
  0 (direct)    320.50     4.00     3.25
  0 (direct)    327.75     4.00     4.50
  0 (direct)    336.25     4.00     3.75
  2 (control)   344.00     4.00     5.00
  2 (control)   353.00     4.00     3.00
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.75
  0 (direct)     13.75     4.00     3.00
  2 (control)    20.75     4.00     2.25
  1 (profile)    27.00     4.00     1.50
  0 (direct)     32.50     4.00     5.25
  2 (control)    41.75     4.00     2.25
  0 (direct)     48.00     4.00     4.75
  2 (control)    56.75     4.00     2.75
  0 (direct)     63.50     4.00     2.50
  0 (direct)     70.00     4.00     1.00
  2 (control)    75.00     4.00     6.25
  0 (direct)     85.25     4.00     5.00
  2 (control)    94.25     4.00     3.75
  2 (control)   102.00     4.00     5.00
  2 (control)   111.00     4.00     5.75
  1 (profile)   120.75     4.00     1.25
  1 (profile)   126.00     4.00     5.75
  0 (direct)    135.75     4.00     6.75
  0 (direct)    146.50     4.00     4.50
  2 (control)   155.00     4.00     3.75
  0 (direct)    162.75     4.00     1.75
  0 (direct)    168.50     4.00     6.00
  0 (direct)    178.50     4.00     1.50
  1 (profile)   184.00     4.00     2.00
  1 (profile)   190.00     4.00     7.00
  0 (direct)    201.00     4.00     4.25
  2 (control)   209.25     4.00     6.50
  1 (profile)   219.75     4.00     2.75
  2 (control)   226.50     4.00     6.75
  1 (profile)   237.25     4.00     5.50
  2 (control)   246.75     4.00     6.50
  0 (direct)    257.25     4.00     3.50
  1 (profile)   264.75     4.00     4.25
  2 (control)   273.00     4.00     3.25
  2 (control)   280.25     4.00     1.00
  2 (control)   285.25     4.00     1.25
  0 (direct)    290.50     4.00     3.50
  1 (profile)   298.00     4.00     5.50
  1 (profile)   307.50     4.00     6.25
  2 (control)   317.75     4.00     2.50
  1 (profile)   324.25     4.00     7.00
  1 (profile)   335.25     4.00     4.50
  1 (profile)   343.75     4.00     5.25
  0 (direct)    353.00     4.00     3.00
  1 (profile)   360.00     4.00     0.00

