-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     4.75
  1 (profile)    16.75     4.00     1.00
  0 (direct)     21.75     4.00     2.25
  0 (direct)     28.00     4.00     3.75
  0 (direct)     35.75     4.00     3.50
  2 (control)    43.25     4.00     3.00
  2 (control)    50.25     4.00     2.00
  0 (direct)     56.25     4.00     1.75
  2 (control)    62.00     4.00     5.75
  1 (profile)    71.75     4.00     5.50
  1 (profile)    81.25     4.00     3.50
  0 (direct)     88.75     4.00     1.50
  1 (profile)    94.25     4.00     4.50
  2 (control)   102.75     4.00     6.00
  2 (control)   112.75     4.00     7.00
  2 (control)   123.75     4.00     2.75
  1 (profile)   130.50     4.00     2.75
  2 (control)   137.25     4.00     2.50
  0 (direct)    143.75     4.00     6.25
  0 (direct)    154.00     4.00     6.25
  0 (direct)    164.25     4.00     6.75
  2 (control)   175.00     4.00     1.25
  1 (profile)   180.25     4.00     6.50
  1 (profile)   190.75     4.00     1.25
  1 (profile)   196.00     4.00     1.50
  0 (direct)    201.50     4.00     6.50
  1 (profile)   212.00     4.00     5.25
  0 (direct)    221.25     4.00     2.50
  0 (direct)    227.75     4.00     5.75
  1 (profile)   237.50     4.00     5.25
  2 (control)   246.75     4.00     3.75
  2 (control)   254.50     4.00     1.75
  2 (control)   260.25     4.00     4.25
  1 (profile)   268.50     4.00     3.00
  1 (profile)   275.50     4.00     1.00
  0 (direct)    280.50     4.00     7.00
  2 (control)   291.50     4.00     3.25
  0 (direct)    298.75     4.00     4.25
  2 (control)   307.00     4.00     5.00
  2 (control)   316.00     4.00     5.50
  1 (profile)   325.50     4.00     4.50
  2 (control)   334.00     4.00     5.00
  0 (direct)    343.00     4.00     2.25
  1 (profile)   349.25     4.00     6.75
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.25
  0 (direct)     15.25     4.00     3.50
  1 (profile)    22.75     4.00     4.50
  0 (direct)     31.25     4.00     1.50
  2 (control)    36.75     4.00     1.00
  1 (profile)    41.75     4.00     5.00
  2 (control)    50.75     4.00     5.50
  2 (control)    60.25     4.00     1.25
  2 (control)    65.50     4.00     2.25
  1 (profile)    71.75     4.00     5.50
  0 (direct)     81.25     4.00     4.75
  0 (direct)     90.00     4.00     6.50
  1 (profile)   100.50     4.00     2.00
  0 (direct)    106.50     4.00     7.00
  1 (profile)   117.50     4.00     6.75
  2 (control)   128.25     4.00     3.00
  2 (control)   135.25     4.00     2.75
  1 (profile)   142.00     4.00     1.75
  0 (direct)    147.75     4.00     2.75
  0 (direct)    154.50     4.00     7.00
  2 (control)   165.50     4.00     3.50
  2 (control)   173.00     4.00     5.25
  2 (control)   182.25     4.00     5.25
  0 (direct)    191.50     4.00     6.25
  1 (profile)   201.75     4.00     3.00
  1 (profile)   208.75     4.00     6.75
  2 (control)   219.50     4.00     4.50
  1 (profile)   228.00     4.00     5.00
  2 (control)   237.00     4.00     6.25
  0 (direct)    247.25     4.00     2.50
  1 (profile)   253.75     4.00     5.75
  2 (control)   263.50     4.00     2.50
  0 (direct)    270.00     4.00     1.75
  0 (direct)    275.75     4.00     5.75
  2 (control)   285.50     4.00     3.75
  0 (direct)    293.25     4.00     6.50
  1 (profile)   303.75     4.00     1.50
  1 (profile)   309.25     4.00     4.25
  1 (profile)   317.50     4.00     6.00
  0 (direct)    327.50     4.00     3.75
  2 (control)   335.25     4.00     4.25
  2 (control)   343.50     4.00     1.25
  0 (direct)    348.75     4.00     2.25
  1 (profile)   355.00     4.00     1.00
  1 (profile)   360.00     4.00     0.00

