-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.75
  0 (direct)     13.75     4.00     3.75
  1 (profile)    21.50     4.00     1.75
  2 (control)    27.25     4.00     5.25
  1 (profile)    36.50     4.00     4.75
  0 (direct)     45.25     4.00     1.00
  2 (control)    50.25     4.00     6.25
  2 (control)    60.50     4.00     7.00
  1 (profile)    71.50     4.00     6.00
  1 (profile)    81.50     4.00     2.25
  0 (direct)     87.75     4.00     1.25
  0 (direct)     93.00     4.00     5.50
  2 (control)   102.50     4.00     5.75
  2 (control)   112.25     4.00     3.00
  0 (direct)    119.25     4.00     4.25
  2 (control)   127.50     4.00     2.75
  1 (profile)   134.25     4.00     4.50
  0 (direct)    142.75     4.00     3.75
  0 (direct)    150.50     4.00     6.50
  2 (control)   161.00     4.00     1.50
  2 (control)   166.50     4.00     1.50
  0 (direct)    172.00     4.00     7.00
  1 (profile)   183.00     4.00     2.00
  1 (profile)   189.00     4.00     5.00
  2 (control)   198.00     4.00     6.50
  1 (profile)   208.50     4.00     3.25
  1 (profile)   215.75     4.00     4.50
  2 (control)   224.25     4.00     1.25
  2 (control)   229.50     4.00     1.00
  0 (direct)    234.50     4.00     5.50
  1 (profile)   244.00     4.00     2.75
  2 (control)   250.75     4.00     3.50
  0 (direct)    258.25     4.00     2.25
  0 (direct)    264.50     4.00     5.00
  0 (direct)    273.50     4.00     5.25
  1 (profile)   282.75     4.00     6.75
  2 (control)   293.50     4.00     3.50
  1 (profile)   301.00     4.00     6.25
  2 (control)   311.25     4.00     6.75
  0 (direct)    322.00     4.00     4.25
  0 (direct)    330.25     4.00     2.50
  2 (control)   336.75     4.00     3.00
  0 (direct)    343.75     4.00     5.75
  1 (profile)   353.50     4.00     2.50
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     2.50
  0 (direct)     14.50     4.00     2.00
  1 (profile)    20.50     4.00     7.00
  1 (profile)    31.50     4.00     1.00
  2 (control)    36.50     4.00     2.75
  2 (control)    43.25     4.00     3.50
  1 (profile)    50.75     4.00     3.00
  1 (profile)    57.75     4.00     1.25
  0 (direct)     63.00     4.00     1.75
  2 (control)    68.75     4.00     3.00
  2 (control)    75.75     4.00     5.00
  2 (control)    84.75     4.00     2.25
  0 (direct)     91.00     4.00     1.50
  1 (profile)    96.50     4.00     5.50
  0 (direct)    106.00     4.00     5.25
  1 (profile)   115.25     4.00     5.50
  0 (direct)    124.75     4.00     4.75
  0 (direct)    133.50     4.00     4.25
  2 (control)   141.75     4.00     7.00
  2 (control)   152.75     4.00     3.25
  0 (direct)    160.00     4.00     4.50
  0 (direct)    168.50     4.00     2.50
  0 (direct)    175.00     4.00     1.00
  1 (profile)   180.00     4.00     6.25
  2 (control)   190.25     4.00     3.75
  1 (profile)   198.00     4.00     6.25
  2 (control)   208.25     4.00     1.50
  1 (profile)   213.75     4.00     2.25
  1 (profile)   220.00     4.00     6.75
  1 (profile)   230.75     4.00     6.75
  0 (direct)    241.50     4.00     2.75
  1 (profile)   248.25     4.00     1.25
  2 (control)   253.50     4.00     5.75
  2 (control)   263.25     4.00     4.25
  1 (profile)   271.50     4.00     6.00
  2 (control)   281.50     4.00     6.50
  1 (profile)   292.00     4.00     3.75
  2 (control)   299.75     4.00     4.50
  1 (profile)   308.25     4.00     5.75
  0 (direct)    318.00     4.00     1.75
  0 (direct)    323.75     4.00     3.50
  0 (direct)    331.25     4.00     5.00
  2 (control)   340.25     4.00     5.25
  2 (control)   349.50     4.00     6.50
  0 (direct)    360.00     4.00     0.00

