-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     1.25
  0 (direct)     13.25     4.00     1.50
  2 (control)    18.75     4.00     6.75
  2 (control)    29.50     4.00     3.75
  1 (profile)    37.25     4.00     2.25
  0 (direct)     43.50     4.00     1.25
  1 (profile)    48.75     4.00     6.00
  1 (profile)    58.75     4.00     6.50
  0 (direct)     69.25     4.00     5.25
  2 (control)    78.50     4.00     2.75
  1 (profile)    85.25     4.00     1.50
  1 (profile)    90.75     4.00     3.75
  2 (control)    98.50     4.00     2.25
  2 (control)   104.75     4.00     4.75
  0 (direct)    113.50     4.00     5.00
  0 (direct)    122.50     4.00     3.50
  2 (control)   130.00     4.00     6.25
  0 (direct)    140.25     4.00     6.25
  0 (direct)    150.50     4.00     7.00
  1 (profile)   161.50     4.00     2.00
  2 (control)   167.50     4.00     2.50
  1 (profile)   174.00     4.00     1.00
  0 (direct)    179.00     4.00     1.75
  0 (direct)    184.75     4.00     6.75
  2 (control)   195.50     4.00     5.75
  0 (direct)    205.25     4.00     5.50
  1 (profile)   214.75     4.00     5.00
  2 (control)   223.75     4.00     6.50
  1 (profile)   234.25     4.00     4.25
  0 (direct)    242.50     4.00     4.25
  1 (profile)   250.75     4.00     3.50
  0 (direct)    258.25     4.00     5.75
  1 (profile)   268.00     4.00     3.25
  1 (profile)   275.25     4.00     1.75
  0 (direct)    281.00     4.00     3.00
  2 (control)   288.00     4.00     2.50
  2 (control)   294.50     4.00     5.50
  1 (profile)   304.00     4.00     2.75
  1 (profile)   310.75     4.00     5.25
  2 (control)   320.00     4.00     7.00
  1 (profile)   331.00     4.00     4.50
  0 (direct)    339.50     4.00     3.00
  2 (control)   346.50     4.00     4.50
  2 (control)   355.00     4.00     1.00
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.50
  2 (control)    14.50     4.00     2.00
  2 (control)    20.50     4.00     3.50
  0 (direct)     28.00     4.00     3.00
  2 (control)    35.00     4.00     3.25
  2 (control)    42.25     4.00     2.75
  1 (profile)    49.00     4.00     5.25
  1 (profile)    58.25     4.00     5.25
  0 (direct)     67.50     4.00     6.50
  2 (control)    78.00     4.00     1.50
  0 (direct)     83.50     4.00     5.00
  1 (profile)    92.50     4.00     5.50
  1 (profile)   102.00     4.00     5.75
  2 (control)   111.75     4.00     5.00
  2 (control)   120.75     4.00     2.50
  2 (control)   127.25     4.00     2.25
  1 (profile)   133.50     4.00     6.25
  0 (direct)    143.75     4.00     2.75
  0 (direct)    150.50     4.00     1.25
  1 (profile)   155.75     4.00     3.50
  1 (profile)   163.25     4.00     4.25
  0 (direct)    171.50     4.00     6.00
  0 (direct)    181.50     4.00     3.75
  1 (profile)   189.25     4.00     4.25
  1 (profile)   197.50     4.00     7.00
  0 (direct)    208.50     4.00     1.00
  0 (direct)    213.50     4.00     1.75
  2 (control)   219.25     4.00     1.50
  2 (control)   224.75     4.00     1.00
  0 (direct)    229.75     4.00     4.50
  2 (control)   238.25     4.00     1.75
  0 (direct)    244.00     4.00     3.00
  1 (profile)   251.00     4.00     1.25
  1 (profile)   256.25     4.00     5.50
  2 (control)   265.75     4.00     6.50
  0 (direct)    276.25     4.00     3.75
  0 (direct)    284.00     4.00     6.75
  2 (control)   294.75     4.00     6.25
  0 (direct)    305.00     4.00     2.25
  1 (profile)   311.25     4.00     6.75
  2 (control)   322.00     4.00     4.50
  1 (profile)   330.50     4.00     5.75
  1 (profile)   340.25     4.00     4.75
  0 (direct)    349.00     4.00     7.00
  2 (control)   360.00     4.00     0.00

