-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     3.50
  1 (profile)    15.50     4.00     1.25
  1 (profile)    20.75     4.00     3.25
  2 (control)    28.00     4.00     6.50
  2 (control)    38.50     4.00     1.00
  0 (direct)     43.50     4.00     1.00
  1 (profile)    48.50     4.00     1.75
  0 (direct)     54.25     4.00     4.25
  0 (direct)     62.50     4.00     3.00
  0 (direct)     69.50     4.00     5.25
  2 (control)    78.75     4.00     6.75
  2 (control)    89.50     4.00     3.75
  2 (control)    97.25     4.00     2.25
  1 (profile)   103.50     4.00     6.50
  0 (direct)    114.00     4.00     1.25
  1 (profile)   119.25     4.00     3.50
  0 (direct)    126.75     4.00     5.75
  2 (control)   136.50     4.00     5.75
  0 (direct)    146.25     4.00     6.00
  0 (direct)    156.25     4.00     2.25
  0 (direct)    162.50     4.00     6.25
  1 (profile)   172.75     4.00     4.75
  1 (profile)   181.50     4.00     3.00
  2 (control)   188.50     4.00     4.50
  0 (direct)    197.00     4.00     1.50
  0 (direct)    202.50     4.00     7.00
  1 (profile)   213.50     4.00     5.00
  0 (direct)    222.50     4.00     2.50
  2 (control)   229.00     4.00     2.75
  2 (control)   235.75     4.00     1.75
  1 (profile)   241.50     4.00     4.25
  1 (profile)   249.75     4.00     5.25
  2 (control)   259.00     4.00     2.50
  2 (control)   265.50     4.00     5.50
  0 (direct)    275.00     4.00     6.75
  1 (profile)   285.75     4.00     5.00
  1 (profile)   294.75     4.00     5.50
  2 (control)   304.25     4.00     2.00
  2 (control)   310.25     4.00     1.50
  0 (direct)    315.75     4.00     6.25
  1 (profile)   326.00     4.00     7.00
  2 (control)   337.00     4.00     2.75
  0 (direct)    343.75     4.00     4.50
  2 (control)   352.25     4.00     3.75
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.75
  2 (control)    15.75     4.00     2.25
  1 (profile)    22.00     4.00     1.25
  0 (direct)     27.25     4.00     2.25
  1 (profile)    33.50     4.00     5.00
  1 (profile)    42.50     4.00     3.25
  1 (profile)    49.75     4.00     3.75
  0 (direct)     57.50     4.00     3.50
  2 (control)    65.00     4.00     5.50
  2 (control)    74.50     4.00     3.00
  1 (profile)    81.50     4.00     6.25
  0 (direct)     91.75     4.00     5.75
  0 (direct)    101.50     4.00     4.75
  0 (direct)    110.25     4.00     5.50
  2 (control)   119.75     4.00     1.50
  0 (direct)    125.25     4.00     1.00
  2 (control)   130.25     4.00     3.50
  1 (profile)   137.75     4.00     3.00
  1 (profile)   144.75     4.00     4.50
  2 (control)   153.25     4.00     7.00
  2 (control)   164.25     4.00     6.75
  0 (direct)    175.00     4.00     4.50
  2 (control)   183.50     4.00     1.75
  2 (control)   189.25     4.00     1.00
  1 (profile)   194.25     4.00     6.50
  1 (profile)   204.75     4.00     5.75
  2 (control)   214.50     4.00     6.50
  1 (profile)   225.00     4.00     6.25
  0 (direct)    235.25     4.00     2.75
  1 (profile)   242.00     4.00     5.25
  2 (control)   251.25     4.00     6.00
  1 (profile)   261.25     4.00     2.00
  0 (direct)    267.25     4.00     1.50
  0 (direct)    272.75     4.00     1.75
  2 (control)   278.50     4.00     5.25
  1 (profile)   287.75     4.00     2.75
  0 (direct)    294.50     4.00     6.75
  2 (control)   305.25     4.00     5.00
  0 (direct)    314.25     4.00     4.25
  2 (control)   322.50     4.00     2.50
  0 (direct)    329.00     4.00     7.00
  0 (direct)    340.00     4.00     4.25
  2 (control)   348.25     4.00     1.25
  1 (profile)   353.50     4.00     2.50
  1 (profile)   360.00     4.00     0.00

