-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     3.00
  1 (profile)    15.00     4.00     1.50
  0 (direct)     20.50     4.00     2.25
  1 (profile)    26.75     4.00     6.25
  2 (control)    37.00     4.00     1.25
  2 (control)    42.25     4.00     2.50
  0 (direct)     48.75     4.00     5.00
  1 (profile)    57.75     4.00     4.25
  2 (control)    66.00     4.00     3.25
  1 (profile)    73.25     4.00     5.00
  2 (control)    82.25     4.00     1.75
  2 (control)    88.00     4.00     7.00
  0 (direct)     99.00     4.00     3.00
  1 (profile)   106.00     4.00     5.50
  1 (profile)   115.50     4.00     3.50
  0 (direct)    123.00     4.00     5.50
  2 (control)   132.50     4.00     5.75
  0 (direct)    142.25     4.00     6.25
  1 (profile)   152.50     4.00     4.25
  1 (profile)   160.75     4.00     2.25
  2 (control)   167.00     4.00     3.50
  0 (direct)    174.50     4.00     2.00
  2 (control)   180.50     4.00     4.50
  0 (direct)    189.00     4.00     3.75
  1 (profile)   196.75     4.00     1.25
  1 (profile)   202.00     4.00     1.00
  0 (direct)    207.00     4.00     5.75
  1 (profile)   216.75     4.00     7.00
  2 (control)   227.75     4.00     2.75
  0 (direct)    234.50     4.00     6.75
  0 (direct)    245.25     4.00     6.00
  2 (control)   255.25     4.00     1.75
  0 (direct)    261.00     4.00     6.50
  2 (control)   271.50     4.00     5.25
  1 (profile)   280.75     4.00     3.75
  0 (direct)    288.50     4.00     5.25
  1 (profile)   297.75     4.00     4.75
  0 (direct)    306.50     4.00     1.00
  1 (profile)   311.50     4.00     6.75
  2 (control)   322.25     4.00     4.50
  1 (profile)   330.75     4.00     2.50
  0 (direct)    337.25     4.00     1.50
  0 (direct)    342.75     4.00     6.50
  2 (control)   353.25     4.00     2.75
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.50
  0 (direct)     14.50     4.00     2.00
  0 (direct)     20.50     4.00     1.50
  2 (control)    26.00     4.00     1.50
  1 (profile)    31.50     4.00     1.75
  0 (direct)     37.25     4.00     2.75
  2 (control)    44.00     4.00     5.50
  0 (direct)     53.50     4.00     5.50
  1 (profile)    63.00     4.00     5.25
  2 (control)    72.25     4.00     1.00
  0 (direct)     77.25     4.00     2.25
  1 (profile)    83.50     4.00     1.75
  0 (direct)     89.25     4.00     6.00
  2 (control)    99.25     4.00     3.50
  2 (control)   106.75     4.00     4.25
  0 (direct)    115.00     4.00     5.00
  1 (profile)   124.00     4.00     4.75
  2 (control)   132.75     4.00     3.50
  2 (control)   140.25     4.00     3.75
  0 (direct)    148.00     4.00     7.00
  1 (profile)   159.00     4.00     4.50
  1 (profile)   167.50     4.00     6.50
  1 (profile)   178.00     4.00     3.00
  2 (control)   185.00     4.00     1.25
  2 (control)   190.25     4.00     3.75
  0 (direct)    198.00     4.00     5.25
  0 (direct)    207.25     4.00     2.50
  1 (profile)   213.75     4.00     5.00
  2 (control)   222.75     4.00     3.25
  0 (direct)    230.00     4.00     5.75
  1 (profile)   239.75     4.00     6.50
  0 (direct)    250.25     4.00     6.75
  0 (direct)    261.00     4.00     5.75
  2 (control)   270.75     4.00     7.00
  2 (control)   281.75     4.00     6.25
  2 (control)   292.00     4.00     4.50
  1 (profile)   300.50     4.00     3.00
  1 (profile)   307.50     4.00     2.25
  2 (control)   313.75     4.00     2.75
  2 (control)   320.50     4.00     1.25
  1 (profile)   325.75     4.00     4.25
  1 (profile)   334.00     4.00     1.00
  0 (direct)    339.00     4.00     6.25
  0 (direct)    349.25     4.00     6.75
  1 (profile)   360.00     4.00     0.00

