-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     4.75
  2 (control)    16.75     4.00     2.50
  2 (control)    23.25     4.00     1.50
  1 (profile)    28.75     4.00     5.00
  1 (profile)    37.75     4.00     2.50
  0 (direct)     44.25     4.00     1.75
  2 (control)    50.00     4.00     4.50
  2 (control)    58.50     4.00     1.75
  0 (direct)     64.25     4.00     6.75
  1 (profile)    75.00     4.00     5.25
  1 (profile)    84.25     4.00     2.75
  1 (profile)    91.00     4.00     1.25
  2 (control)    96.25     4.00     4.25
  0 (direct)    104.50     4.00     1.50
  0 (direct)    110.00     4.00     5.75
  1 (profile)   119.75     4.00     4.25
  0 (direct)    128.00     4.00     5.50
  0 (direct)    137.50     4.00     3.50
  0 (direct)    145.00     4.00     6.00
  2 (control)   155.00     4.00     2.75
  2 (control)   161.75     4.00     5.50
  1 (profile)   171.25     4.00     1.25
  1 (profile)   176.50     4.00     7.00
  0 (direct)    187.50     4.00     5.75
  0 (direct)    197.25     4.00     6.75
  2 (control)   208.00     4.00     3.25
  2 (control)   215.25     4.00     6.25
  1 (profile)   225.50     4.00     5.25
  0 (direct)    234.75     4.00     2.25
  1 (profile)   241.00     4.00     3.00
  0 (direct)    248.00     4.00     3.75
  1 (profile)   255.75     4.00     1.00
  0 (direct)    260.75     4.00     6.25
  0 (direct)    271.00     4.00     6.50
  2 (control)   281.50     4.00     5.00
  1 (profile)   290.50     4.00     3.00
  2 (control)   297.50     4.00     3.75
  2 (control)   305.25     4.00     3.50
  0 (direct)    312.75     4.00     2.00
  0 (direct)    318.75     4.00     1.00
  1 (profile)   323.75     4.00     2.25
  2 (control)   330.00     4.00     7.00
  2 (control)   341.00     4.00     6.50
  1 (profile)   351.50     4.00     4.50
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     2.50
  1 (profile)    14.50     4.00     1.25
  0 (direct)     19.75     4.00     1.00
  0 (direct)     24.75     4.00     6.50
  2 (control)    35.25     4.00     5.75
  1 (profile)    45.00     4.00     3.25
  2 (control)    52.25     4.00     2.75
  1 (profile)    59.00     4.00     5.00
  2 (control)    68.00     4.00     3.00
  0 (direct)     75.00     4.00     5.00
  2 (control)    84.00     4.00     1.50
  0 (direct)     89.50     4.00     7.00
  1 (profile)   100.50     4.00     3.75
  0 (direct)    108.25     4.00     4.25
  2 (control)   116.50     4.00     6.25
  2 (control)   126.75     4.00     4.50
  1 (profile)   135.25     4.00     4.75
  1 (profile)   144.00     4.00     4.50
  0 (direct)    152.50     4.00     1.25
  1 (profile)   157.75     4.00     2.25
  2 (control)   164.00     4.00     5.50
  2 (control)   173.50     4.00     6.75
  1 (profile)   184.25     4.00     3.50
  0 (direct)    191.75     4.00     4.25
  0 (direct)    200.00     4.00     5.25
  1 (profile)   209.25     4.00     5.25
  2 (control)   218.50     4.00     6.50
  2 (control)   229.00     4.00     7.00
  0 (direct)    240.00     4.00     2.50
  2 (control)   246.50     4.00     5.50
  1 (profile)   256.00     4.00     3.50
  0 (direct)    263.50     4.00     3.75
  1 (profile)   271.25     4.00     1.75
  2 (control)   277.00     4.00     2.75
  1 (profile)   283.75     4.00     1.50
  0 (direct)    289.25     4.00     2.00
  1 (profile)   295.25     4.00     3.00
  1 (profile)   302.25     4.00     6.25
  0 (direct)    312.50     4.00     5.75
  2 (control)   322.25     4.00     6.00
  0 (direct)    332.25     4.00     1.75
  1 (profile)   338.00     4.00     2.25
  0 (direct)    344.25     4.00     1.00
  0 (direct)    349.25     4.00     6.75
  2 (control)   360.00     4.00     0.00

