-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.25
  0 (direct)     13.25     4.00     4.25
  0 (direct)     21.50     4.00     2.75
  1 (profile)    28.25     4.00     3.00
  2 (control)    35.25     4.00     2.00
  2 (control)    41.25     4.00     2.75
  0 (direct)     48.00     4.00     6.00
  2 (control)    58.00     4.00     1.00
  0 (direct)     63.00     4.00     7.00
  2 (control)    74.00     4.00     6.75
  1 (profile)    84.75     4.00     2.25
  2 (control)    91.00     4.00     5.25
  1 (profile)   100.25     4.00     3.50
  2 (control)   107.75     4.00     5.75
  1 (profile)   117.50     4.00     3.25
  0 (direct)    124.75     4.00     1.25
  0 (direct)    130.00     4.00     4.50
  0 (direct)    138.50     4.00     2.25
  2 (control)   144.75     4.00     6.75
  1 (profile)   155.50     4.00     7.00
  1 (profile)   166.50     4.00     4.25
  1 (profile)   174.75     4.00     1.75
  0 (direct)    180.50     4.00     5.75
  1 (profile)   190.25     4.00     5.00
  2 (control)   199.25     4.00     3.75
  0 (direct)    207.00     4.00     5.00
  0 (direct)    216.00     4.00     6.50
  2 (control)   226.50     4.00     1.00
  2 (control)   231.50     4.00     1.75
  2 (control)   237.25     4.00     4.75
  0 (direct)    246.00     4.00     4.50
  1 (profile)   254.50     4.00     5.50
  1 (profile)   264.00     4.00     3.50
  1 (profile)   271.50     4.00     1.50
  0 (direct)    277.00     4.00     6.25
  1 (profile)   287.25     4.00     1.50
  1 (profile)   292.75     4.00     2.50
  2 (control)   299.25     4.00     5.50
  0 (direct)    308.75     4.00     5.25
  2 (control)   318.00     4.00     6.25
  2 (control)   328.25     4.00     6.50
  0 (direct)    338.75     4.00     2.50
  0 (direct)    345.25     4.00     3.00
  1 (profile)   352.25     4.00     3.75
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.75
  0 (direct)     14.75     4.00     3.25
  2 (control)    22.00     4.00     3.50
  2 (control)    29.50     4.00     3.00
  0 (direct)     36.50     4.00     6.50
  1 (profile)    47.00     4.00     5.25
  2 (control)    56.25     4.00     6.00
  1 (profile)    66.25     4.00     2.50
  1 (profile)    72.75     4.00     3.75
  2 (control)    80.50     4.00     1.75
  0 (direct)     86.25     4.00     5.50
  1 (profile)    95.75     4.00     7.00
  1 (profile)   106.75     4.00     3.00
  0 (direct)    113.75     4.00     6.50
  1 (profile)   124.25     4.00     2.50
  2 (control)   130.75     4.00     5.50
  1 (profile)   140.25     4.00     2.75
  0 (direct)    147.00     4.00     5.00
  0 (direct)    156.00     4.00     7.00
  1 (profile)   167.00     4.00     4.75
  2 (control)   175.75     4.00     1.00
  1 (profile)   180.75     4.00     2.00
  2 (control)   186.75     4.00     2.25
  0 (direct)    193.00     4.00     1.00
  1 (profile)   198.00     4.00     4.25
  2 (control)   206.25     4.00     1.75
  2 (control)   212.00     4.00     6.75
  0 (direct)    222.75     4.00     6.25
  2 (control)   233.00     4.00     5.00
  2 (control)   242.00     4.00     6.75
  0 (direct)    252.75     4.00     3.75
  0 (direct)    260.50     4.00     4.25
  0 (direct)    268.75     4.00     5.25
  1 (profile)   278.00     4.00     1.25
  1 (profile)   283.25     4.00     5.75
  1 (profile)   293.00     4.00     6.25
  0 (direct)    303.25     4.00     1.25
  0 (direct)    308.50     4.00     3.50
  2 (control)   316.00     4.00     2.25
  2 (control)   322.25     4.00     5.75
  0 (direct)    332.00     4.00     4.50
  2 (control)   340.50     4.00     4.50
  0 (direct)    349.00     4.00     1.50
  2 (control)   354.50     4.00     1.50
  1 (profile)   360.00     4.00     0.00

