-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     4.25
  1 (profile)    16.25     4.00     1.25
  2 (control)    21.50     4.00     3.75
  1 (profile)    29.25     4.00     1.75
  0 (direct)     35.00     4.00     2.50
  0 (direct)     41.50     4.00     5.75
  1 (profile)    51.25     4.00     1.50
  2 (control)    56.75     4.00     6.25
  1 (profile)    67.00     4.00     5.75
  2 (control)    76.75     4.00     5.50
  1 (profile)    86.25     4.00     3.50
  0 (direct)     93.75     4.00     3.50
  2 (control)   101.25     4.00     6.25
  0 (direct)    111.50     4.00     3.00
  1 (profile)   118.50     4.00     2.75
  0 (direct)    125.25     4.00     5.50
  2 (control)   134.75     4.00     1.00
  2 (control)   139.75     4.00     1.25
  0 (direct)    145.00     4.00     6.50
  0 (direct)    155.50     4.00     3.75
  0 (direct)    163.25     4.00     5.25
  2 (control)   172.50     4.00     6.50
  0 (direct)    183.00     4.00     3.25
  0 (direct)    190.25     4.00     6.75
  2 (control)   201.00     4.00     4.50
  1 (profile)   209.50     4.00     2.75
  1 (profile)   216.25     4.00     4.25
  0 (direct)    224.50     4.00     7.00
  2 (control)   235.50     4.00     2.50
  2 (control)   242.00     4.00     7.00
  0 (direct)    253.00     4.00     6.00
  0 (direct)    263.00     4.00     1.50
  1 (profile)   268.50     4.00     4.50
  2 (control)   277.00     4.00     5.00
  1 (profile)   286.00     4.00     4.75
  1 (profile)   294.75     4.00     5.25
  2 (control)   304.00     4.00     1.00
  1 (profile)   309.00     4.00     6.75
  1 (profile)   319.75     4.00     2.25
  2 (control)   326.00     4.00     2.25
  2 (control)   332.25     4.00     2.00
  1 (profile)   338.25     4.00     3.00
  0 (direct)    345.25     4.00     1.75
  0 (direct)    351.00     4.00     5.00
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     1.50
  1 (profile)    13.50     4.00     1.25
  2 (control)    18.75     4.00     6.75
  0 (direct)     29.50     4.00     3.00
  2 (control)    36.50     4.00     3.75
  1 (profile)    44.25     4.00     5.25
  2 (control)    53.50     4.00     3.25
  2 (control)    60.75     4.00     1.00
  2 (control)    65.75     4.00     6.25
  0 (direct)     76.00     4.00     6.25
  1 (profile)    86.25     4.00     1.75
  1 (profile)    92.00     4.00     2.75
  2 (control)    98.75     4.00     5.25
  1 (profile)   108.00     4.00     5.50
  1 (profile)   117.50     4.00     3.75
  1 (profile)   125.25     4.00     2.50
  0 (direct)    131.75     4.00     2.25
  0 (direct)    138.00     4.00     6.00
  2 (control)   148.00     4.00     6.50
  0 (direct)    158.50     4.00     3.50
  1 (profile)   166.00     4.00     2.25
  0 (direct)    172.25     4.00     4.50
  2 (control)   180.75     4.00     4.75
  0 (direct)    189.50     4.00     6.50
  0 (direct)    200.00     4.00     4.50
  1 (profile)   208.50     4.00     5.50
  1 (profile)   218.00     4.00     2.50
  2 (control)   224.50     4.00     3.50
  0 (direct)    232.00     4.00     5.75
  1 (profile)   241.75     4.00     1.00
  0 (direct)    246.75     4.00     7.00
  2 (control)   257.75     4.00     4.25
  1 (profile)   266.00     4.00     3.00
  1 (profile)   273.00     4.00     5.00
  2 (control)   282.00     4.00     5.75
  2 (control)   291.75     4.00     4.25
  2 (control)   300.00     4.00     2.75
  0 (direct)    306.75     4.00     1.50
  0 (direct)    312.25     4.00     7.00
  2 (control)   323.25     4.00     5.00
  1 (profile)   332.25     4.00     1.25
  0 (direct)    337.50     4.00     1.75
  0 (direct)    343.25     4.00     2.00
  2 (control)   349.25     4.00     6.75
  1 (profile)   360.00     4.00     0.00

