-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.00
  2 (control)    14.00     4.00     6.25
  0 (direct)     24.25     4.00     1.75
  2 (control)    30.00     4.00     1.25
  1 (profile)    35.25     4.00     3.75
  0 (direct)     43.00     4.00     5.25
  1 (profile)    52.25     4.00     6.50
  1 (profile)    62.75     4.00     3.00
  2 (control)    69.75     4.00     2.25
  2 (control)    76.00     4.00     4.75
  1 (profile)    84.75     4.00     7.00
  0 (direct)     95.75     4.00     5.00
  0 (direct)    104.75     4.00     4.25
  0 (direct)    113.00     4.00     5.25
  2 (control)   122.25     4.00     2.50
  0 (direct)    128.75     4.00     7.00
  0 (direct)    139.75     4.00     5.00
  1 (profile)   148.75     4.00     3.25
  0 (direct)    156.00     4.00     4.50
  1 (profile)   164.50     4.00     5.50
  2 (control)   174.00     4.00     5.75
  2 (control)   183.75     4.00     1.50
  0 (direct)    189.25     4.00     4.25
  0 (direct)    197.50     4.00     2.50
  2 (control)   204.00     4.00     1.00
  2 (control)   209.00     4.00     2.75
  1 (profile)   215.75     4.00     1.75
  1 (profile)   221.50     4.00     2.25
  2 (control)   227.75     4.00     6.75
  1 (profile)   238.50     4.00     6.50
  2 (control)   249.00     4.00     4.50
  1 (profile)   257.50     4.00     6.75
  2 (control)   268.25     4.00     3.50
  1 (profile)   275.75     4.00     3.00
  0 (direct)    282.75     4.00     3.75
  2 (control)   290.50     4.00     5.50
  1 (profile)   300.00     4.00     5.75
  0 (direct)    309.75     4.00     1.00
  1 (profile)   314.75     4.00     3.50
  1 (profile)   322.25     4.00     1.50
  0 (direct)    327.75     4.00     1.25
  2 (control)   333.00     4.00     6.00
  2 (control)   343.00     4.00     6.25
  0 (direct)    353.25     4.00     2.75
  0 (direct)    360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.00
  1 (profile)    15.00     4.00     1.50
  1 (profile)    20.50     4.00     6.75
  1 (profile)    31.25     4.00     2.75
  0 (direct)     38.00     4.00     1.25
  2 (control)    43.25     4.00     2.25
  0 (direct)     49.50     4.00     3.25
  0 (direct)     56.75     4.00     7.00
  2 (control)    67.75     4.00     2.25
  1 (profile)    74.00     4.00     6.25
  1 (profile)    84.25     4.00     4.25
  2 (control)    92.50     4.00     5.25
  2 (control)   101.75     4.00     2.50
  2 (control)   108.25     4.00     7.00
  0 (direct)    119.25     4.00     1.00
  0 (direct)    124.25     4.00     4.50
  0 (direct)    132.75     4.00     2.75
  2 (control)   139.50     4.00     5.50
  2 (control)   149.00     4.00     3.50
  0 (direct)    156.50     4.00     6.25
  2 (control)   166.75     4.00     5.50
  0 (direct)    176.25     4.00     5.00
  1 (profile)   185.25     4.00     4.50
  1 (profile)   193.75     4.00     3.00
  0 (direct)    200.75     4.00     4.75
  1 (profile)   209.50     4.00     6.75
  1 (profile)   220.25     4.00     5.00
  2 (control)   229.25     4.00     2.50
  1 (profile)   235.75     4.00     3.75
  2 (control)   243.50     4.00     6.50
  2 (control)   254.00     4.00     2.00
  0 (direct)    260.00     4.00     1.25
  1 (profile)   265.25     4.00     1.00
  1 (profile)   270.25     4.00     4.25
  0 (direct)    278.50     4.00     3.50
  0 (direct)    286.00     4.00     1.75
  1 (profile)   291.75     4.00     5.75
  2 (control)   301.50     4.00     6.50
  1 (profile)   312.00     4.00     1.75
  2 (control)   317.75     4.00     5.75
  0 (direct)    327.50     4.00     6.00
  2 (control)   337.50     4.00     3.75
  2 (control)   345.25     4.00     1.50
  1 (profile)   350.75     4.00     5.25
  0 (direct)    360.00     4.00     0.00

