-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.50
  0 (direct)     14.50     4.00     1.00
  2 (control)    19.50     4.00     6.75
  1 (profile)    30.25     4.00     4.25
  1 (profile)    38.50     4.00     1.25
  2 (control)    43.75     4.00     7.00
  1 (profile)    54.75     4.00     1.25
  0 (direct)     60.00     4.00     4.25
  2 (control)    68.25     4.00     3.00
  1 (profile)    75.25     4.00     3.50
  0 (direct)     82.75     4.00     1.75
  2 (control)    88.50     4.00     2.25
  1 (profile)    94.75     4.00     5.75
  0 (direct)    104.50     4.00     1.75
  1 (profile)   110.25     4.00     1.50
  2 (control)   115.75     4.00     5.50
  2 (control)   125.25     4.00     5.50
  0 (direct)    134.75     4.00     5.75
  1 (profile)   144.50     4.00     6.50
  1 (profile)   155.00     4.00     7.00
  1 (profile)   166.00     4.00     6.25
  2 (control)   176.25     4.00     2.75
  1 (profile)   183.00     4.00     4.50
  0 (direct)    191.50     4.00     3.75
  0 (direct)    199.25     4.00     3.00
  2 (control)   206.25     4.00     3.25
  1 (profile)   213.50     4.00     4.50
  2 (control)   222.00     4.00     6.50
  2 (control)   232.50     4.00     2.50
  0 (direct)    239.00     4.00     3.50
  1 (profile)   246.50     4.00     2.25
  0 (direct)    252.75     4.00     6.25
  2 (control)   263.00     4.00     2.75
  0 (direct)    269.75     4.00     1.50
  0 (direct)    275.25     4.00     3.75
  0 (direct)    283.00     4.00     5.25
  2 (control)   292.25     4.00     5.00
  1 (profile)   301.25     4.00     6.00
  0 (direct)    311.25     4.00     4.75
  2 (control)   320.00     4.00     5.00
  2 (control)   329.00     4.00     5.25
  0 (direct)    338.25     4.00     6.75
  1 (profile)   349.00     4.00     2.00
  0 (direct)    355.00     4.00     1.00
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     2.75
  1 (profile)    14.75     4.00     3.75
  0 (direct)     22.50     4.00     1.00
  0 (direct)     27.50     4.00     5.50
  0 (direct)     37.00     4.00     3.75
  2 (control)    44.75     4.00     2.50
  0 (direct)     51.25     4.00     5.25
  1 (profile)    60.50     4.00     3.25
  1 (profile)    67.75     4.00     6.00
  2 (control)    77.75     4.00     3.50
  2 (control)    85.25     4.00     4.75
  1 (profile)    94.00     4.00     6.25
  2 (control)   104.25     4.00     4.25
  0 (direct)    112.50     4.00     7.00
  2 (control)   123.50     4.00     3.00
  1 (profile)   130.50     4.00     2.75
  1 (profile)   137.25     4.00     2.25
  0 (direct)    143.50     4.00     5.75
  1 (profile)   153.25     4.00     5.00
  1 (profile)   162.25     4.00     4.25
  0 (direct)    170.50     4.00     6.75
  2 (control)   181.25     4.00     4.50
  0 (direct)    189.75     4.00     2.00
  1 (profile)   195.75     4.00     4.50
  0 (direct)    204.25     4.00     2.50
  0 (direct)    210.75     4.00     5.00
  2 (control)   219.75     4.00     6.25
  1 (profile)   230.00     4.00     5.50
  1 (profile)   239.50     4.00     5.75
  2 (control)   249.25     4.00     2.25
  0 (direct)    255.50     4.00     1.75
  1 (profile)   261.25     4.00     7.00
  2 (control)   272.25     4.00     1.50
  2 (control)   277.75     4.00     1.25
  2 (control)   283.00     4.00     5.25
  0 (direct)    292.25     4.00     1.25
  0 (direct)    297.50     4.00     1.50
  1 (profile)   303.00     4.00     6.50
  2 (control)   313.50     4.00     6.75
  2 (control)   324.25     4.00     3.50
  1 (profile)   331.75     4.00     1.00
  2 (control)   336.75     4.00     1.75
  1 (profile)   342.50     4.00     6.50
  0 (direct)    353.00     4.00     3.00
  0 (direct)    360.00     4.00     0.00

