-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     4.50
  1 (profile)    16.50     4.00     2.25
  0 (direct)     22.75     4.00     1.00
  0 (direct)     27.75     4.00     2.00
  2 (control)    33.75     4.00     6.25
  1 (profile)    44.00     4.00     5.25
  1 (profile)    53.25     4.00     5.75
  0 (direct)     63.00     4.00     4.25
  1 (profile)    71.25     4.00     2.75
  1 (profile)    78.00     4.00     1.75
  1 (profile)    83.75     4.00     7.00
  2 (control)    94.75     4.00     4.25
  2 (control)   103.00     4.00     3.00
  1 (profile)   110.00     4.00     6.50
  2 (control)   120.50     4.00     6.25
  1 (profile)   130.75     4.00     5.50
  0 (direct)    140.25     4.00     5.00
  0 (direct)    149.25     4.00     4.75
  2 (control)   158.00     4.00     1.25
  0 (direct)    163.25     4.00     5.00
  0 (direct)    172.25     4.00     1.75
  2 (control)   178.00     4.00     2.75
  1 (profile)   184.75     4.00     1.25
  0 (direct)    190.00     4.00     3.50
  0 (direct)    197.50     4.00     2.50
  1 (profile)   204.00     4.00     5.50
  0 (direct)    213.50     4.00     1.00
  2 (control)   218.50     4.00     5.75
  1 (profile)   228.25     4.00     6.50
  2 (control)   238.75     4.00     1.50
  2 (control)   244.25     4.00     6.75
  0 (direct)    255.00     4.00     3.00
  2 (control)   262.00     4.00     1.50
  0 (direct)    267.50     4.00     5.25
  2 (control)   276.75     4.00     2.50
  1 (profile)   283.25     4.00     7.00
  0 (direct)    294.25     4.00     3.75
  1 (profile)   302.00     4.00     6.00
  0 (direct)    312.00     4.00     4.50
  1 (profile)   320.50     4.00     3.75
  0 (direct)    328.25     4.00     3.25
  1 (profile)   335.50     4.00     6.75
  2 (control)   346.25     4.00     2.25
  2 (control)   352.50     4.00     3.50
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.75
  0 (direct)     13.75     4.00     1.25
  0 (direct)     19.00     4.00     3.00
  1 (profile)    26.00     4.00     4.75
  0 (direct)     34.75     4.00     6.50
  2 (control)    45.25     4.00     2.50
  2 (control)    51.75     4.00     6.75
  0 (direct)     62.50     4.00     2.50
  1 (profile)    69.00     4.00     1.00
  0 (direct)     74.00     4.00     6.25
  2 (control)    84.25     4.00     3.75
  0 (direct)     92.00     4.00     5.50
  2 (control)   101.50     4.00     2.75
  2 (control)   108.25     4.00     7.00
  1 (profile)   119.25     4.00     4.50
  2 (control)   127.75     4.00     6.50
  1 (profile)   138.25     4.00     1.25
  0 (direct)    143.50     4.00     6.25
  1 (profile)   153.75     4.00     5.75
  0 (direct)    163.50     4.00     4.25
  0 (direct)    171.75     4.00     3.50
  1 (profile)   179.25     4.00     6.00
  0 (direct)    189.25     4.00     1.00
  2 (control)   194.25     4.00     4.25
  2 (control)   202.50     4.00     5.75
  2 (control)   212.25     4.00     5.25
  1 (profile)   221.50     4.00     2.25
  2 (control)   227.75     4.00     3.25
  1 (profile)   235.00     4.00     3.00
  2 (control)   242.00     4.00     3.75
  0 (direct)    249.75     4.00     5.25
  0 (direct)    259.00     4.00     5.00
  1 (profile)   268.00     4.00     6.75
  1 (profile)   278.75     4.00     2.75
  2 (control)   285.50     4.00     5.00
  0 (direct)    294.50     4.00     1.50
  0 (direct)    300.00     4.00     5.50
  2 (control)   309.50     4.00     1.75
  1 (profile)   315.25     4.00     2.25
  1 (profile)   321.50     4.00     2.00
  2 (control)   327.50     4.00     1.50
  0 (direct)    333.00     4.00     7.00
  1 (profile)   344.00     4.00     3.50
  1 (profile)   351.50     4.00     4.50
  2 (control)   360.00     4.00     0.00

