-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.50
  2 (control)    13.50     4.00     3.50
  0 (direct)     21.00     4.00     1.75
  0 (direct)     26.75     4.00     5.75
  1 (profile)    36.50     4.00     5.00
  1 (profile)    45.50     4.00     5.00
  2 (control)    54.50     4.00     2.75
  2 (control)    61.25     4.00     1.25
  2 (control)    66.50     4.00     2.25
  0 (direct)     72.75     4.00     6.50
  0 (direct)     83.25     4.00     2.25
  0 (direct)     89.50     4.00     5.50
  2 (control)    99.00     4.00     4.75
  2 (control)   107.75     4.00     3.00
  2 (control)   114.75     4.00     1.00
  1 (profile)   119.75     4.00     5.25
  2 (control)   129.00     4.00     5.75
  1 (profile)   138.75     4.00     6.00
  2 (control)   148.75     4.00     4.50
  1 (profile)   157.25     4.00     7.00
  1 (profile)   168.25     4.00     5.25
  1 (profile)   177.50     4.00     2.50
  2 (control)   184.00     4.00     1.75
  2 (control)   189.75     4.00     3.75
  2 (control)   197.50     4.00     6.75
  1 (profile)   208.25     4.00     4.25
  0 (direct)    216.50     4.00     6.50
  0 (direct)    227.00     4.00     7.00
  0 (direct)    238.00     4.00     1.25
  2 (control)   243.25     4.00     5.50
  0 (direct)    252.75     4.00     3.50
  0 (direct)    260.25     4.00     2.75
  2 (control)   267.00     4.00     2.50
  0 (direct)    273.50     4.00     1.00
  0 (direct)    278.50     4.00     2.00
  0 (direct)    284.50     4.00     6.75
  1 (profile)   295.25     4.00     6.25
  1 (profile)   305.50     4.00     1.50
  1 (profile)   311.00     4.00     4.25
  0 (direct)    319.25     4.00     3.00
  0 (direct)    326.25     4.00     6.25
  1 (profile)   336.50     4.00     4.50
  2 (control)   345.00     4.00     3.25
  1 (profile)   352.25     4.00     3.75
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     5.25
  1 (profile)    17.25     4.00     2.50
  2 (control)    23.75     4.00     2.00
  1 (profile)    29.75     4.00     6.25
  1 (profile)    40.00     4.00     6.50
  0 (direct)     50.50     4.00     1.50
  2 (control)    56.00     4.00     1.50
  1 (profile)    61.50     4.00     1.00
  0 (direct)     66.50     4.00     1.75
  0 (direct)     72.25     4.00     7.00
  0 (direct)     83.25     4.00     4.50
  2 (control)    91.75     4.00     3.50
  2 (control)    99.25     4.00     3.00
  1 (profile)   106.25     4.00     1.00
  2 (control)   111.25     4.00     5.00
  1 (profile)   120.25     4.00     6.50
  0 (direct)    130.75     4.00     5.50
  2 (control)   140.25     4.00     2.25
  0 (direct)    146.50     4.00     5.00
  2 (control)   155.50     4.00     3.75
  0 (direct)    163.25     4.00     5.50
  2 (control)   172.75     4.00     4.75
  0 (direct)    181.50     4.00     6.25
  1 (profile)   191.75     4.00     3.75
  2 (control)   199.50     4.00     4.25
  0 (direct)    207.75     4.00     2.25
  2 (control)   214.00     4.00     5.25
  0 (direct)    223.25     4.00     7.00
  1 (profile)   234.25     4.00     3.00
  0 (direct)    241.25     4.00     3.25
  1 (profile)   248.50     4.00     5.75
  2 (control)   258.25     4.00     4.50
  0 (direct)    266.75     4.00     1.75
  0 (direct)    272.50     4.00     2.50
  0 (direct)    279.00     4.00     4.25
  1 (profile)   287.25     4.00     3.50
  1 (profile)   294.75     4.00     2.75
  1 (profile)   301.50     4.00     1.25
  0 (direct)    306.75     4.00     5.75
  2 (control)   316.50     4.00     1.25
  1 (profile)   321.75     4.00     6.00
  1 (profile)   331.75     4.00     6.75
  1 (profile)   342.50     4.00     6.75
  2 (control)   353.25     4.00     2.75
  2 (control)   360.00     4.00     0.00

