-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.75
  1 (profile)    15.75     4.00     1.00
  1 (profile)    20.75     4.00     1.25
  0 (direct)     26.00     4.00     6.50
  1 (profile)    36.50     4.00     2.50
  2 (control)    43.00     4.00     5.75
  2 (control)    52.75     4.00     2.25
  2 (control)    59.00     4.00     4.75
  0 (direct)     67.75     4.00     1.25
  2 (control)    73.00     4.00     3.00
  2 (control)    80.00     4.00     5.75
  1 (profile)    89.75     4.00     2.00
  1 (profile)    95.75     4.00     6.25
  1 (profile)   106.00     4.00     5.50
  2 (control)   115.50     4.00     6.75
  0 (direct)    126.25     4.00     4.25
  2 (control)   134.50     4.00     1.75
  2 (control)   140.25     4.00     3.50
  2 (control)   147.75     4.00     3.00
  0 (direct)    154.75     4.00     5.00
  0 (direct)    163.75     4.00     2.25
  0 (direct)    170.00     4.00     4.50
  1 (profile)   178.50     4.00     7.00
  1 (profile)   189.50     4.00     4.25
  0 (direct)    197.75     4.00     3.75
  0 (direct)    205.50     4.00     5.00
  2 (control)   214.50     4.00     1.00
  2 (control)   219.50     4.00     5.25
  1 (profile)   228.75     4.00     5.50
  0 (direct)    238.25     4.00     6.00
  0 (direct)    248.25     4.00     7.00
  0 (direct)    259.25     4.00     6.50
  2 (control)   269.75     4.00     3.50
  1 (profile)   277.25     4.00     1.75
  0 (direct)    283.00     4.00     4.50
  1 (profile)   291.50     4.00     5.25
  2 (control)   300.75     4.00     1.50
  2 (control)   306.25     4.00     6.75
  1 (profile)   317.00     4.00     3.25
  1 (profile)   324.25     4.00     2.75
  0 (direct)    331.00     4.00     2.50
  1 (profile)   337.50     4.00     1.50
  2 (control)   343.00     4.00     2.75
  0 (direct)    349.75     4.00     6.25
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.50
  2 (control)    15.50     4.00     5.75
  0 (direct)     25.25     4.00     5.00
  0 (direct)     34.25     4.00     5.25
  0 (direct)     43.50     4.00     1.50
  2 (control)    49.00     4.00     2.75
  1 (profile)    55.75     4.00     1.00
  1 (profile)    60.75     4.00     6.00
  1 (profile)    70.75     4.00     6.50
  2 (control)    81.25     4.00     1.75
  2 (control)    87.00     4.00     5.00
  2 (control)    96.00     4.00     4.50
  1 (profile)   104.50     4.00     5.50
  2 (control)   114.00     4.00     2.50
  0 (direct)    120.50     4.00     3.75
  1 (profile)   128.25     4.00     1.00
  1 (profile)   133.25     4.00     6.50
  1 (profile)   143.75     4.00     3.75
  0 (direct)    151.50     4.00     7.00
  2 (control)   162.50     4.00     6.25
  0 (direct)    172.75     4.00     6.25
  0 (direct)    183.00     4.00     3.50
  0 (direct)    190.50     4.00     4.25
  2 (control)   198.75     4.00     4.50
  1 (profile)   207.25     4.00     3.00
  1 (profile)   214.25     4.00     4.75
  1 (profile)   223.00     4.00     5.75
  0 (direct)    232.75     4.00     4.25
  1 (profile)   241.00     4.00     1.25
  2 (control)   246.25     4.00     3.00
  0 (direct)    253.25     4.00     7.00
  2 (control)   264.25     4.00     6.75
  2 (control)   275.00     4.00     1.75
  0 (direct)    280.75     4.00     2.25
  1 (profile)   287.00     4.00     1.25
  1 (profile)   292.25     4.00     2.00
  2 (control)   298.25     4.00     5.50
  2 (control)   307.75     4.00     2.50
  0 (direct)    314.25     4.00     3.25
  0 (direct)    321.50     4.00     2.25
  2 (control)   327.75     4.00     5.25
  1 (profile)   337.00     4.00     6.75
  1 (profile)   347.75     4.00     1.50
  0 (direct)    353.25     4.00     2.75
  2 (control)   360.00     4.00     0.00

