-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.50
  0 (direct)     13.50     4.00     4.50
  2 (control)    22.00     4.00     1.00
  2 (control)    27.00     4.00     3.75
  1 (profile)    34.75     4.00     5.25
  0 (direct)     44.00     4.00     6.25
  1 (profile)    54.25     4.00     5.25
  1 (profile)    63.50     4.00     4.25
  2 (control)    71.75     4.00     1.25
  2 (control)    77.00     4.00     3.00
  0 (direct)     84.00     4.00     6.25
  2 (control)    94.25     4.00     2.25
  2 (control)   100.50     4.00     4.75
  0 (direct)    109.25     4.00     3.00
  1 (profile)   116.25     4.00     5.75
  1 (profile)   126.00     4.00     5.00
  2 (control)   135.00     4.00     6.00
  0 (direct)    145.00     4.00     1.75
  0 (direct)    150.75     4.00     6.75
  0 (direct)    161.50     4.00     5.00
  2 (control)   170.50     4.00     2.50
  0 (direct)    177.00     4.00     6.75
  0 (direct)    187.75     4.00     5.50
  2 (control)   197.25     4.00     6.50
  2 (control)   207.75     4.00     2.50
  2 (control)   214.25     4.00     3.25
  1 (profile)   221.50     4.00     6.50
  1 (profile)   232.00     4.00     5.75
  1 (profile)   241.75     4.00     2.75
  2 (control)   248.50     4.00     5.50
  1 (profile)   258.00     4.00     1.50
  1 (profile)   263.50     4.00     1.00
  2 (control)   268.50     4.00     3.75
  1 (profile)   276.25     4.00     4.25
  0 (direct)    284.50     4.00     7.00
  0 (direct)    295.50     4.00     2.00
  0 (direct)    301.50     4.00     2.75
  2 (control)   308.25     4.00     2.25
  1 (profile)   314.50     4.00     4.50
  1 (profile)   323.00     4.00     7.00
  2 (control)   334.00     4.00     3.50
  1 (profile)   341.50     4.00     1.75
  0 (direct)    347.25     4.00     1.25
  0 (direct)    352.50     4.00     3.50
  0 (direct)    360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     1.00
  1 (profile)    13.00     4.00     4.25
  1 (profile)    21.25     4.00     2.25
  0 (direct)     27.50     4.00     2.50
  2 (control)    34.00     4.00     1.50
  1 (profile)    39.50     4.00     1.50
  1 (profile)    45.00     4.00     3.00
  2 (control)    52.00     4.00     5.00
  2 (control)    61.00     4.00     1.25
  2 (control)    66.25     4.00     1.75
  1 (profile)    72.00     4.00     3.50
  2 (control)    79.50     4.00     3.50
  1 (profile)    87.00     4.00     3.25
  0 (direct)     94.25     4.00     1.25
  1 (profile)    99.50     4.00     3.75
  2 (control)   107.25     4.00     6.50
  2 (control)   117.75     4.00     4.50
  2 (control)   126.25     4.00     6.75
  0 (direct)    137.00     4.00     7.00
  1 (profile)   148.00     4.00     1.00
  0 (direct)    153.00     4.00     5.25
  2 (control)   162.25     4.00     7.00
  1 (profile)   173.25     4.00     6.00
  2 (control)   183.25     4.00     4.75
  1 (profile)   192.00     4.00     6.75
  2 (control)   202.75     4.00     6.25
  1 (profile)   213.00     4.00     5.50
  0 (direct)    222.50     4.00     2.50
  0 (direct)    229.00     4.00     5.00
  2 (control)   238.00     4.00     2.75
  2 (control)   244.75     4.00     3.75
  1 (profile)   252.50     4.00     6.50
  2 (control)   263.00     4.00     1.75
  1 (profile)   268.75     4.00     3.00
  0 (direct)    275.75     4.00     2.75
  0 (direct)    282.50     4.00     2.00
  1 (profile)   288.50     4.00     6.25
  0 (direct)    298.75     4.00     5.75
  0 (direct)    308.50     4.00     4.50
  1 (profile)   317.00     4.00     4.25
  0 (direct)    325.25     4.00     5.25
  0 (direct)    334.50     4.00     5.75
  0 (direct)    344.25     4.00     5.50
  2 (control)   353.75     4.00     2.25
  0 (direct)    360.00     4.00     0.00

