-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     2.50
  1 (profile)    14.50     4.00     2.25
  0 (direct)     20.75     4.00     5.75
  0 (direct)     30.50     4.00     2.75
  2 (control)    37.25     4.00     6.50
  2 (control)    47.75     4.00     3.00
  0 (direct)     54.75     4.00     5.50
  2 (control)    64.25     4.00     5.75
  0 (direct)     74.00     4.00     6.75
  1 (profile)    84.75     4.00     1.25
  1 (profile)    90.00     4.00     5.25
  1 (profile)    99.25     4.00     4.25
  2 (control)   107.50     4.00     4.25
  2 (control)   115.75     4.00     3.75
  0 (direct)    123.50     4.00     1.25
  0 (direct)    128.75     4.00     1.00
  1 (profile)   133.75     4.00     4.75
  1 (profile)   142.50     4.00     3.75
  0 (direct)    150.25     4.00     3.00
  1 (profile)   157.25     4.00     6.75
  2 (control)   168.00     4.00     1.75
  0 (direct)    173.75     4.00     7.00
  1 (profile)   184.75     4.00     3.50
  2 (control)   192.25     4.00     1.50
  2 (control)   197.75     4.00     5.00
  1 (profile)   206.75     4.00     7.00
  0 (direct)    217.75     4.00     6.50
  1 (profile)   228.25     4.00     1.50
  0 (direct)    233.75     4.00     4.50
  1 (profile)   242.25     4.00     2.50
  2 (control)   248.75     4.00     1.75
  2 (control)   254.50     4.00     3.25
  0 (direct)    261.75     4.00     6.25
  0 (direct)    272.00     4.00     4.50
  1 (profile)   280.50     4.00     6.25
  2 (control)   290.75     4.00     1.00
  2 (control)   295.75     4.00     2.75
  0 (direct)    302.50     4.00     5.25
  2 (control)   311.75     4.00     6.00
  2 (control)   321.75     4.00     2.00
  1 (profile)   327.75     4.00     3.50
  2 (control)   335.25     4.00     2.25
  1 (profile)   341.50     4.00     5.50
  1 (profile)   351.00     4.00     5.00
  0 (direct)    360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     2.25
  1 (profile)    14.25     4.00     1.50
  0 (direct)     19.75     4.00     3.75
  2 (control)    27.50     4.00     3.25
  1 (profile)    34.75     4.00     2.00
  0 (direct)     40.75     4.00     1.75
  2 (control)    46.50     4.00     5.00
  1 (profile)    55.50     4.00     3.50
  1 (profile)    63.00     4.00     6.50
  1 (profile)    73.50     4.00     2.25
  0 (direct)     79.75     4.00     4.50
  1 (profile)    88.25     4.00     2.75
  1 (profile)    95.00     4.00     4.25
  1 (profile)   103.25     4.00     5.00
  2 (control)   112.25     4.00     4.75
  0 (direct)    121.00     4.00     7.00
  2 (control)   132.00     4.00     4.50
  1 (profile)   140.50     4.00     1.00
  0 (direct)    145.50     4.00     4.25
  2 (control)   153.75     4.00     5.50
  1 (profile)   163.25     4.00     5.75
  0 (direct)    173.00     4.00     2.50
  0 (direct)    179.50     4.00     7.00
  0 (direct)    190.50     4.00     5.25
  1 (profile)   199.75     4.00     1.50
  1 (profile)   205.25     4.00     6.75
  2 (control)   216.00     4.00     5.25
  0 (direct)    225.25     4.00     5.75
  0 (direct)    235.00     4.00     6.25
  2 (control)   245.25     4.00     1.00
  2 (control)   250.25     4.00     3.50
  1 (profile)   257.75     4.00     6.50
  1 (profile)   268.25     4.00     1.75
  0 (direct)    274.00     4.00     1.25
  2 (control)   279.25     4.00     2.75
  2 (control)   286.00     4.00     3.75
  2 (control)   293.75     4.00     6.75
  0 (direct)    304.50     4.00     6.00
  0 (direct)    314.50     4.00     3.00
  2 (control)   321.50     4.00     6.25
  1 (profile)   331.75     4.00     2.50
  0 (direct)    338.25     4.00     3.00
  2 (control)   345.25     4.00     1.25
  0 (direct)    350.50     4.00     5.50
  2 (control)   360.00     4.00     0.00

