-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.00
  0 (direct)     13.00     4.00     1.50
  2 (control)    18.50     4.00     3.50
  0 (direct)     26.00     4.00     2.75
  2 (control)    32.75     4.00     2.00
  0 (direct)     38.75     4.00     1.00
  0 (direct)     43.75     4.00     3.00
  0 (direct)     50.75     4.00     5.75
  1 (profile)    60.50     4.00     1.50
  1 (profile)    66.00     4.00     5.50
  1 (profile)    75.50     4.00     5.75
  2 (control)    85.25     4.00     2.50
  0 (direct)     91.75     4.00     1.75
  0 (direct)     97.50     4.00     3.50
  2 (control)   105.00     4.00     7.00
  1 (profile)   116.00     4.00     2.25
  1 (profile)   122.25     4.00     4.50
  1 (profile)   130.75     4.00     4.25
  2 (control)   139.00     4.00     3.75
  2 (control)   146.75     4.00     4.25
  0 (direct)    155.00     4.00     2.25
  1 (profile)   161.25     4.00     5.00
  2 (control)   170.25     4.00     1.25
  1 (profile)   175.50     4.00     4.50
  1 (profile)   184.00     4.00     7.00
  2 (control)   195.00     4.00     6.50
  2 (control)   205.50     4.00     3.00
  0 (direct)    212.50     4.00     5.50
  0 (direct)    222.00     4.00     6.75
  1 (profile)   232.75     4.00     2.75
  2 (control)   239.50     4.00     1.75
  0 (direct)    245.25     4.00     5.25
  2 (control)   254.50     4.00     6.25
  1 (profile)   264.75     4.00     3.75
  1 (profile)   272.50     4.00     3.25
  1 (profile)   279.75     4.00     1.25
  2 (control)   285.00     4.00     5.00
  0 (direct)    294.00     4.00     6.75
  1 (profile)   304.75     4.00     6.25
  2 (control)   315.00     4.00     2.50
  0 (direct)    321.50     4.00     5.25
  2 (control)   330.75     4.00     6.00
  0 (direct)    340.75     4.00     4.75
  1 (profile)   349.50     4.00     6.50
  0 (direct)    360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     4.75
  2 (control)    16.75     4.00     2.50
  2 (control)    23.25     4.00     1.25
  1 (profile)    28.50     4.00     3.50
  1 (profile)    36.00     4.00     4.50
  2 (control)    44.50     4.00     7.00
  2 (control)    55.50     4.00     6.50
  0 (direct)     66.00     4.00     1.75
  0 (direct)     71.75     4.00     5.75
  0 (direct)     81.50     4.00     2.75
  1 (profile)    88.25     4.00     3.75
  1 (profile)    96.00     4.00     2.75
  1 (profile)   102.75     4.00     5.50
  2 (control)   112.25     4.00     2.50
  0 (direct)    118.75     4.00     7.00
  0 (direct)    129.75     4.00     6.75
  2 (control)   140.50     4.00     1.25
  0 (direct)    145.75     4.00     6.25
  1 (profile)   156.00     4.00     4.25
  1 (profile)   164.25     4.00     3.00
  0 (direct)    171.25     4.00     5.25
  2 (control)   180.50     4.00     4.25
  2 (control)   188.75     4.00     5.00
  0 (direct)    197.75     4.00     6.75
  1 (profile)   208.50     4.00     1.00
  0 (direct)    213.50     4.00     2.00
  0 (direct)    219.50     4.00     2.25
  2 (control)   225.75     4.00     1.00
  1 (profile)   230.75     4.00     6.50
  0 (direct)    241.25     4.00     4.50
  0 (direct)    249.75     4.00     3.75
  1 (profile)   257.50     4.00     1.50
  2 (control)   263.00     4.00     5.50
  0 (direct)    272.50     4.00     2.25
  2 (control)   278.75     4.00     5.75
  1 (profile)   288.50     4.00     3.00
  2 (control)   295.50     4.00     6.25
  1 (profile)   305.75     4.00     3.25
  1 (profile)   313.00     4.00     3.50
  1 (profile)   320.50     4.00     6.00
  2 (control)   330.50     4.00     5.00
  0 (direct)    339.50     4.00     1.75
  0 (direct)    345.25     4.00     5.25
  2 (control)   354.50     4.00     1.50
  2 (control)   360.00     4.00     0.00

