-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     7.00
  0 (direct)     19.00     4.00     1.00
  2 (control)    24.00     4.00     1.75
  1 (profile)    29.75     4.00     2.75
  1 (profile)    36.50     4.00     2.50
  0 (direct)     43.00     4.00     1.00
  0 (direct)     48.00     4.00     5.00
  1 (profile)    57.00     4.00     2.75
  0 (direct)     63.75     4.00     4.50
  0 (direct)     72.25     4.00     5.50
  2 (control)    81.75     4.00     4.25
  1 (profile)    90.00     4.00     5.25
  1 (profile)    99.25     4.00     7.00
  0 (direct)    110.25     4.00     6.75
  1 (profile)   121.00     4.00     1.75
  1 (profile)   126.75     4.00     5.50
  1 (profile)   136.25     4.00     5.25
  2 (control)   145.50     4.00     2.00
  2 (control)   151.50     4.00     4.25
  0 (direct)    159.75     4.00     3.25
  1 (profile)   167.00     4.00     1.50
  2 (control)   172.50     4.00     6.50
  0 (direct)    183.00     4.00     6.00
  0 (direct)    193.00     4.00     3.00
  0 (direct)    200.00     4.00     5.75
  2 (control)   209.75     4.00     5.75
  2 (control)   219.50     4.00     1.50
  2 (control)   225.00     4.00     3.50
  0 (direct)    232.50     4.00     3.50
  1 (profile)   240.00     4.00     1.25
  0 (direct)    245.25     4.00     5.00
  2 (control)   254.25     4.00     6.75
  2 (control)   265.00     4.00     6.25
  2 (control)   275.25     4.00     3.75
  1 (profile)   283.00     4.00     6.25
  2 (control)   293.25     4.00     2.25
  1 (profile)   299.50     4.00     2.25
  1 (profile)   305.75     4.00     2.50
  1 (profile)   312.25     4.00     4.50
  2 (control)   320.75     4.00     3.00
  2 (control)   327.75     4.00     6.50
  1 (profile)   338.25     4.00     4.75
  2 (control)   347.00     4.00     1.25
  0 (direct)    352.25     4.00     3.75
  0 (direct)    360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.25
  0 (direct)     15.25     4.00     5.00
  1 (profile)    24.25     4.00     4.25
  0 (direct)     32.50     4.00     1.50
  0 (direct)     38.00     4.00     6.75
  2 (control)    48.75     4.00     1.25
  2 (control)    54.00     4.00     1.50
  1 (profile)    59.50     4.00     5.75
  1 (profile)    69.25     4.00     4.50
  1 (profile)    77.75     4.00     7.00
  0 (direct)     88.75     4.00     5.75
  1 (profile)    98.50     4.00     5.25
  0 (direct)    107.75     4.00     3.00
  1 (profile)   114.75     4.00     5.00
  2 (control)   123.75     4.00     2.50
  1 (profile)   130.25     4.00     6.50
  2 (control)   140.75     4.00     5.25
  0 (direct)    150.00     4.00     3.00
  1 (profile)   157.00     4.00     5.50
  0 (direct)    166.50     4.00     6.00
  1 (profile)   176.50     4.00     5.50
  0 (direct)    186.00     4.00     6.25
  2 (control)   196.25     4.00     1.00
  2 (control)   201.25     4.00     4.50
  1 (profile)   209.75     4.00     2.75
  1 (profile)   216.50     4.00     6.50
  0 (direct)    227.00     4.00     2.25
  0 (direct)    233.25     4.00     2.00
  2 (control)   239.25     4.00     3.75
  0 (direct)    247.00     4.00     3.50
  2 (control)   254.50     4.00     3.75
  2 (control)   262.25     4.00     4.75
  2 (control)   271.00     4.00     3.50
  0 (direct)    278.50     4.00     2.25
  1 (profile)   284.75     4.00     1.75
  0 (direct)    290.50     4.00     6.25
  2 (control)   300.75     4.00     4.25
  1 (profile)   309.00     4.00     1.00
  2 (control)   314.00     4.00     2.75
  2 (control)   320.75     4.00     2.50
  2 (control)   327.25     4.00     7.00
  1 (profile)   338.25     4.00     6.75
  1 (profile)   349.00     4.00     1.25
  2 (control)   354.25     4.00     1.75
  0 (direct)    360.00     4.00     0.00

