-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     5.00
  1 (profile)    17.00     4.00     1.75
  1 (profile)    22.75     4.00     2.75
  2 (control)    29.50     4.00     5.00
  1 (profile)    38.50     4.00     2.50
  0 (direct)     45.00     4.00     1.25
  0 (direct)     50.25     4.00     1.50
  0 (direct)     55.75     4.00     1.25
  1 (profile)    61.00     4.00     2.00
  2 (control)    67.00     4.00     2.25
  1 (profile)    73.25     4.00     5.25
  0 (direct)     82.50     4.00     5.25
  2 (control)    91.75     4.00     1.50
  0 (direct)     97.25     4.00     6.25
  0 (direct)    107.50     4.00     1.75
  1 (profile)   113.25     4.00     6.25
  2 (control)   123.50     4.00     6.50
  0 (direct)    134.00     4.00     6.50
  1 (profile)   144.50     4.00     2.25
  2 (control)   150.75     4.00     4.25
  0 (direct)    159.00     4.00     6.75
  2 (control)   169.75     4.00     3.25
  0 (direct)    177.00     4.00     3.75
  1 (profile)   184.75     4.00     3.50
  1 (profile)   192.25     4.00     2.50
  2 (control)   198.75     4.00     5.50
  0 (direct)    208.25     4.00     3.00
  2 (control)   215.25     4.00     4.50
  1 (profile)   223.75     4.00     2.75
  2 (control)   230.50     4.00     7.00
  1 (profile)   241.50     4.00     4.75
  2 (control)   250.25     4.00     5.50
  1 (profile)   259.75     4.00     4.50
  1 (profile)   268.25     4.00     5.75
  0 (direct)    278.00     4.00     7.00
  2 (control)   289.00     4.00     1.00
  2 (control)   294.00     4.00     6.00
  0 (direct)    304.00     4.00     1.00
  2 (control)   309.00     4.00     3.50
  1 (profile)   316.50     4.00     5.75
  2 (control)   326.25     4.00     3.00
  0 (direct)    333.25     4.00     4.25
  1 (profile)   341.50     4.00     3.75
  0 (direct)    349.25     4.00     6.75
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.50
  2 (control)    13.50     4.00     5.50
  0 (direct)     23.00     4.00     1.00
  0 (direct)     28.00     4.00     1.25
  0 (direct)     33.25     4.00     2.25
  1 (profile)    39.50     4.00     5.00
  0 (direct)     48.50     4.00     4.50
  0 (direct)     57.00     4.00     1.50
  0 (direct)     62.50     4.00     5.25
  1 (profile)    71.75     4.00     6.50
  2 (control)    82.25     4.00     2.75
  1 (profile)    89.00     4.00     6.75
  2 (control)    99.75     4.00     1.00
  0 (direct)    104.75     4.00     3.00
  2 (control)   111.75     4.00     6.75
  0 (direct)    122.50     4.00     5.50
  0 (direct)    132.00     4.00     3.75
  1 (profile)   139.75     4.00     1.25
  2 (control)   145.00     4.00     5.25
  2 (control)   154.25     4.00     1.75
  2 (control)   160.00     4.00     5.00
  1 (profile)   169.00     4.00     4.25
  2 (control)   177.25     4.00     2.00
  0 (direct)    183.25     4.00     5.75
  0 (direct)    193.00     4.00     3.25
  2 (control)   200.25     4.00     2.50
  2 (control)   206.75     4.00     4.50
  1 (profile)   215.25     4.00     6.25
  2 (control)   225.50     4.00     6.50
  1 (profile)   236.00     4.00     3.50
  1 (profile)   243.50     4.00     3.75
  1 (profile)   251.25     4.00     3.50
  2 (control)   258.75     4.00     5.75
  1 (profile)   268.50     4.00     6.00
  2 (control)   278.50     4.00     2.50
  0 (direct)    285.00     4.00     4.75
  0 (direct)    293.75     4.00     3.00
  1 (profile)   300.75     4.00     2.75
  1 (profile)   307.50     4.00     2.25
  2 (control)   313.75     4.00     6.25
  1 (profile)   324.00     4.00     4.25
  2 (control)   332.25     4.00     7.00
  0 (direct)    343.25     4.00     1.75
  0 (direct)    349.00     4.00     7.00
  1 (profile)   360.00     4.00     0.00

