-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.00
  2 (control)    15.00     4.00     2.75
  0 (direct)     21.75     4.00     5.25
  2 (control)    31.00     4.00     2.25
  1 (profile)    37.25     4.00     2.75
  1 (profile)    44.00     4.00     1.00
  1 (profile)    49.00     4.00     3.50
  2 (control)    56.50     4.00     5.75
  2 (control)    66.25     4.00     1.50
  1 (profile)    71.75     4.00     6.75
  1 (profile)    82.50     4.00     3.00
  2 (control)    89.50     4.00     3.75
  0 (direct)     97.25     4.00     5.00
  0 (direct)    106.25     4.00     2.50
  2 (control)   112.75     4.00     3.25
  0 (direct)    120.00     4.00     1.00
  2 (control)   125.00     4.00     6.75
  0 (direct)    135.75     4.00     7.00
  1 (profile)   146.75     4.00     6.25
  0 (direct)    157.00     4.00     5.50
  0 (direct)    166.50     4.00     1.75
  0 (direct)    172.25     4.00     4.25
  1 (profile)   180.50     4.00     4.50
  2 (control)   189.00     4.00     5.25
  2 (control)   198.25     4.00     1.50
  0 (direct)    203.75     4.00     6.25
  0 (direct)    214.00     4.00     3.50
  0 (direct)    221.50     4.00     1.75
  1 (profile)   227.25     4.00     2.25
  2 (control)   233.50     4.00     6.50
  2 (control)   244.00     4.00     2.50
  1 (profile)   250.50     4.00     3.75
  2 (control)   258.25     4.00     5.00
  1 (profile)   267.25     4.00     1.25
  1 (profile)   272.50     4.00     4.50
  1 (profile)   281.00     4.00     4.75
  0 (direct)    289.75     4.00     2.00
  1 (profile)   295.75     4.00     6.50
  2 (control)   306.25     4.00     5.75
  2 (control)   316.00     4.00     4.25
  0 (direct)    324.25     4.00     1.25
  0 (direct)    329.50     4.00     6.00
  1 (profile)   339.50     4.00     7.00
  1 (profile)   350.50     4.00     5.50
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     6.25
  1 (profile)    18.25     4.00     1.25
  1 (profile)    23.50     4.00     2.75
  0 (direct)     30.25     4.00     1.00
  0 (direct)     35.25     4.00     3.75
  1 (profile)    43.00     4.00     1.50
  0 (direct)     48.50     4.00     2.50
  1 (profile)    55.00     4.00     5.25
  1 (profile)    64.25     4.00     4.50
  1 (profile)    72.75     4.00     1.75
  0 (direct)     78.50     4.00     6.00
  2 (control)    88.50     4.00     2.75
  1 (profile)    95.25     4.00     1.00
  1 (profile)   100.25     4.00     6.50
  0 (direct)    110.75     4.00     6.75
  0 (direct)    121.50     4.00     6.75
  2 (control)   132.25     4.00     5.00
  2 (control)   141.25     4.00     6.25
  2 (control)   151.50     4.00     2.25
  1 (profile)   157.75     4.00     1.50
  2 (control)   163.25     4.00     1.25
  0 (direct)    168.50     4.00     5.25
  2 (control)   177.75     4.00     6.50
  1 (profile)   188.25     4.00     3.00
  0 (direct)    195.25     4.00     3.00
  2 (control)   202.25     4.00     5.50
  2 (control)   211.75     4.00     1.75
  2 (control)   217.50     4.00     3.50
  1 (profile)   225.00     4.00     4.25
  0 (direct)    233.25     4.00     4.75
  0 (direct)    242.00     4.00     3.25
  0 (direct)    249.25     4.00     5.75
  1 (profile)   259.00     4.00     5.50
  1 (profile)   268.50     4.00     4.50
  2 (control)   277.00     4.00     2.50
  0 (direct)    283.50     4.00     3.50
  1 (profile)   291.00     4.00     5.00
  2 (control)   300.00     4.00     2.00
  1 (profile)   306.00     4.00     7.00
  0 (direct)    317.00     4.00     3.75
  2 (control)   324.75     4.00     4.25
  0 (direct)    333.00     4.00     5.75
  0 (direct)    342.75     4.00     2.25
  2 (control)   349.00     4.00     7.00
  2 (control)   360.00     4.00     0.00

