-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     1.50
  2 (control)    13.50     4.00     1.25
  2 (control)    18.75     4.00     6.25
  1 (profile)    29.00     4.00     1.50
  1 (profile)    34.50     4.00     1.75
  2 (control)    40.25     4.00     6.75
  0 (direct)     51.00     4.00     1.00
  2 (control)    56.00     4.00     3.25
  0 (direct)     63.25     4.00     4.25
  2 (control)    71.50     4.00     1.00
  1 (profile)    76.50     4.00     1.75
  0 (direct)     82.25     4.00     6.75
  0 (direct)     93.00     4.00     2.00
  1 (profile)    99.00     4.00     5.50
  2 (control)   108.50     4.00     4.75
  2 (control)   117.25     4.00     7.00
  0 (direct)    128.25     4.00     5.25
  2 (control)   137.50     4.00     2.25
  0 (direct)    143.75     4.00     2.50
  1 (profile)   150.25     4.00     1.25
  2 (control)   155.50     4.00     7.00
  0 (direct)    166.50     4.00     5.50
  1 (profile)   176.00     4.00     6.25
  0 (direct)    186.25     4.00     4.25
  1 (profile)   194.50     4.00     2.75
  1 (profile)   201.25     4.00     6.50
  2 (control)   211.75     4.00     5.00
  0 (direct)    220.75     4.00     4.50
  2 (control)   229.25     4.00     4.50
  1 (profile)   237.75     4.00     5.00
  0 (direct)    246.75     4.00     3.75
  1 (profile)   254.50     4.00     3.00
  0 (direct)    261.50     4.00     2.25
  2 (control)   267.75     4.00     5.25
  1 (profile)   277.00     4.00     3.00
  1 (profile)   284.00     4.00     5.75
  2 (control)   293.75     4.00     2.75
  0 (direct)    300.50     4.00     3.50
  1 (profile)   308.00     4.00     3.50
  1 (profile)   315.50     4.00     6.00
  0 (direct)    325.50     4.00     6.50
  1 (profile)   336.00     4.00     3.75
  2 (control)   343.75     4.00     5.75
  0 (direct)    353.50     4.00     2.50
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     5.00
  0 (direct)     17.00     4.00     2.75
  1 (profile)    23.75     4.00     3.00
  2 (control)    30.75     4.00     1.75
  0 (direct)     36.50     4.00     3.50
  2 (control)    44.00     4.00     6.50
  1 (profile)    54.50     4.00     1.25
  0 (direct)     59.75     4.00     5.00
  0 (direct)     68.75     4.00     1.50
  2 (control)    74.25     4.00     5.25
  1 (profile)    83.50     4.00     4.50
  1 (profile)    92.00     4.00     5.75
  2 (control)   101.75     4.00     3.00
  0 (direct)    108.75     4.00     2.75
  0 (direct)    115.50     4.00     6.50
  1 (profile)   126.00     4.00     6.75
  1 (profile)   136.75     4.00     4.75
  2 (control)   145.50     4.00     2.00
  1 (profile)   151.50     4.00     1.00
  1 (profile)   156.50     4.00     1.50
  2 (control)   162.00     4.00     5.25
  2 (control)   171.25     4.00     6.25
  2 (control)   181.50     4.00     1.00
  0 (direct)    186.50     4.00     7.00
  1 (profile)   197.50     4.00     2.50
  0 (direct)    204.00     4.00     2.25
  1 (profile)   210.25     4.00     7.00
  2 (control)   221.25     4.00     6.00
  1 (profile)   231.25     4.00     1.25
  2 (control)   236.50     4.00     5.75
  0 (direct)    246.25     4.00     6.75
  2 (control)   257.00     4.00     2.50
  2 (control)   263.50     4.00     5.50
  0 (direct)    273.00     4.00     2.25
  0 (direct)    279.25     4.00     3.25
  2 (control)   286.50     4.00     1.75
  0 (direct)    292.25     4.00     3.50
  0 (direct)    299.75     4.00     5.50
  2 (control)   309.25     4.00     3.75
  1 (profile)   317.00     4.00     4.25
  1 (profile)   325.25     4.00     3.75
  1 (profile)   333.00     4.00     4.50
  2 (control)   341.50     4.00     6.25
  0 (direct)    351.75     4.00     4.25
  0 (direct)    360.00     4.00     0.00

