-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     2.25
  2 (control)    14.25     4.00     4.25
  1 (profile)    22.50     4.00     1.50
  1 (profile)    28.00     4.00     2.50
  2 (control)    34.50     4.00     5.00
  2 (control)    43.50     4.00     1.25
  2 (control)    48.75     4.00     4.50
  0 (direct)     57.25     4.00     6.75
  2 (control)    68.00     4.00     3.75
  1 (profile)    75.75     4.00     2.75
  0 (direct)     82.50     4.00     6.00
  0 (direct)     92.50     4.00     7.00
  2 (control)   103.50     4.00     2.00
  0 (direct)    109.50     4.00     2.75
  2 (control)   116.25     4.00     3.00
  0 (direct)    123.25     4.00     4.50
  0 (direct)    131.75     4.00     2.25
  2 (control)   138.00     4.00     7.00
  1 (profile)   149.00     4.00     3.50
  0 (direct)    156.50     4.00     6.25
  1 (profile)   166.75     4.00     3.75
  2 (control)   174.50     4.00     1.25
  1 (profile)   179.75     4.00     1.75
  0 (direct)    185.50     4.00     6.50
  1 (profile)   196.00     4.00     3.25
  0 (direct)    203.25     4.00     3.50
  0 (direct)    210.75     4.00     6.50
  0 (direct)    221.25     4.00     6.25
  1 (profile)   231.50     4.00     5.00
  2 (control)   240.50     4.00     5.50
  1 (profile)   250.00     4.00     5.75
  2 (control)   259.75     4.00     1.50
  2 (control)   265.25     4.00     5.25
  2 (control)   274.50     4.00     2.50
  1 (profile)   281.00     4.00     5.25
  0 (direct)    290.25     4.00     5.75
  2 (control)   300.00     4.00     1.00
  0 (direct)    305.00     4.00     3.00
  1 (profile)   312.00     4.00     4.25
  1 (profile)   320.25     4.00     1.00
  1 (profile)   325.25     4.00     1.75
  0 (direct)    331.00     4.00     6.75
  1 (profile)   341.75     4.00     4.75
  2 (control)   350.50     4.00     5.50
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     2.25
  0 (direct)     14.25     4.00     1.00
  0 (direct)     19.25     4.00     5.50
  1 (profile)    28.75     4.00     3.25
  0 (direct)     36.00     4.00     4.75
  1 (profile)    44.75     4.00     6.00
  2 (control)    54.75     4.00     5.25
  0 (direct)     64.00     4.00     4.25
  1 (profile)    72.25     4.00     1.00
  2 (control)    77.25     4.00     1.50
  2 (control)    82.75     4.00     5.75
  2 (control)    92.50     4.00     5.00
  0 (direct)    101.50     4.00     4.25
  2 (control)   109.75     4.00     1.75
  0 (direct)    115.50     4.00     1.25
  2 (control)   120.75     4.00     3.50
  1 (profile)   128.25     4.00     3.00
  0 (direct)    135.25     4.00     5.75
  1 (profile)   145.00     4.00     5.25
  1 (profile)   154.25     4.00     5.50
  2 (control)   163.75     4.00     7.00
  2 (control)   174.75     4.00     6.25
  1 (profile)   185.00     4.00     3.00
  0 (direct)    192.00     4.00     2.25
  1 (profile)   198.25     4.00     1.25
  1 (profile)   203.50     4.00     4.50
  1 (profile)   212.00     4.00     7.00
  2 (control)   223.00     4.00     3.75
  2 (control)   230.75     4.00     2.00
  1 (profile)   236.75     4.00     5.00
  2 (control)   245.75     4.00     6.75
  0 (direct)    256.50     4.00     1.75
  0 (direct)    262.25     4.00     3.75
  0 (direct)    270.00     4.00     6.25
  2 (control)   280.25     4.00     4.50
  1 (profile)   288.75     4.00     2.75
  1 (profile)   295.50     4.00     3.50
  0 (direct)    303.00     4.00     2.50
  0 (direct)    309.50     4.00     1.50
  1 (profile)   315.00     4.00     6.50
  0 (direct)    325.50     4.00     2.75
  2 (control)   332.25     4.00     6.50
  1 (profile)   342.75     4.00     2.50
  2 (control)   349.25     4.00     6.75
  0 (direct)    360.00     4.00     0.00

