-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.00
  0 (direct)     14.00     4.00     1.00
  1 (profile)    19.00     4.00     5.25
  1 (profile)    28.25     4.00     2.50
  0 (direct)     34.75     4.00     4.25
  0 (direct)     43.00     4.00     1.50
  0 (direct)     48.50     4.00     1.50
  2 (control)    54.00     4.00     6.25
  0 (direct)     64.25     4.00     1.25
  2 (control)    69.50     4.00     3.50
  2 (control)    77.00     4.00     6.25
  1 (profile)    87.25     4.00     5.00
  2 (control)    96.25     4.00     2.25
  0 (direct)    102.50     4.00     1.75
  2 (control)   108.25     4.00     5.75
  1 (profile)   118.00     4.00     5.25
  2 (control)   127.25     4.00     3.25
  1 (profile)   134.50     4.00     6.00
  1 (profile)   144.50     4.00     1.75
  1 (profile)   150.25     4.00     6.75
  2 (control)   161.00     4.00     5.00
  0 (direct)    170.00     4.00     6.50
  0 (direct)    180.50     4.00     2.75
  0 (direct)    187.25     4.00     3.75
  1 (profile)   195.00     4.00     4.75
  2 (control)   203.75     4.00     4.50
  2 (control)   212.25     4.00     7.00
  0 (direct)    223.25     4.00     2.50
  0 (direct)    229.75     4.00     3.00
  2 (control)   236.75     4.00     4.50
  2 (control)   245.25     4.00     6.75
  2 (control)   256.00     4.00     1.25
  0 (direct)    261.25     4.00     2.75
  2 (control)   268.00     4.00     3.75
  2 (control)   275.75     4.00     3.00
  0 (direct)    282.75     4.00     2.25
  1 (profile)   289.00     4.00     7.00
  1 (profile)   300.00     4.00     5.75
  1 (profile)   309.75     4.00     5.50
  0 (direct)    319.25     4.00     5.50
  2 (control)   328.75     4.00     3.50
  1 (profile)   336.25     4.00     1.00
  1 (profile)   341.25     4.00     6.50
  0 (direct)    351.75     4.00     4.25
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.50
  2 (control)    15.50     4.00     7.00
  0 (direct)     26.50     4.00     1.75
  0 (direct)     32.25     4.00     4.25
  2 (control)    40.50     4.00     1.00
  1 (profile)    45.50     4.00     6.75
  1 (profile)    56.25     4.00     6.25
  2 (control)    66.50     4.00     2.75
  2 (control)    73.25     4.00     2.50
  1 (profile)    79.75     4.00     4.75
  0 (direct)     88.50     4.00     4.50
  1 (profile)    97.00     4.00     3.00
  1 (profile)   104.00     4.00     6.75
  0 (direct)    114.75     4.00     5.00
  0 (direct)    123.75     4.00     6.25
  1 (profile)   134.00     4.00     5.50
  0 (direct)    143.50     4.00     2.50
  1 (profile)   150.00     4.00     5.50
  2 (control)   159.50     4.00     3.75
  2 (control)   167.25     4.00     5.25
  2 (control)   176.50     4.00     3.00
  1 (profile)   183.50     4.00     1.25
  0 (direct)    188.75     4.00     7.00
  2 (control)   199.75     4.00     1.25
  2 (control)   205.00     4.00     2.75
  2 (control)   211.75     4.00     5.75
  0 (direct)    221.50     4.00     2.25
  0 (direct)    227.75     4.00     1.50
  1 (profile)   233.25     4.00     4.50
  2 (control)   241.75     4.00     5.25
  2 (control)   251.00     4.00     2.25
  2 (control)   257.25     4.00     1.50
  0 (direct)    262.75     4.00     5.75
  1 (profile)   272.50     4.00     4.25
  1 (profile)   280.75     4.00     6.50
  0 (direct)    291.25     4.00     6.00
  0 (direct)    301.25     4.00     5.00
  1 (profile)   310.25     4.00     3.25
  1 (profile)   317.50     4.00     3.50
  1 (profile)   325.00     4.00     1.00
  0 (direct)    330.00     4.00     6.50
  2 (control)   340.50     4.00     3.75
  0 (direct)    348.25     4.00     1.75
  1 (profile)   354.00     4.00     2.00
  2 (control)   360.00     4.00     0.00

