-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     3.75
  2 (control)    15.75     4.00     5.00
  1 (profile)    24.75     4.00     3.50
  1 (profile)    32.25     4.00     2.75
  1 (profile)    39.00     4.00     3.00
  0 (direct)     46.00     4.00     7.00
  2 (control)    57.00     4.00     7.00
  0 (direct)     68.00     4.00     4.25
  1 (profile)    76.25     4.00     5.50
  0 (direct)     85.75     4.00     1.50
  0 (direct)     91.25     4.00     1.75
  0 (direct)     97.00     4.00     1.25
  2 (control)   102.25     4.00     2.75
  2 (control)   109.00     4.00     4.25
  2 (control)   117.25     4.00     6.50
  1 (profile)   127.75     4.00     5.75
  1 (profile)   137.50     4.00     6.75
  0 (direct)    148.25     4.00     1.75
  0 (direct)    154.00     4.00     2.50
  0 (direct)    160.50     4.00     2.50
  1 (profile)   167.00     4.00     6.25
  1 (profile)   177.25     4.00     4.50
  1 (profile)   185.75     4.00     5.25
  2 (control)   195.00     4.00     4.50
  2 (control)   203.50     4.00     1.50
  2 (control)   209.00     4.00     3.25
  0 (direct)    216.25     4.00     6.50
  1 (profile)   226.75     4.00     3.50
  2 (control)   234.25     4.00     6.00
  0 (direct)    244.25     4.00     2.00
  2 (control)   250.25     4.00     5.75
  2 (control)   260.00     4.00     2.25
  2 (control)   266.25     4.00     4.75
  1 (profile)   275.00     4.00     1.00
  2 (control)   280.00     4.00     6.75
  1 (profile)   290.75     4.00     5.25
  0 (direct)    300.00     4.00     3.00
  0 (direct)    307.00     4.00     3.75
  0 (direct)    314.75     4.00     2.25
  2 (control)   321.00     4.00     1.00
  1 (profile)   326.00     4.00     6.25
  1 (profile)   336.25     4.00     5.00
  2 (control)   345.25     4.00     1.25
  0 (direct)    350.50     4.00     5.50
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.00
  1 (profile)    14.00     4.00     1.50
  0 (direct)     19.50     4.00     5.50
  1 (profile)    29.00     4.00     1.00
  0 (direct)     34.00     4.00     2.50
  2 (control)    40.50     4.00     4.75
  1 (profile)    49.25     4.00     5.75
  2 (control)    59.00     4.00     4.25
  1 (profile)    67.25     4.00     2.75
  0 (direct)     74.00     4.00     6.50
  1 (profile)    84.50     4.00     3.50
  2 (control)    92.00     4.00     7.00
  2 (control)   103.00     4.00     1.75
  2 (control)   108.75     4.00     3.50
  1 (profile)   116.25     4.00     1.75
  2 (control)   122.00     4.00     1.50
  0 (direct)    127.50     4.00     1.25
  1 (profile)   132.75     4.00     1.25
  0 (direct)    138.00     4.00     5.25
  2 (control)   147.25     4.00     5.25
  1 (profile)   156.50     4.00     4.25
  0 (direct)    164.75     4.00     7.00
  2 (control)   175.75     4.00     2.25
  1 (profile)   182.00     4.00     6.25
  0 (direct)    192.25     4.00     6.50
  1 (profile)   202.75     4.00     6.75
  0 (direct)    213.50     4.00     6.00
  0 (direct)    223.50     4.00     3.00
  1 (profile)   230.50     4.00     6.25
  0 (direct)    240.75     4.00     3.25
  0 (direct)    248.00     4.00     5.00
  0 (direct)    257.00     4.00     3.75
  2 (control)   264.75     4.00     5.50
  2 (control)   274.25     4.00     3.75
  2 (control)   282.00     4.00     2.75
  1 (profile)   288.75     4.00     1.00
  0 (direct)    293.75     4.00     2.25
  2 (control)   300.00     4.00     6.75
  2 (control)   310.75     4.00     4.50
  2 (control)   319.25     4.00     5.00
  1 (profile)   328.25     4.00     3.00
  1 (profile)   335.25     4.00     5.75
  0 (direct)    345.00     4.00     2.50
  0 (direct)    351.50     4.00     4.50
  2 (control)   360.00     4.00     0.00

