-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     4.25
  0 (direct)     16.25     4.00     5.25
  0 (direct)     25.50     4.00     3.50
  1 (profile)    33.00     4.00     3.50
  1 (profile)    40.50     4.00     1.50
  2 (control)    46.00     4.00     5.25
  1 (profile)    55.25     4.00     2.50
  2 (control)    61.75     4.00     1.75
  2 (control)    67.50     4.00     2.50
  0 (direct)     74.00     4.00     5.00
  2 (control)    83.00     4.00     5.75
  1 (profile)    92.75     4.00     4.75
  0 (direct)    101.50     4.00     2.75
  0 (direct)    108.25     4.00     4.50
  1 (profile)   116.75     4.00     5.50
  0 (direct)    126.25     4.00     3.75
  2 (control)   134.00     4.00     6.25
  1 (profile)   144.25     4.00     4.50
  1 (profile)   152.75     4.00     1.75
  2 (control)   158.50     4.00     6.50
  2 (control)   169.00     4.00     7.00
  0 (direct)    180.00     4.00     3.00
  2 (control)   187.00     4.00     6.50
  1 (profile)   197.50     4.00     5.00
  2 (control)   206.50     4.00     6.75
  0 (direct)    217.25     4.00     7.00
  0 (direct)    228.25     4.00     1.00
  1 (profile)   233.25     4.00     1.00
  0 (direct)    238.25     4.00     2.00
  2 (control)   244.25     4.00     1.50
  1 (profile)   249.75     4.00     5.75
  0 (direct)    259.50     4.00     2.25
  1 (profile)   265.75     4.00     4.25
  1 (profile)   274.00     4.00     1.25
  2 (control)   279.25     4.00     1.25
  2 (control)   284.50     4.00     3.25
  1 (profile)   291.75     4.00     6.75
  0 (direct)    302.50     4.00     5.50
  0 (direct)    312.00     4.00     6.25
  1 (profile)   322.25     4.00     2.75
  2 (control)   329.00     4.00     3.75
  0 (direct)    336.75     4.00     6.00
  0 (direct)    346.75     4.00     3.00
  2 (control)   353.75     4.00     2.25
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.50
  1 (profile)    13.50     4.00     3.00
  1 (profile)    20.50     4.00     4.50
  0 (direct)     29.00     4.00     5.75
  0 (direct)     38.75     4.00     3.50
  2 (control)    46.25     4.00     3.75
  2 (control)    54.00     4.00     5.00
  2 (control)    63.00     4.00     2.75
  0 (direct)     69.75     4.00     1.00
  2 (control)    74.75     4.00     4.50
  2 (control)    83.25     4.00     5.50
  0 (direct)     92.75     4.00     7.00
  2 (control)   103.75     4.00     1.75
  2 (control)   109.50     4.00     4.75
  1 (profile)   118.25     4.00     1.25
  1 (profile)   123.50     4.00     6.25
  0 (direct)    133.75     4.00     2.75
  1 (profile)   140.50     4.00     6.50
  1 (profile)   151.00     4.00     3.75
  0 (direct)    158.75     4.00     6.25
  0 (direct)    169.00     4.00     6.50
  0 (direct)    179.50     4.00     2.25
  2 (control)   185.75     4.00     3.00
  1 (profile)   192.75     4.00     1.75
  1 (profile)   198.50     4.00     5.25
  1 (profile)   207.75     4.00     3.50
  0 (direct)    215.25     4.00     2.50
  0 (direct)    221.75     4.00     2.25
  2 (control)   228.00     4.00     2.00
  2 (control)   234.00     4.00     2.50
  0 (direct)    240.50     4.00     6.75
  0 (direct)    251.25     4.00     1.25
  0 (direct)    256.50     4.00     3.25
  1 (profile)   263.75     4.00     5.25
  1 (profile)   273.00     4.00     1.00
  1 (profile)   278.00     4.00     6.75
  2 (control)   288.75     4.00     6.00
  1 (profile)   298.75     4.00     4.25
  1 (profile)   307.00     4.00     5.50
  2 (control)   316.50     4.00     4.25
  2 (control)   324.75     4.00     1.50
  0 (direct)    330.25     4.00     5.75
  2 (control)   340.00     4.00     7.00
  1 (profile)   351.00     4.00     5.00
  0 (direct)    360.00     4.00     0.00

