-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.25
  0 (direct)     13.25     4.00     1.75
  2 (control)    19.00     4.00     2.25
  2 (control)    25.25     4.00     2.00
  1 (profile)    31.25     4.00     1.75
  1 (profile)    37.00     4.00     3.50
  2 (control)    44.50     4.00     1.50
  1 (profile)    50.00     4.00     6.00
  2 (control)    60.00     4.00     2.50
  2 (control)    66.50     4.00     2.75
  1 (profile)    73.25     4.00     7.00
  1 (profile)    84.25     4.00     7.00
  1 (profile)    95.25     4.00     5.00
  0 (direct)    104.25     4.00     6.50
  0 (direct)    114.75     4.00     1.00
  0 (direct)    119.75     4.00     2.25
  2 (control)   126.00     4.00     3.00
  2 (control)   133.00     4.00     3.50
  1 (profile)   140.50     4.00     4.25
  0 (direct)    148.75     4.00     5.75
  0 (direct)    158.50     4.00     3.75
  2 (control)   166.25     4.00     4.50
  1 (profile)   174.75     4.00     5.75
  2 (control)   184.50     4.00     3.25
  1 (profile)   191.75     4.00     5.25
  0 (direct)    201.00     4.00     3.00
  1 (profile)   208.00     4.00     6.25
  0 (direct)    218.25     4.00     1.50
  2 (control)   223.75     4.00     2.50
  1 (profile)   230.25     4.00     5.50
  0 (direct)    239.75     4.00     4.75
  2 (control)   248.50     4.00     5.25
  0 (direct)    257.75     4.00     6.25
  0 (direct)    268.00     4.00     1.25
  1 (profile)   273.25     4.00     4.50
  2 (control)   281.75     4.00     2.75
  0 (direct)    288.50     4.00     6.75
  1 (profile)   299.25     4.00     5.00
  2 (control)   308.25     4.00     6.75
  0 (direct)    319.00     4.00     5.50
  1 (profile)   328.50     4.00     6.50
  2 (control)   339.00     4.00     4.25
  0 (direct)    347.25     4.00     1.00
  1 (profile)   352.25     4.00     3.75
  0 (direct)    360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     3.75
  2 (control)    15.75     4.00     4.75
  0 (direct)     24.50     4.00     1.75
  0 (direct)     30.25     4.00     3.00
  1 (profile)    37.25     4.00     6.75
  0 (direct)     48.00     4.00     1.50
  0 (direct)     53.50     4.00     6.00
  2 (control)    63.50     4.00     1.75
  2 (control)    69.25     4.00     3.25
  1 (profile)    76.50     4.00     2.25
  1 (profile)    82.75     4.00     4.50
  1 (profile)    91.25     4.00     4.25
  2 (control)    99.50     4.00     1.25
  2 (control)   104.75     4.00     3.50
  1 (profile)   112.25     4.00     6.50
  2 (control)   122.75     4.00     5.25
  1 (profile)   132.00     4.00     6.25
  0 (direct)    142.25     4.00     7.00
  1 (profile)   153.25     4.00     1.00
  1 (profile)   158.25     4.00     2.50
  1 (profile)   164.75     4.00     2.00
  2 (control)   170.75     4.00     6.25
  2 (control)   181.00     4.00     3.00
  0 (direct)    188.00     4.00     5.00
  0 (direct)    197.00     4.00     6.50
  0 (direct)    207.50     4.00     4.25
  1 (profile)   215.75     4.00     5.75
  0 (direct)    225.50     4.00     1.25
  0 (direct)    230.75     4.00     5.25
  2 (control)   240.00     4.00     2.75
  1 (profile)   246.75     4.00     2.50
  2 (control)   253.25     4.00     1.50
  2 (control)   258.75     4.00     3.75
  2 (control)   266.50     4.00     3.50
  1 (profile)   274.00     4.00     6.75
  1 (profile)   284.75     4.00     2.25
  1 (profile)   291.00     4.00     1.00
  0 (direct)    296.00     4.00     2.75
  1 (profile)   302.75     4.00     5.50
  2 (control)   312.25     4.00     4.50
  0 (direct)    320.75     4.00     5.75
  0 (direct)    330.50     4.00     5.50
  0 (direct)    340.00     4.00     5.00
  2 (control)   349.00     4.00     7.00
  0 (direct)    360.00     4.00     0.00

