-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.75
  2 (control)    13.75     4.00     1.00
  2 (control)    18.75     4.00     3.00
  0 (direct)     25.75     4.00     1.50
  0 (direct)     31.25     4.00     5.00
  0 (direct)     40.25     4.00     3.25
  1 (profile)    47.50     4.00     5.75
  1 (profile)    57.25     4.00     1.75
  2 (control)    63.00     4.00     6.75
  0 (direct)     73.75     4.00     2.25
  2 (control)    80.00     4.00     4.25
  0 (direct)     88.25     4.00     6.25
  1 (profile)    98.50     4.00     2.50
  0 (direct)    105.00     4.00     3.50
  2 (control)   112.50     4.00     5.25
  2 (control)   121.75     4.00     4.50
  0 (direct)    130.25     4.00     7.00
  0 (direct)    141.25     4.00     1.00
  2 (control)   146.25     4.00     3.75
  1 (profile)   154.00     4.00     1.50
  1 (profile)   159.50     4.00     5.00
  2 (control)   168.50     4.00     6.50
  1 (profile)   179.00     4.00     5.25
  0 (direct)    188.25     4.00     2.50
  2 (control)   194.75     4.00     5.50
  0 (direct)    204.25     4.00     3.50
  0 (direct)    211.75     4.00     2.00
  1 (profile)   217.75     4.00     6.25
  1 (profile)   228.00     4.00     1.25
  1 (profile)   233.25     4.00     2.75
  2 (control)   240.00     4.00     4.75
  2 (control)   248.75     4.00     2.75
  0 (direct)    255.50     4.00     5.75
  1 (profile)   265.25     4.00     4.25
  2 (control)   273.50     4.00     6.00
  2 (control)   283.50     4.00     3.75
  0 (direct)    291.25     4.00     6.50
  1 (profile)   301.75     4.00     4.50
  1 (profile)   310.25     4.00     3.00
  1 (profile)   317.25     4.00     1.25
  0 (direct)    322.50     4.00     5.50
  1 (profile)   332.00     4.00     6.75
  1 (profile)   342.75     4.00     7.00
  0 (direct)    353.75     4.00     2.25
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     2.75
  0 (direct)     14.75     4.00     1.75
  2 (control)    20.50     4.00     1.25
  1 (profile)    25.75     4.00     1.25
  0 (direct)     31.00     4.00     3.75
  2 (control)    38.75     4.00     2.75
  1 (profile)    45.50     4.00     5.50
  2 (control)    55.00     4.00     2.25
  0 (direct)     61.25     4.00     2.50
  1 (profile)    67.75     4.00     5.00
  1 (profile)    76.75     4.00     2.00
  0 (direct)     82.75     4.00     6.25
  1 (profile)    93.00     4.00     5.50
  0 (direct)    102.50     4.00     5.75
  1 (profile)   112.25     4.00     5.75
  2 (control)   122.00     4.00     6.00
  1 (profile)   132.00     4.00     4.50
  1 (profile)   140.50     4.00     7.00
  2 (control)   151.50     4.00     1.75
  1 (profile)   157.25     4.00     3.75
  0 (direct)    165.00     4.00     3.00
  1 (profile)   172.00     4.00     4.50
  0 (direct)    180.50     4.00     7.00
  2 (control)   191.50     4.00     6.25
  2 (control)   201.75     4.00     6.75
  2 (control)   212.50     4.00     6.50
  1 (profile)   223.00     4.00     1.50
  2 (control)   228.50     4.00     1.50
  2 (control)   234.00     4.00     3.00
  1 (profile)   241.00     4.00     4.75
  0 (direct)    249.75     4.00     6.75
  1 (profile)   260.50     4.00     2.25
  0 (direct)    266.75     4.00     6.50
  0 (direct)    277.25     4.00     3.50
  2 (control)   284.75     4.00     4.25
  0 (direct)    293.00     4.00     4.25
  0 (direct)    301.25     4.00     1.00
  0 (direct)    306.25     4.00     5.25
  2 (control)   315.50     4.00     3.50
  1 (profile)   323.00     4.00     5.25
  1 (profile)   332.25     4.00     2.50
  2 (control)   338.75     4.00     5.00
  2 (control)   347.75     4.00     1.00
  0 (direct)    352.75     4.00     3.25
  0 (direct)    360.00     4.00     0.00

