-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     1.50
  2 (control)    13.50     4.00     1.00
  2 (control)    18.50     4.00     5.75
  1 (profile)    28.25     4.00     4.75
  1 (profile)    37.00     4.00     2.00
  0 (direct)     43.00     4.00     3.75
  0 (direct)     50.75     4.00     5.25
  2 (control)    60.00     4.00     1.50
  2 (control)    65.50     4.00     7.00
  0 (direct)     76.50     4.00     2.50
  2 (control)    83.00     4.00     4.25
  1 (profile)    91.25     4.00     6.25
  2 (control)   101.50     4.00     3.00
  1 (profile)   108.50     4.00     3.25
  2 (control)   115.75     4.00     4.50
  1 (profile)   124.25     4.00     3.50
  0 (direct)    131.75     4.00     6.75
  0 (direct)    142.50     4.00     6.00
  2 (control)   152.50     4.00     4.25
  1 (profile)   160.75     4.00     6.50
  2 (control)   171.25     4.00     2.75
  0 (direct)    178.00     4.00     6.50
  0 (direct)    188.50     4.00     2.25
  1 (profile)   194.75     4.00     5.00
  2 (control)   203.75     4.00     7.00
  1 (profile)   214.75     4.00     4.50
  1 (profile)   223.25     4.00     3.50
  2 (control)   230.75     4.00     2.25
  0 (direct)    237.00     4.00     5.50
  2 (control)   246.50     4.00     3.75
  1 (profile)   254.25     4.00     2.50
  2 (control)   260.75     4.00     6.25
  1 (profile)   271.00     4.00     6.75
  0 (direct)    281.75     4.00     1.75
  0 (direct)    287.50     4.00     5.25
  2 (control)   296.75     4.00     1.75
  0 (direct)    302.50     4.00     1.25
  0 (direct)    307.75     4.00     3.00
  1 (profile)   314.75     4.00     5.50
  1 (profile)   324.25     4.00     2.75
  0 (direct)    331.00     4.00     5.75
  0 (direct)    340.75     4.00     1.25
  2 (control)   346.00     4.00     5.00
  1 (profile)   355.00     4.00     1.00
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     2.75
  1 (profile)    14.75     4.00     5.50
  2 (control)    24.25     4.00     2.75
  2 (control)    31.00     4.00     1.00
  0 (direct)     36.00     4.00     1.25
  0 (direct)     41.25     4.00     5.75
  0 (direct)     51.00     4.00     6.25
  2 (control)    61.25     4.00     7.00
  1 (profile)    72.25     4.00     3.00
  1 (profile)    79.25     4.00     2.00
  1 (profile)    85.25     4.00     6.50
  2 (control)    95.75     4.00     5.00
  2 (control)   104.75     4.00     6.75
  2 (control)   115.50     4.00     4.25
  1 (profile)   123.75     4.00     3.75
  2 (control)   131.50     4.00     4.75
  2 (control)   140.25     4.00     6.75
  1 (profile)   151.00     4.00     1.25
  2 (control)   156.25     4.00     2.25
  1 (profile)   162.50     4.00     6.25
  0 (direct)    172.75     4.00     2.50
  0 (direct)    179.25     4.00     5.25
  2 (control)   188.50     4.00     1.75
  0 (direct)    194.25     4.00     1.50
  2 (control)   199.75     4.00     2.50
  2 (control)   206.25     4.00     1.00
  1 (profile)   211.25     4.00     3.75
  1 (profile)   219.00     4.00     6.00
  0 (direct)    229.00     4.00     3.00
  0 (direct)    236.00     4.00     5.00
  1 (profile)   245.00     4.00     6.50
  1 (profile)   255.50     4.00     3.50
  0 (direct)    263.00     4.00     4.50
  1 (profile)   271.50     4.00     7.00
  2 (control)   282.50     4.00     3.50
  0 (direct)    290.00     4.00     4.25
  0 (direct)    298.25     4.00     3.25
  0 (direct)    305.50     4.00     5.75
  2 (control)   315.25     4.00     4.50
  0 (direct)    323.75     4.00     1.50
  0 (direct)    329.25     4.00     1.75
  1 (profile)   335.00     4.00     5.25
  0 (direct)    344.25     4.00     2.25
  1 (profile)   350.50     4.00     5.50
  1 (profile)   360.00     4.00     0.00

