-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     3.75
  2 (control)    15.75     4.00     3.25
  2 (control)    23.00     4.00     5.75
  1 (profile)    32.75     4.00     2.75
  2 (control)    39.50     4.00     2.50
  0 (direct)     46.00     4.00     3.75
  2 (control)    53.75     4.00     4.75
  2 (control)    62.50     4.00     1.50
  1 (profile)    68.00     4.00     6.75
  0 (direct)     78.75     4.00     1.00
  0 (direct)     83.75     4.00     6.25
  2 (control)    94.00     4.00     5.75
  0 (direct)    103.75     4.00     6.50
  0 (direct)    114.25     4.00     2.25
  1 (profile)   120.50     4.00     1.25
  1 (profile)   125.75     4.00     5.00
  0 (direct)    134.75     4.00     7.00
  2 (control)   145.75     4.00     3.00
  1 (profile)   152.75     4.00     2.50
  1 (profile)   159.25     4.00     2.00
  0 (direct)    165.25     4.00     1.75
  2 (control)   171.00     4.00     5.00
  2 (control)   180.00     4.00     4.50
  1 (profile)   188.50     4.00     7.00
  2 (control)   199.50     4.00     6.50
  0 (direct)    210.00     4.00     5.50
  0 (direct)    219.50     4.00     2.25
  1 (profile)   225.75     4.00     4.50
  1 (profile)   234.25     4.00     6.00
  0 (direct)    244.25     4.00     1.25
  0 (direct)    249.50     4.00     2.75
  1 (profile)   256.25     4.00     1.75
  0 (direct)    262.00     4.00     3.50
  2 (control)   269.50     4.00     6.25
  2 (control)   279.75     4.00     5.25
  2 (control)   289.00     4.00     5.25
  1 (profile)   298.25     4.00     5.50
  2 (control)   307.75     4.00     1.00
  1 (profile)   312.75     4.00     6.75
  0 (direct)    323.50     4.00     1.50
  1 (profile)   329.00     4.00     3.50
  0 (direct)    336.50     4.00     4.25
  0 (direct)    344.75     4.00     3.00
  1 (profile)   351.75     4.00     4.25
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     1.00
  0 (direct)     13.00     4.00     1.25
  0 (direct)     18.25     4.00     1.00
  1 (profile)    23.25     4.00     1.75
  2 (control)    29.00     4.00     6.25
  1 (profile)    39.25     4.00     2.50
  0 (direct)     45.75     4.00     6.25
  1 (profile)    56.00     4.00     5.50
  1 (profile)    65.50     4.00     6.50
  1 (profile)    76.00     4.00     3.75
  0 (direct)     83.75     4.00     5.25
  2 (control)    93.00     4.00     2.75
  0 (direct)     99.75     4.00     2.00
  1 (profile)   105.75     4.00     5.50
  0 (direct)    115.25     4.00     4.25
  2 (control)   123.50     4.00     1.25
  2 (control)   128.75     4.00     5.25
  0 (direct)    138.00     4.00     3.50
  1 (profile)   145.50     4.00     3.50
  1 (profile)   153.00     4.00     4.75
  1 (profile)   161.75     4.00     5.00
  0 (direct)    170.75     4.00     6.50
  2 (control)   181.25     4.00     6.75
  2 (control)   192.00     4.00     2.50
  2 (control)   198.50     4.00     4.50
  1 (profile)   207.00     4.00     5.75
  1 (profile)   216.75     4.00     7.00
  2 (control)   227.75     4.00     3.00
  2 (control)   234.75     4.00     4.25
  1 (profile)   243.00     4.00     4.50
  0 (direct)    251.50     4.00     6.75
  0 (direct)    262.25     4.00     2.25
  0 (direct)    268.50     4.00     1.50
  1 (profile)   274.00     4.00     7.00
  2 (control)   285.00     4.00     1.50
  2 (control)   290.50     4.00     2.25
  0 (direct)    296.75     4.00     1.75
  2 (control)   302.50     4.00     2.75
  2 (control)   309.25     4.00     3.25
  1 (profile)   316.50     4.00     3.00
  0 (direct)    323.50     4.00     6.00
  2 (control)   333.50     4.00     3.75
  1 (profile)   341.25     4.00     5.75
  0 (direct)    351.00     4.00     5.00
  2 (control)   360.00     4.00     0.00

