-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.75
  1 (profile)    14.75     4.00     6.75
  0 (direct)     25.50     4.00     6.75
  0 (direct)     36.25     4.00     1.25
  0 (direct)     41.50     4.00     1.00
  2 (control)    46.50     4.00     4.50
  2 (control)    55.00     4.00     1.75
  2 (control)    60.75     4.00     4.25
  0 (direct)     69.00     4.00     2.50
  1 (profile)    75.50     4.00     6.25
  0 (direct)     85.75     4.00     2.00
  1 (profile)    91.75     4.00     6.00
  2 (control)   101.75     4.00     1.75
  1 (profile)   107.50     4.00     7.00
  2 (control)   118.50     4.00     7.00
  1 (profile)   129.50     4.00     3.75
  0 (direct)    137.25     4.00     5.00
  1 (profile)   146.25     4.00     1.50
  1 (profile)   151.75     4.00     4.75
  2 (control)   160.50     4.00     4.25
  0 (direct)    168.75     4.00     3.50
  2 (control)   176.25     4.00     5.25
  0 (direct)    185.50     4.00     5.50
  1 (profile)   195.00     4.00     1.50
  0 (direct)    200.50     4.00     6.50
  1 (profile)   211.00     4.00     6.50
  2 (control)   221.50     4.00     4.50
  1 (profile)   230.00     4.00     5.75
  0 (direct)    239.75     4.00     2.25
  2 (control)   246.00     4.00     5.25
  0 (direct)    255.25     4.00     3.25
  0 (direct)    262.50     4.00     5.00
  2 (control)   271.50     4.00     2.75
  2 (control)   278.25     4.00     3.00
  1 (profile)   285.25     4.00     2.50
  2 (control)   291.75     4.00     1.00
  1 (profile)   296.75     4.00     5.75
  2 (control)   306.50     4.00     3.00
  1 (profile)   313.50     4.00     3.75
  0 (direct)    321.25     4.00     1.25
  0 (direct)    326.50     4.00     2.25
  1 (profile)   332.75     4.00     5.50
  2 (control)   342.25     4.00     3.50
  0 (direct)    349.75     4.00     6.25
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.25
  2 (control)    13.25     4.00     2.25
  1 (profile)    19.50     4.00     2.75
  1 (profile)    26.25     4.00     1.25
  1 (profile)    31.50     4.00     6.50
  2 (control)    42.00     4.00     3.25
  2 (control)    49.25     4.00     3.50
  0 (direct)     56.75     4.00     5.00
  0 (direct)     65.75     4.00     2.75
  0 (direct)     72.50     4.00     2.25
  2 (control)    78.75     4.00     7.00
  1 (profile)    89.75     4.00     4.25
  1 (profile)    98.00     4.00     3.75
  1 (profile)   105.75     4.00     7.00
  0 (direct)    116.75     4.00     6.75
  2 (control)   127.50     4.00     2.50
  0 (direct)    134.00     4.00     3.50
  1 (profile)   141.50     4.00     5.75
  0 (direct)    151.25     4.00     6.50
  1 (profile)   161.75     4.00     5.25
  2 (control)   171.00     4.00     1.00
  0 (direct)    176.00     4.00     6.25
  0 (direct)    186.25     4.00     4.25
  1 (profile)   194.50     4.00     6.75
  0 (direct)    205.25     4.00     3.00
  0 (direct)    212.25     4.00     5.75
  2 (control)   222.00     4.00     5.50
  2 (control)   231.50     4.00     4.50
  1 (profile)   240.00     4.00     5.00
  2 (control)   249.00     4.00     2.00
  1 (profile)   255.00     4.00     3.00
  0 (direct)    262.00     4.00     6.00
  2 (control)   272.00     4.00     1.00
  2 (control)   277.00     4.00     1.75
  1 (profile)   282.75     4.00     6.25
  0 (direct)    293.00     4.00     4.50
  1 (profile)   301.50     4.00     3.75
  0 (direct)    309.25     4.00     4.75
  1 (profile)   318.00     4.00     5.25
  2 (control)   327.25     4.00     2.50
  0 (direct)    333.75     4.00     5.50
  2 (control)   343.25     4.00     1.50
  1 (profile)   348.75     4.00     1.50
  2 (control)   354.25     4.00     1.75
  0 (direct)    360.00     4.00     0.00

