-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.25
  0 (direct)     13.25     4.00     2.25
  0 (direct)     19.50     4.00     3.50
  2 (control)    27.00     4.00     1.00
  0 (direct)     32.00     4.00     5.50
  2 (control)    41.50     4.00     4.25
  2 (control)    49.75     4.00     6.25
  0 (direct)     60.00     4.00     5.75
  2 (control)    69.75     4.00     3.75
  0 (direct)     77.50     4.00     3.75
  2 (control)    85.25     4.00     3.00
  2 (control)    92.25     4.00     6.75
  2 (control)   103.00     4.00     5.25
  1 (profile)   112.25     4.00     2.00
  1 (profile)   118.25     4.00     4.50
  1 (profile)   126.75     4.00     4.50
  0 (direct)    135.25     4.00     5.25
  0 (direct)    144.50     4.00     2.75
  1 (profile)   151.25     4.00     7.00
  2 (control)   162.25     4.00     6.75
  0 (direct)    173.00     4.00     6.00
  0 (direct)    183.00     4.00     4.25
  0 (direct)    191.25     4.00     2.50
  2 (control)   197.75     4.00     1.25
  1 (profile)   203.00     4.00     7.00
  1 (profile)   214.00     4.00     5.00
  1 (profile)   223.00     4.00     3.50
  2 (control)   230.50     4.00     6.50
  1 (profile)   241.00     4.00     1.50
  0 (direct)    246.50     4.00     1.50
  0 (direct)    252.00     4.00     2.25
  1 (profile)   258.25     4.00     1.75
  0 (direct)    264.00     4.00     3.25
  0 (direct)    271.25     4.00     2.50
  1 (profile)   277.75     4.00     4.75
  1 (profile)   286.50     4.00     5.75
  2 (control)   296.25     4.00     5.00
  1 (profile)   305.25     4.00     6.25
  2 (control)   315.50     4.00     1.00
  0 (direct)    320.50     4.00     3.00
  2 (control)   327.50     4.00     6.50
  1 (profile)   338.00     4.00     2.75
  1 (profile)   344.75     4.00     1.75
  2 (control)   350.50     4.00     5.50
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.00
  1 (profile)    13.00     4.00     2.75
  1 (profile)    19.75     4.00     3.25
  0 (direct)     27.00     4.00     2.50
  0 (direct)     33.50     4.00     3.75
  2 (control)    41.25     4.00     3.00
  2 (control)    48.25     4.00     2.75
  2 (control)    55.00     4.00     7.00
  0 (direct)     66.00     4.00     5.00
  2 (control)    75.00     4.00     2.25
  1 (profile)    81.25     4.00     4.75
  1 (profile)    90.00     4.00     1.25
  1 (profile)    95.25     4.00     3.00
  2 (control)   102.25     4.00     6.25
  0 (direct)    112.50     4.00     5.00
  0 (direct)    121.50     4.00     1.50
  0 (direct)    127.00     4.00     7.00
  1 (profile)   138.00     4.00     2.00
  2 (control)   144.00     4.00     6.25
  2 (control)   154.25     4.00     5.25
  1 (profile)   163.50     4.00     1.75
  1 (profile)   169.25     4.00     1.50
  2 (control)   174.75     4.00     5.75
  1 (profile)   184.50     4.00     5.25
  1 (profile)   193.75     4.00     3.75
  0 (direct)    201.50     4.00     6.00
  2 (control)   211.50     4.00     3.50
  0 (direct)    219.00     4.00     4.50
  2 (control)   227.50     4.00     4.50
  0 (direct)    236.00     4.00     3.50
  1 (profile)   243.50     4.00     5.50
  1 (profile)   253.00     4.00     1.00
  0 (direct)    258.00     4.00     4.25
  2 (control)   266.25     4.00     6.75
  0 (direct)    277.00     4.00     6.50
  0 (direct)    287.50     4.00     5.75
  1 (profile)   297.25     4.00     1.75
  2 (control)   303.00     4.00     4.25
  1 (profile)   311.25     4.00     6.50
  0 (direct)    321.75     4.00     1.25
  2 (control)   327.00     4.00     2.50
  2 (control)   333.50     4.00     6.75
  2 (control)   344.25     4.00     5.50
  0 (direct)    353.75     4.00     2.25
  0 (direct)    360.00     4.00     0.00

