-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     5.50
  0 (direct)     17.50     4.00     1.00
  0 (direct)     22.50     4.00     1.50
  2 (control)    28.00     4.00     3.25
  2 (control)    35.25     4.00     4.25
  1 (profile)    43.50     4.00     2.00
  1 (profile)    49.50     4.00     1.25
  0 (direct)     54.75     4.00     4.75
  2 (control)    63.50     4.00     4.50
  2 (control)    72.00     4.00     6.50
  1 (profile)    82.50     4.00     1.00
  1 (profile)    87.50     4.00     2.75
  2 (control)    94.25     4.00     6.00
  1 (profile)   104.25     4.00     6.75
  2 (control)   115.00     4.00     5.00
  0 (direct)    124.00     4.00     1.75
  0 (direct)    129.75     4.00     3.00
  2 (control)   136.75     4.00     5.25
  1 (profile)   146.00     4.00     1.75
  1 (profile)   151.75     4.00     2.50
  0 (direct)    158.25     4.00     7.00
  1 (profile)   169.25     4.00     3.50
  0 (direct)    176.75     4.00     2.25
  2 (control)   183.00     4.00     2.50
  0 (direct)    189.50     4.00     5.25
  2 (control)   198.75     4.00     2.25
  1 (profile)   205.00     4.00     5.75
  2 (control)   214.75     4.00     1.25
  1 (profile)   220.00     4.00     6.75
  1 (profile)   230.75     4.00     3.50
  0 (direct)    238.25     4.00     1.50
  0 (direct)    243.75     4.00     6.25
  0 (direct)    254.00     4.00     3.00
  2 (control)   261.00     4.00     4.50
  1 (profile)   269.50     4.00     3.75
  1 (profile)   277.25     4.00     7.00
  0 (direct)    288.25     4.00     2.75
  0 (direct)    295.00     4.00     3.75
  1 (profile)   302.75     4.00     5.00
  1 (profile)   311.75     4.00     6.50
  2 (control)   322.25     4.00     5.75
  0 (direct)    332.00     4.00     6.25
  2 (control)   342.25     4.00     5.50
  2 (control)   351.75     4.00     4.25
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     2.50
  0 (direct)     14.50     4.00     2.75
  2 (control)    21.25     4.00     3.50
  2 (control)    28.75     4.00     1.50
  1 (profile)    34.25     4.00     5.00
  2 (control)    43.25     4.00     3.00
  2 (control)    50.25     4.00     2.25
  0 (direct)     56.50     4.00     5.00
  1 (profile)    65.50     4.00     4.25
  0 (direct)     73.75     4.00     2.75
  1 (profile)    80.50     4.00     3.75
  0 (direct)     88.25     4.00     4.50
  1 (profile)    96.75     4.00     3.00
  0 (direct)    103.75     4.00     5.75
  0 (direct)    113.50     4.00     6.75
  1 (profile)   124.25     4.00     2.50
  0 (direct)    130.75     4.00     6.25
  0 (direct)    141.00     4.00     6.00
  1 (profile)   151.00     4.00     5.75
  1 (profile)   160.75     4.00     2.00
  1 (profile)   166.75     4.00     3.25
  2 (control)   174.00     4.00     7.00
  2 (control)   185.00     4.00     4.75
  1 (profile)   193.75     4.00     2.25
  2 (control)   200.00     4.00     5.50
  1 (profile)   209.50     4.00     5.25
  0 (direct)    218.75     4.00     1.25
  2 (control)   224.00     4.00     7.00
  0 (direct)    235.00     4.00     3.50
  0 (direct)    242.50     4.00     6.25
  1 (profile)   252.75     4.00     1.75
  2 (control)   258.50     4.00     1.25
  2 (control)   263.75     4.00     5.50
  1 (profile)   273.25     4.00     4.50
  2 (control)   281.75     4.00     6.50
  0 (direct)    292.25     4.00     4.25
  1 (profile)   300.50     4.00     1.00
  1 (profile)   305.50     4.00     1.50
  0 (direct)    311.00     4.00     6.50
  2 (control)   321.50     4.00     5.25
  0 (direct)    330.75     4.00     1.75
  2 (control)   336.50     4.00     3.75
  2 (control)   344.25     4.00     1.00
  2 (control)   349.25     4.00     6.75
  0 (direct)    360.00     4.00     0.00

