-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (direct)      8.00     4.00     5.25
  1 (profile)    17.25     4.00     1.00
  1 (profile)    22.25     4.00     1.50
  0 (direct)     27.75     4.00     3.75
  0 (direct)     35.50     4.00     4.50
  1 (profile)    44.00     4.00     1.25
  1 (profile)    49.25     4.00     2.75
  2 (control)    56.00     4.00     3.75
  2 (control)    63.75     4.00     5.50
  2 (control)    73.25     4.00     6.50
  0 (direct)     83.75     4.00     5.75
  1 (profile)    93.50     4.00     5.50
  2 (control)   103.00     4.00     1.75
  0 (direct)    108.75     4.00     2.25
  0 (direct)    115.00     4.00     5.00
  1 (profile)   124.00     4.00     5.25
  0 (direct)    133.25     4.00     1.50
  1 (profile)   138.75     4.00     1.75
  0 (direct)    144.50     4.00     2.50
  0 (direct)    151.00     4.00     1.25
  2 (control)   156.25     4.00     6.00
  0 (direct)    166.25     4.00     4.25
  0 (direct)    174.50     4.00     4.25
  2 (control)   182.75     4.00     6.25
  0 (direct)    193.00     4.00     4.75
  0 (direct)    201.75     4.00     7.00
  1 (profile)   212.75     4.00     3.00
  2 (control)   219.75     4.00     6.75
  0 (direct)    230.50     4.00     6.50
  1 (profile)   241.00     4.00     6.75
  2 (control)   251.75     4.00     1.00
  2 (control)   256.75     4.00     5.00
  2 (control)   265.75     4.00     5.75
  1 (profile)   275.50     4.00     3.50
  1 (profile)   283.00     4.00     3.50
  2 (control)   290.50     4.00     7.00
  1 (profile)   301.50     4.00     3.25
  1 (profile)   308.75     4.00     2.75
  2 (control)   315.50     4.00     2.25
  1 (profile)   321.75     4.00     2.50
  0 (direct)    328.25     4.00     2.00
  2 (control)   334.25     4.00     4.50
  2 (control)   342.75     4.00     6.25
  2 (control)   353.00     4.00     3.00
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     4.75
  2 (control)    16.75     4.00     1.75
  2 (control)    22.50     4.00     3.00
  0 (direct)     29.50     4.00     2.50
  2 (control)    36.00     4.00     5.75
  2 (control)    45.75     4.00     3.75
  1 (profile)    53.50     4.00     7.00
  0 (direct)     64.50     4.00     6.50
  1 (profile)    75.00     4.00     1.00
  0 (direct)     80.00     4.00     2.25
  0 (direct)     86.25     4.00     1.50
  0 (direct)     91.75     4.00     5.50
  1 (profile)   101.25     4.00     6.50
  2 (control)   111.75     4.00     5.00
  2 (control)   120.75     4.00     5.75
  0 (direct)    130.50     4.00     5.50
  0 (direct)    140.00     4.00     3.25
  2 (control)   147.25     4.00     6.75
  0 (direct)    158.00     4.00     1.25
  2 (control)   163.25     4.00     1.00
  1 (profile)   168.25     4.00     6.25
  1 (profile)   178.50     4.00     5.25
  2 (control)   187.75     4.00     3.50
  1 (profile)   195.25     4.00     6.25
  0 (direct)    205.50     4.00     5.00
  1 (profile)   214.50     4.00     4.25
  2 (control)   222.75     4.00     1.75
  0 (direct)    228.50     4.00     1.50
  2 (control)   234.00     4.00     6.75
  1 (profile)   244.75     4.00     2.75
  1 (profile)   251.50     4.00     4.50
  1 (profile)   260.00     4.00     3.00
  0 (direct)    267.00     4.00     2.25
  0 (direct)    273.25     4.00     4.25
  1 (profile)   281.50     4.00     5.25
  0 (direct)    290.75     4.00     1.25
  0 (direct)    296.00     4.00     4.50
  2 (control)   304.50     4.00     7.00
  2 (control)   315.50     4.00     2.50
  2 (control)   322.00     4.00     2.00
  0 (direct)    328.00     4.00     6.00
  2 (control)   338.00     4.00     3.75
  1 (profile)   345.75     4.00     3.50
  1 (profile)   353.25     4.00     2.75
  1 (profile)   360.00     4.00     0.00

