-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     1.50
  2 (control)    13.50     4.00     2.75
  0 (direct)     20.25     4.00     2.25
  1 (profile)    26.50     4.00     3.75
  0 (direct)     34.25     4.00     3.50
  0 (direct)     41.75     4.00     6.00
  1 (profile)    51.75     4.00     1.00
  1 (profile)    56.75     4.00     1.25
  0 (direct)     62.00     4.00     1.00
  0 (direct)     67.00     4.00     4.50
  1 (profile)    75.50     4.00     3.00
  0 (direct)     82.50     4.00     4.25
  2 (control)    90.75     4.00     6.50
  1 (profile)   101.25     4.00     6.25
  1 (profile)   111.50     4.00     7.00
  1 (profile)   122.50     4.00     1.75
  2 (control)   128.25     4.00     5.00
  0 (direct)    137.25     4.00     5.75
  1 (profile)   147.00     4.00     3.50
  2 (control)   154.50     4.00     2.00
  0 (direct)    160.50     4.00     3.00
  2 (control)   167.50     4.00     5.25
  0 (direct)    176.75     4.00     2.50
  1 (profile)   183.25     4.00     4.50
  2 (control)   191.75     4.00     4.25
  2 (control)   200.00     4.00     4.75
  1 (profile)   208.75     4.00     5.25
  0 (direct)    218.00     4.00     3.25
  2 (control)   225.25     4.00     1.50
  0 (direct)    230.75     4.00     5.75
  1 (profile)   240.50     4.00     3.75
  0 (direct)    248.25     4.00     2.50
  2 (control)   254.75     4.00     7.00
  0 (direct)    265.75     4.00     5.50
  1 (profile)   275.25     4.00     5.00
  2 (control)   284.25     4.00     6.75
  2 (control)   295.00     4.00     6.25
  1 (profile)   305.25     4.00     2.25
  1 (profile)   311.50     4.00     2.75
  2 (control)   318.25     4.00     1.25
  0 (direct)    323.50     4.00     6.75
  0 (direct)    334.25     4.00     6.50
  2 (control)   344.75     4.00     5.50
  1 (profile)   354.25     4.00     1.75
  2 (control)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.50
  1 (profile)    13.50     4.00     4.25
  1 (profile)    21.75     4.00     3.75
  0 (direct)     29.50     4.00     2.75
  0 (direct)     36.25     4.00     4.50
  2 (control)    44.75     4.00     5.25
  2 (control)    54.00     4.00     2.25
  0 (direct)     60.25     4.00     6.75
  0 (direct)     71.00     4.00     2.00
  2 (control)    77.00     4.00     3.75
  1 (profile)    84.75     4.00     1.25
  1 (profile)    90.00     4.00     6.25
  2 (control)   100.25     4.00     5.00
  0 (direct)    109.25     4.00     5.50
  0 (direct)    118.75     4.00     2.50
  1 (profile)   125.25     4.00     4.50
  0 (direct)    133.75     4.00     3.25
  2 (control)   141.00     4.00     3.00
  2 (control)   148.00     4.00     6.00
  0 (direct)    158.00     4.00     5.00
  2 (control)   167.00     4.00     7.00
  1 (profile)   178.00     4.00     6.50
  1 (profile)   188.50     4.00     3.00
  2 (control)   195.50     4.00     3.50
  0 (direct)    203.00     4.00     5.50
  1 (profile)   212.50     4.00     1.75
  1 (profile)   218.25     4.00     1.00
  2 (control)   223.25     4.00     6.25
  2 (control)   233.50     4.00     1.50
  0 (direct)    239.00     4.00     4.25
  1 (profile)   247.25     4.00     7.00
  0 (direct)    258.25     4.00     5.75
  1 (profile)   268.00     4.00     6.50
  2 (control)   278.50     4.00     1.75
  2 (control)   284.25     4.00     6.75
  0 (direct)    295.00     4.00     3.50
  1 (profile)   302.50     4.00     5.75
  2 (control)   312.25     4.00     1.00
  1 (profile)   317.25     4.00     2.25
  1 (profile)   323.50     4.00     2.50
  0 (direct)    330.00     4.00     1.25
  2 (control)   335.25     4.00     4.75
  0 (direct)    344.00     4.00     5.25
  2 (control)   353.25     4.00     2.75
  0 (direct)    360.00     4.00     0.00

