-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (profile)     8.00     4.00     1.50
  1 (profile)    13.50     4.00     6.25
  0 (direct)     23.75     4.00     4.25
  0 (direct)     32.00     4.00     2.75
  1 (profile)    38.75     4.00     3.00
  2 (control)    45.75     4.00     3.75
  2 (control)    53.50     4.00     1.75
  2 (control)    59.25     4.00     5.75
  0 (direct)     69.00     4.00     2.50
  0 (direct)     75.50     4.00     3.75
  0 (direct)     83.25     4.00     1.50
  2 (control)    88.75     4.00     4.50
  2 (control)    97.25     4.00     5.50
  0 (direct)    106.75     4.00     5.25
  1 (profile)   116.00     4.00     1.00
  0 (direct)    121.00     4.00     5.00
  2 (control)   130.00     4.00     5.50
  0 (direct)    139.50     4.00     6.75
  0 (direct)    150.25     4.00     3.50
  2 (control)   157.75     4.00     4.75
  0 (direct)    166.50     4.00     3.25
  0 (direct)    173.75     4.00     5.75
  1 (profile)   183.50     4.00     7.00
  1 (profile)   194.50     4.00     2.00
  2 (control)   200.50     4.00     6.25
  1 (profile)   210.75     4.00     4.25
  1 (profile)   219.00     4.00     3.50
  1 (profile)   226.50     4.00     1.25
  0 (direct)    231.75     4.00     2.25
  1 (profile)   238.00     4.00     2.50
  2 (control)   244.50     4.00     2.75
  2 (control)   251.25     4.00     7.00
  0 (direct)    262.25     4.00     1.75
  0 (direct)    268.00     4.00     6.50
  1 (profile)   278.50     4.00     6.50
  2 (control)   289.00     4.00     5.25
  2 (control)   298.25     4.00     3.00
  0 (direct)    305.25     4.00     1.00
  2 (control)   310.25     4.00     1.25
  2 (control)   315.50     4.00     6.75
  1 (profile)   326.25     4.00     5.00
  1 (profile)   335.25     4.00     6.00
  1 (profile)   345.25     4.00     2.25
  2 (control)   351.50     4.00     4.50
  1 (profile)   360.00     4.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  2 (control)     8.00     4.00     2.00
  1 (profile)    14.00     4.00     2.50
  0 (direct)     20.50     4.00     2.75
  1 (profile)    27.25     4.00     1.25
  1 (profile)    32.50     4.00     3.50
  0 (direct)     40.00     4.00     4.50
  1 (profile)    48.50     4.00     5.75
  2 (control)    58.25     4.00     2.25
  2 (control)    64.50     4.00     2.75
  2 (control)    71.25     4.00     5.50
  0 (direct)     80.75     4.00     5.25
  2 (control)    90.00     4.00     3.75
  1 (profile)    97.75     4.00     1.75
  2 (control)   103.50     4.00     6.75
  0 (direct)    114.25     4.00     4.75
  1 (profile)   123.00     4.00     6.00
  0 (direct)    133.00     4.00     6.25
  0 (direct)    143.25     4.00     6.50
  1 (profile)   153.75     4.00     4.50
  2 (control)   162.25     4.00     1.00
  0 (direct)    167.25     4.00     7.00
  1 (profile)   178.25     4.00     1.00
  2 (control)   183.25     4.00     3.00
  1 (profile)   190.25     4.00     2.50
  1 (profile)   196.75     4.00     6.75
  0 (direct)    207.50     4.00     3.50
  0 (direct)    215.00     4.00     2.25
  1 (profile)   221.25     4.00     5.50
  2 (control)   230.75     4.00     5.25
  2 (control)   240.00     4.00     6.25
  0 (direct)    250.25     4.00     1.75
  0 (direct)    256.00     4.00     3.75
  1 (profile)   263.75     4.00     3.00
  2 (control)   270.75     4.00     4.25
  1 (profile)   279.00     4.00     1.50
  0 (direct)    284.50     4.00     6.50
  2 (control)   295.00     4.00     3.25
  1 (profile)   302.25     4.00     1.25
  1 (profile)   307.50     4.00     5.00
  2 (control)   316.50     4.00     1.50
  0 (direct)    322.00     4.00     5.75
  0 (direct)    331.75     4.00     4.25
  2 (control)   340.00     4.00     7.00
  2 (control)   351.00     4.00     5.00
  0 (direct)    360.00     4.00     0.00

