-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     4.50
  1 (disgust)    18.50     6.00     2.50
  1 (disgust)    27.00     6.00     5.75
  1 (disgust)    38.75     6.00     2.00
  1 (disgust)    46.75     6.00     3.00
  1 (disgust)    55.75     6.00     2.75
  0 (anger)      64.50     6.00     6.50
  1 (disgust)    77.00     6.00     2.75
  0 (anger)      85.75     6.00     4.00
  1 (disgust)    95.75     6.00     4.25
  1 (disgust)   106.00     6.00     3.50
  0 (anger)     115.50     6.00     7.50
  0 (anger)     129.00     6.00     3.75
  1 (disgust)   138.75     6.00     3.00
  0 (anger)     147.75     6.00     2.50
  0 (anger)     156.25     6.00     8.50
  0 (anger)     170.75     6.00     3.75
  0 (anger)     180.50     6.00     3.00
  0 (anger)     189.50     6.00     4.50
  1 (disgust)   200.00     6.00     2.25
  1 (disgust)   208.25     6.00     3.25
  0 (anger)     217.50     6.00     3.75
  1 (disgust)   227.25     6.00     2.50
  1 (disgust)   235.75     6.00     5.00
  0 (anger)     246.75     6.00     5.50
  1 (disgust)   258.25     6.00     2.25
  0 (anger)     266.50     6.00     9.50
  0 (anger)     282.00     6.00     3.25
  0 (anger)     291.25     6.00     2.25
  1 (disgust)   299.50     6.00     5.00
  1 (disgust)   310.50     6.00     2.50
  0 (anger)     319.00     6.00     2.75
  1 (disgust)   327.75     6.00     3.50
  0 (anger)     337.25     6.00     2.50
  0 (anger)     345.75     6.00     2.00
  0 (anger)     353.75     6.00     6.25
  1 (disgust)   366.00     6.00     7.00
  1 (disgust)   379.00     6.00     2.00
  0 (anger)     387.00     6.00     3.00
  0 (anger)     396.00     6.00     2.75
  0 (anger)     404.75     6.00     3.75
  1 (disgust)   414.50     6.00     3.25
  0 (anger)     423.75     6.00     6.00
  1 (disgust)   435.75     6.00     5.25
  0 (anger)     447.00     6.00     6.75
  0 (anger)     459.75     6.00     4.00
  0 (anger)     469.75     6.00     2.25
  1 (disgust)   478.00     6.00     4.75
  0 (anger)     488.75     6.00     2.50
  1 (disgust)   497.25     6.00     3.50
  0 (anger)     506.75     6.00     4.25
  0 (anger)     517.00     6.00     8.00
  0 (anger)     531.00     6.00     4.25
  0 (anger)     541.25     6.00     4.75
  1 (disgust)   552.00     6.00     3.25
  0 (anger)     561.25     6.00     5.50
  1 (disgust)   572.75     6.00     2.25
  0 (anger)     581.00     6.00     2.75
  1 (disgust)   589.75     6.00     2.25
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  0 (anger)      16.50     6.00     7.50
  1 (disgust)    30.00     6.00     2.25
  1 (disgust)    38.25     6.00     3.75
  1 (disgust)    48.00     6.00     3.25
  0 (anger)      57.25     6.00     3.00
  1 (disgust)    66.25     6.00     6.75
  1 (disgust)    79.00     6.00     5.50
  0 (anger)      90.50     6.00     2.25
  1 (disgust)    98.75     6.00     7.00
  0 (anger)     111.75     6.00     3.50
  0 (anger)     121.25     6.00     2.00
  0 (anger)     129.25     6.00     2.75
  1 (disgust)   138.00     6.00     5.50
  1 (disgust)   149.50     6.00     4.75
  0 (anger)     160.25     6.00     8.50
  1 (disgust)   174.75     6.00     3.50
  1 (disgust)   184.25     6.00     4.25
  1 (disgust)   194.50     6.00     2.50
  1 (disgust)   203.00     6.00     2.25
  1 (disgust)   211.25     6.00     3.75
  0 (anger)     221.00     6.00     8.00
  0 (anger)     235.00     6.00     2.50
  0 (anger)     243.50     6.00     9.50
  0 (anger)     259.00     6.00     4.00
  1 (disgust)   269.00     6.00     2.25
  0 (anger)     277.25     6.00     3.00
  1 (disgust)   286.25     6.00     2.75
  1 (disgust)   295.00     6.00     2.50
  0 (anger)     303.50     6.00     5.00
  0 (anger)     314.50     6.00     3.25
  0 (anger)     323.75     6.00     3.25
  1 (disgust)   333.00     6.00     6.00
  1 (disgust)   345.00     6.00     6.50
  0 (anger)     357.50     6.00     2.75
  1 (disgust)   366.25     6.00     3.25
  0 (anger)     375.50     6.00     4.00
  0 (anger)     385.50     6.00     2.50
  0 (anger)     394.00     6.00     2.25
  0 (anger)     402.25     6.00     3.00
  0 (anger)     411.25     6.00     5.75
  1 (disgust)   423.00     6.00     2.75
  1 (disgust)   431.75     6.00     3.50
  1 (disgust)   441.25     6.00     5.00
  1 (disgust)   452.25     6.00     6.25
  0 (anger)     464.50     6.00     2.50
  1 (disgust)   473.00     6.00     4.75
  0 (anger)     483.75     6.00     3.75
  0 (anger)     493.50     6.00     4.50
  0 (anger)     504.00     6.00     2.75
  0 (anger)     512.75     6.00     4.25
  0 (anger)     523.00     6.00     2.00
  0 (anger)     531.00     6.00     4.50
  1 (disgust)   541.50     6.00     4.25
  0 (anger)     551.75     6.00     3.75
  1 (disgust)   561.50     6.00     2.00
  1 (disgust)   569.50     6.00     3.00
  1 (disgust)   578.50     6.00     5.25
  0 (anger)     589.75     6.00     2.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  1 (disgust)    16.50     6.00     2.00
  0 (anger)      24.50     6.00     4.00
  1 (disgust)    34.50     6.00     2.50
  1 (disgust)    43.00     6.00     2.25
  1 (disgust)    51.25     6.00     2.50
  1 (disgust)    59.75     6.00     6.50
  0 (anger)      72.25     6.00     5.75
