-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.75
  0 (anger)      16.75     6.00     4.00
  0 (anger)      26.75     6.00     3.25
  1 (disgust)    36.00     6.00     2.50
  1 (disgust)    44.50     6.00     2.50
  0 (anger)      53.00     6.00     2.75
  0 (anger)      61.75     6.00     3.25
  1 (disgust)    71.00     6.00     5.00
  0 (anger)      82.00     6.00     3.75
  0 (anger)      91.75     6.00     8.00
  1 (disgust)   105.75     6.00     4.25
  0 (anger)     116.00     6.00     8.50
  1 (disgust)   130.50     6.00     2.50
  0 (anger)     139.00     6.00     9.50
  1 (disgust)   154.50     6.00     6.25
  1 (disgust)   166.75     6.00     3.00
  0 (anger)     175.75     6.00     4.50
  1 (disgust)   186.25     6.00     2.50
  0 (anger)     194.75     6.00     4.25
  0 (anger)     205.00     6.00     5.00
  1 (disgust)   216.00     6.00     2.25
  1 (disgust)   224.25     6.00     3.25
  1 (disgust)   233.50     6.00     7.00
  0 (anger)     246.50     6.00     2.25
  1 (disgust)   254.75     6.00     3.75
  0 (anger)     264.50     6.00     2.75
  1 (disgust)   273.25     6.00     2.00
  0 (anger)     281.25     6.00     4.75
  0 (anger)     292.00     6.00     2.25
  0 (anger)     300.25     6.00     4.50
  0 (anger)     310.75     6.00     3.25
  1 (disgust)   320.00     6.00     6.00
  1 (disgust)   332.00     6.00     3.00
  0 (anger)     341.00     6.00     2.50
  0 (anger)     349.50     6.00     2.25
  1 (disgust)   357.75     6.00     4.00
  0 (anger)     367.75     6.00     5.50
  0 (anger)     379.25     6.00     2.75
  1 (disgust)   388.00     6.00     2.25
  1 (disgust)   396.25     6.00     2.00
  0 (anger)     404.25     6.00     3.50
  0 (anger)     413.75     6.00     5.50
  0 (anger)     425.25     6.00     6.50
  0 (anger)     437.75     6.00     3.00
  0 (anger)     446.75     6.00     4.75
  0 (anger)     457.50     6.00     4.25
  0 (anger)     467.75     6.00     5.25
  0 (anger)     479.00     6.00     3.50
  0 (anger)     488.50     6.00     2.50
  0 (anger)     497.00     6.00     3.75
  1 (disgust)   506.75     6.00     3.00
  0 (anger)     515.75     6.00     3.75
  0 (anger)     525.50     6.00     6.75
  1 (disgust)   538.25     6.00     3.50
  1 (disgust)   547.75     6.00     2.25
  1 (disgust)   556.00     6.00     2.00
  1 (disgust)   564.00     6.00     2.75
  0 (anger)     572.75     6.00     5.75
  1 (disgust)   584.50     6.00     7.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.25
  1 (disgust)    17.25     6.00     4.50
  1 (disgust)    27.75     6.00     2.75
  0 (anger)      36.50     6.00     3.25
  1 (disgust)    45.75     6.00     9.50
  0 (anger)      61.25     6.00     5.00
  1 (disgust)    72.25     6.00     2.50
  1 (disgust)    80.75     6.00     3.00
  0 (anger)      89.75     6.00     4.25
  0 (anger)     100.00     6.00     8.00
  0 (anger)     114.00     6.00     4.50
  0 (anger)     124.50     6.00     6.75
  0 (anger)     137.25     6.00     3.25
  0 (anger)     146.50     6.00     2.25
  1 (disgust)   154.75     6.00     2.00
  1 (disgust)   162.75     6.00     8.50
  0 (anger)     177.25     6.00     2.75
  1 (disgust)   186.00     6.00     4.75
  0 (anger)     196.75     6.00     3.25
  1 (disgust)   206.00     6.00     2.50
  0 (anger)     214.50     6.00     2.75
  1 (disgust)   223.25     6.00     2.50
  1 (disgust)   231.75     6.00     3.75
  0 (anger)     241.50     6.00     3.00
  0 (anger)     250.50     6.00     2.75
  1 (disgust)   259.25     6.00     6.00
  1 (disgust)   271.25     6.00     2.50
  0 (anger)     279.75     6.00     2.25
  1 (disgust)   288.00     6.00     3.75
  1 (disgust)   297.75     6.00     2.75
  0 (anger)     306.50     6.00     3.75
  0 (anger)     316.25     6.00     2.25
  1 (disgust)   324.50     6.00     5.50
  1 (disgust)   336.00     6.00     3.00
  0 (anger)     345.00     6.00     7.50
  0 (anger)     358.50     6.00     4.25
  0 (anger)     368.75     6.00     3.50
  1 (disgust)   378.25     6.00     5.50
  1 (disgust)   389.75     6.00     6.50
  0 (anger)     402.25     6.00     6.25
  0 (anger)     414.50     6.00     4.00
  0 (anger)     424.50     6.00     4.00
  0 (anger)     434.50     6.00     2.50
  0 (anger)     443.00     6.00     5.75
  1 (disgust)   454.75     6.00     2.50
  1 (disgust)   463.25     6.00     3.75
  1 (disgust)   473.00     6.00     2.00
  1 (disgust)   481.00     6.00     3.50
  0 (anger)     490.50     6.00     4.75
  1 (disgust)   501.25     6.00     7.00
  1 (disgust)   514.25     6.00     3.50
  1 (disgust)   523.75     6.00     2.25
  1 (disgust)   532.00     6.00     4.25
  0 (anger)     542.25     6.00     5.25
  0 (anger)     553.50     6.00     3.00
  1 (disgust)   562.50     6.00     2.25
  0 (anger)     570.75     6.00     5.00
  1 (disgust)   581.75     6.00     2.00
  1 (disgust)   589.75     6.00     2.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.25
  1 (disgust)    16.25     6.00     3.50
  1 (disgust)    25.75     6.00     6.25
  0 (anger)      38.00     6.00     3.50
  0 (anger)      47.50     6.00     2.25
  1 (disgust)    55.75     6.00     3.75
  0 (anger)      65.50     6.00     2.50
  0 (anger)      74.00     6.00     2.50
  0 (anger)      82.50     6.00     7.00
  1 (disgust)    95.50     6.00     3.00
  1 (disgust)   104.50     6.00     5.00
  0 (anger)     115.50     6.00     8.50
  0 (anger)     130.00     6.00     5.00
  1 (disgust)   141.00     6.00     4.50
  1 (disgust)   151.50     6.00     4.25
  0 (anger)     161.75     6.00     3.00
  1 (disgust)   170.75     6.00     3.25
  1 (disgust)   180.00     6.00     3.50
  0 (anger)     189.50     6.00     8.00
  0 (anger)     203.50     6.00     4.25
  1 (disgust)   213.75     6.00     2.75
  1 (disgust)   222.50     6.00     2.75
  0 (anger)     231.25     6.00     3.75
  1 (disgust)   241.00     6.00     6.75
  1 (disgust)   253.75     6.00     4.25
  1 (disgust)   264.00     6.00     2.00
  1 (disgust)   272.00     6.00     2.00
  1 (disgust)   280.00     6.00     2.50
  1 (disgust)   288.50     6.00     2.50
  1 (disgust)   297.00     6.00     3.75
  0 (anger)     306.75     6.00     2.25
  0 (anger)     315.00     6.00     9.50
  0 (anger)     330.50     6.00     3.25
  1 (disgust)   339.75     6.00     2.00
  0 (anger)     347.75     6.00     5.50
  0 (anger)     359.25     6.00     5.25
  0 (anger)     370.50     6.00     2.75
  1 (disgust)   379.25     6.00     6.00
  0 (anger)     391.25     6.00     2.25
  1 (disgust)   399.50     6.00     7.50
  1 (disgust)   413.00     6.00     5.50
  1 (disgust)   424.50     6.00     4.75
  1 (disgust)   435.25     6.00     2.75
  0 (anger)     444.00     6.00     4.00
  0 (anger)     454.00     6.00     2.50
  1 (disgust)   462.50     6.00     2.25
  0 (anger)     470.75     6.00     3.00
  1 (disgust)   479.75     6.00     3.75
  1 (disgust)   489.50     6.00     3.00
  0 (anger)     498.50     6.00     2.25
  1 (disgust)   506.75     6.00     6.50
  0 (anger)     519.25     6.00     3.25
  1 (disgust)   528.50     6.00     2.75
  0 (anger)     537.25     6.00     4.75
  0 (anger)     548.00     6.00     4.00
  0 (anger)     558.00     6.00     2.50
  1 (disgust)   566.50     6.00     5.75
  0 (anger)     578.25     6.00     4.50
  1 (disgust)   588.75     6.00     3.25
  1 (disgust)   598.00     6.00     0.00

