-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.75
  0 (anger)      17.75     6.00     7.00
  1 (disgust)    30.75     6.00     3.25
  0 (anger)      40.00     6.00     6.00
  1 (disgust)    52.00     6.00     2.50
  0 (anger)      60.50     6.00     5.25
  0 (anger)      71.75     6.00     6.75
  1 (disgust)    84.50     6.00     3.50
  1 (disgust)    94.00     6.00     2.00
  1 (disgust)   102.00     6.00     8.00
  1 (disgust)   116.00     6.00     9.50
  0 (anger)     131.50     6.00     2.75
  0 (anger)     140.25     6.00     3.25
  1 (disgust)   149.50     6.00     4.00
  0 (anger)     159.50     6.00     2.50
  0 (anger)     168.00     6.00     3.25
  0 (anger)     177.25     6.00     7.50
  1 (disgust)   190.75     6.00     2.25
  0 (anger)     199.00     6.00     2.75
  0 (anger)     207.75     6.00     2.25
  1 (disgust)   216.00     6.00     3.25
  1 (disgust)   225.25     6.00     2.25
  1 (disgust)   233.50     6.00     5.50
  0 (anger)     245.00     6.00     2.50
  1 (disgust)   253.50     6.00     3.00
  1 (disgust)   262.50     6.00     3.50
  0 (anger)     272.00     6.00     2.75
  0 (anger)     280.75     6.00     2.25
  0 (anger)     289.00     6.00     3.00
  1 (disgust)   298.00     6.00     4.25
  1 (disgust)   308.25     6.00     5.00
  0 (anger)     319.25     6.00     2.75
  1 (disgust)   328.00     6.00     2.50
  1 (disgust)   336.50     6.00     6.50
  0 (anger)     349.00     6.00     4.00
  0 (anger)     359.00     6.00     3.75
  1 (disgust)   368.75     6.00     5.00
  1 (disgust)   379.75     6.00     2.25
  1 (disgust)   388.00     6.00     6.25
  0 (anger)     400.25     6.00     5.50
  1 (disgust)   411.75     6.00     5.75
  1 (disgust)   423.50     6.00     4.50
  1 (disgust)   434.00     6.00     2.75
  0 (anger)     442.75     6.00     3.00
  1 (disgust)   451.75     6.00     2.50
  1 (disgust)   460.25     6.00     8.50
  1 (disgust)   474.75     6.00     3.75
  1 (disgust)   484.50     6.00     4.75
  0 (anger)     495.25     6.00     2.50
  0 (anger)     503.75     6.00     4.50
  0 (anger)     514.25     6.00     2.00
  0 (anger)     522.25     6.00     3.50
  0 (anger)     531.75     6.00     4.75
  0 (anger)     542.50     6.00     3.00
  0 (anger)     551.50     6.00     3.75
  1 (disgust)   561.25     6.00     2.00
  1 (disgust)   569.25     6.00     2.25
  0 (anger)     577.50     6.00     4.25
  1 (disgust)   587.75     6.00     4.25
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.25
  0 (anger)      17.25     6.00     2.50
  0 (anger)      25.75     6.00     2.50
  1 (disgust)    34.25     6.00     3.75
  0 (anger)      44.00     6.00     3.50
  1 (disgust)    53.50     6.00     2.50
  0 (anger)      62.00     6.00     5.00
  0 (anger)      73.00     6.00     3.25
  0 (anger)      82.25     6.00     4.25
  1 (disgust)    92.50     6.00     8.50
  1 (disgust)   107.00     6.00     4.00
  0 (anger)     117.00     6.00     2.00
  1 (disgust)   125.00     6.00     6.50
  0 (anger)     137.50     6.00     2.25
  1 (disgust)   145.75     6.00     2.50
  0 (anger)     154.25     6.00     5.25
  1 (disgust)   165.50     6.00     2.25
  1 (disgust)   173.75     6.00     2.50
  1 (disgust)   182.25     6.00     5.00
  1 (disgust)   193.25     6.00     4.50
  0 (anger)     203.75     6.00     3.50
  0 (anger)     213.25     6.00     2.75
  1 (disgust)   222.00     6.00     2.00
  1 (disgust)   230.00     6.00     5.50
  1 (disgust)   241.50     6.00     3.00
  0 (anger)     250.50     6.00     2.75
  0 (anger)     259.25     6.00     9.50
  0 (anger)     274.75     6.00     4.25
  1 (disgust)   285.00     6.00     4.75
  1 (disgust)   295.75     6.00     2.50
  1 (disgust)   304.25     6.00     5.75
  0 (anger)     316.00     6.00     6.75
  1 (disgust)   328.75     6.00     2.25
  0 (anger)     337.00     6.00     6.00
  0 (anger)     349.00     6.00     3.50
  1 (disgust)   358.50     6.00     3.00
  1 (disgust)   367.50     6.00     2.00
  0 (anger)     375.50     6.00     8.00
  1 (disgust)   389.50     6.00     2.75
  0 (anger)     398.25     6.00     3.75
  1 (disgust)   408.00     6.00     4.75
  1 (disgust)   418.75     6.00     3.00
  0 (anger)     427.75     6.00     7.50
  1 (disgust)   441.25     6.00     2.75
  1 (disgust)   450.00     6.00     4.00
  1 (disgust)   460.00     6.00     3.75
  1 (disgust)   469.75     6.00     4.25
  0 (anger)     480.00     6.00     3.25
  1 (disgust)   489.25     6.00     2.25
  1 (disgust)   497.50     6.00     3.75
  1 (disgust)   507.25     6.00     3.00
  1 (disgust)   516.25     6.00     2.75
  0 (anger)     525.00     6.00     2.25
  1 (disgust)   533.25     6.00     7.00
  1 (disgust)   546.25     6.00     3.25
  0 (anger)     555.50     6.00     5.50
  0 (anger)     567.00     6.00     6.25
  1 (disgust)   579.25     6.00     4.50
  1 (disgust)   589.75     6.00     2.25
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.00
  0 (anger)      16.00     6.00     3.25
  0 (anger)      25.25     6.00     2.75
  0 (anger)      34.00     6.00     2.00
  1 (disgust)    42.00     6.00     2.50
  1 (disgust)    50.50     6.00     2.75
  0 (anger)      59.25     6.00     3.00
  0 (anger)      68.25     6.00     7.50
  1 (disgust)    81.75     6.00     5.00
  1 (disgust)    92.75     6.00     6.00
  0 (anger)     104.75     6.00     3.50
  0 (anger)     114.25     6.00     2.50
  0 (anger)     122.75     6.00     3.50
  0 (anger)     132.25     6.00     9.50
  0 (anger)     147.75     6.00     4.50
  0 (anger)     158.25     6.00     5.00
  1 (disgust)   169.25     6.00     2.75
  0 (anger)     178.00     6.00     4.25
  1 (disgust)   188.25     6.00     4.50
  0 (anger)     198.75     6.00     3.25
