-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.25
  0 (anger)      17.25     6.00     2.25
  1 (disgust)    25.50     6.00     2.75
  0 (anger)      34.25     6.00     2.50
  0 (anger)      42.75     6.00     3.00
  0 (anger)      51.75     6.00     5.00
  0 (anger)      62.75     6.00     2.50
  0 (anger)      71.25     6.00     3.50
  1 (disgust)    80.75     6.00     3.25
  0 (anger)      90.00     6.00     5.00
  1 (disgust)   101.00     6.00     2.75
  1 (disgust)   109.75     6.00     2.50
  1 (disgust)   118.25     6.00     2.75
  1 (disgust)   127.00     6.00     3.75
  0 (anger)     136.75     6.00     4.25
  0 (anger)     147.00     6.00     2.75
  0 (anger)     155.75     6.00     9.50
  1 (disgust)   171.25     6.00     2.50
  0 (anger)     179.75     6.00     5.50
  1 (disgust)   191.25     6.00     3.25
  0 (anger)     200.50     6.00     4.75
  0 (anger)     211.25     6.00     4.50
  1 (disgust)   221.75     6.00     6.75
  0 (anger)     234.50     6.00     5.75
  0 (anger)     246.25     6.00     3.75
  1 (disgust)   256.00     6.00     2.00
  1 (disgust)   264.00     6.00     7.00
  0 (anger)     277.00     6.00     7.50
  0 (anger)     290.50     6.00     2.25
  0 (anger)     298.75     6.00     3.00
  0 (anger)     307.75     6.00     2.50
  1 (disgust)   316.25     6.00     6.00
  1 (disgust)   328.25     6.00     2.00
  1 (disgust)   336.25     6.00     6.25
  0 (anger)     348.50     6.00     8.50
  0 (anger)     363.00     6.00     3.50
  0 (anger)     372.50     6.00     2.25
  1 (disgust)   380.75     6.00     3.75
  0 (anger)     390.50     6.00     4.25
  1 (disgust)   400.75     6.00     5.25
  0 (anger)     412.00     6.00     3.00
  1 (disgust)   421.00     6.00     4.00
  1 (disgust)   431.00     6.00     2.25
  0 (anger)     439.25     6.00     8.00
  1 (disgust)   453.25     6.00     2.50
  0 (anger)     461.75     6.00     2.00
  1 (disgust)   469.75     6.00     4.25
  0 (anger)     480.00     6.00     3.50
  0 (anger)     489.50     6.00     3.25
  1 (disgust)   498.75     6.00     4.00
  1 (disgust)   508.75     6.00     5.50
  0 (anger)     520.25     6.00     2.25
  0 (anger)     528.50     6.00     4.50
  0 (anger)     539.00     6.00     4.75
  0 (anger)     549.75     6.00     3.75
  1 (disgust)   559.50     6.00     3.00
  1 (disgust)   568.50     6.00     2.75
  1 (disgust)   577.25     6.00     6.50
  1 (disgust)   589.75     6.00     2.25
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.00
  1 (disgust)    16.00     6.00     2.25
  1 (disgust)    24.25     6.00     6.50
