-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  1 (disgust)    16.75     6.00     5.50
  0 (anger)      28.25     6.00     2.25
  1 (disgust)    36.50     6.00     3.25
  1 (disgust)    45.75     6.00     4.25
  1 (disgust)    56.00     6.00     3.25
  1 (disgust)    65.25     6.00     3.75
  0 (anger)      75.00     6.00     6.00
  1 (disgust)    87.00     6.00     3.25
  0 (anger)      96.25     6.00     3.75
  0 (anger)     106.00     6.00     3.00
  0 (anger)     115.00     6.00     2.75
  0 (anger)     123.75     6.00     4.00
  0 (anger)     133.75     6.00     8.00
  1 (disgust)   147.75     6.00     3.75
  1 (disgust)   157.50     6.00     2.75
  1 (disgust)   166.25     6.00     5.25
  0 (anger)     177.50     6.00     3.75
  1 (disgust)   187.25     6.00     2.00
  0 (anger)     195.25     6.00     2.25
  1 (disgust)   203.50     6.00     9.50
  0 (anger)     219.00     6.00     2.25
  1 (disgust)   227.25     6.00     5.75
  0 (anger)     239.00     6.00     4.25
  1 (disgust)   249.25     6.00     2.00
  0 (anger)     257.25     6.00     2.25
  0 (anger)     265.50     6.00     5.00
  0 (anger)     276.50     6.00     2.50
  0 (anger)     285.00     6.00     8.50
  0 (anger)     299.50     6.00     4.50
  1 (disgust)   310.00     6.00     2.50
  0 (anger)     318.50     6.00     2.75
  1 (disgust)   327.25     6.00     3.50
  1 (disgust)   336.75     6.00     3.25
  1 (disgust)   346.00     6.00     2.50
  1 (disgust)   354.50     6.00     4.75
  0 (anger)     365.25     6.00     2.50
  0 (anger)     373.75     6.00     3.50
  0 (anger)     383.25     6.00     2.25
  1 (disgust)   391.50     6.00     5.00
  1 (disgust)   402.50     6.00     4.25
  1 (disgust)   412.75     6.00     6.75
  1 (disgust)   425.50     6.00     7.00
  0 (anger)     438.50     6.00     4.50
  0 (anger)     449.00     6.00     3.00
  0 (anger)     458.00     6.00     2.25
  1 (disgust)   466.25     6.00     5.50
  0 (anger)     477.75     6.00     3.00
  1 (disgust)   486.75     6.00     6.50
  0 (anger)     499.25     6.00     6.25
  1 (disgust)   511.50     6.00     4.00
  0 (anger)     521.50     6.00     2.00
  1 (disgust)   529.50     6.00     2.50
  1 (disgust)   538.00     6.00     7.50
  1 (disgust)   551.50     6.00     3.00
  1 (disgust)   560.50     6.00     4.75
  1 (disgust)   571.25     6.00     3.50
  1 (disgust)   580.75     6.00     2.50
  1 (disgust)   589.25     6.00     2.75
