-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.75
  1 (disgust)    16.75     6.00     5.50
  0 (anger)      28.25     6.00     4.25
  0 (anger)      38.50     6.00     5.75
  1 (disgust)    50.25     6.00     3.75
  0 (anger)      60.00     6.00     2.50
  1 (disgust)    68.50     6.00     6.75
  0 (anger)      81.25     6.00     2.75
  0 (anger)      90.00     6.00     2.50
  1 (disgust)    98.50     6.00     4.00
  0 (anger)     108.50     6.00     2.75
  0 (anger)     117.25     6.00     2.75
  0 (anger)     126.00     6.00     4.75
  1 (disgust)   136.75     6.00     2.25
  1 (disgust)   145.00     6.00     2.75
  0 (anger)     153.75     6.00     5.00
  1 (disgust)   164.75     6.00     3.00
  0 (anger)     173.75     6.00     8.00
  1 (disgust)   187.75     6.00     3.25
  0 (anger)     197.00     6.00     2.25
  0 (anger)     205.25     6.00     3.50
  1 (disgust)   214.75     6.00     5.00
  1 (disgust)   225.75     6.00     3.75
  1 (disgust)   235.50     6.00     3.50
  1 (disgust)   245.00     6.00     4.75
  1 (disgust)   255.75     6.00     4.50
  1 (disgust)   266.25     6.00     2.00
  0 (anger)     274.25     6.00     6.00
  0 (anger)     286.25     6.00     2.25
  0 (anger)     294.50     6.00     2.25
  1 (disgust)   302.75     6.00     3.00
  0 (anger)     311.75     6.00     6.50
  0 (anger)     324.25     6.00     8.50
  0 (anger)     338.75     6.00     2.00
  0 (anger)     346.75     6.00     4.00
  0 (anger)     356.75     6.00     2.50
  1 (disgust)   365.25     6.00     5.50
  1 (disgust)   376.75     6.00     3.25
  1 (disgust)   386.00     6.00     3.50
  0 (anger)     395.50     6.00     6.25
  1 (disgust)   407.75     6.00     4.25
  0 (anger)     418.00     6.00     3.00
  1 (disgust)   427.00     6.00     7.00
  0 (anger)     440.00     6.00     3.75
  0 (anger)     449.75     6.00     9.50
  0 (anger)     465.25     6.00     3.00
  0 (anger)     474.25     6.00     4.25
  0 (anger)     484.50     6.00     2.50
  1 (disgust)   493.00     6.00     2.50
  1 (disgust)   501.50     6.00     2.25
  0 (anger)     509.75     6.00     3.25
  0 (anger)     519.00     6.00     2.00
  0 (anger)     527.00     6.00     5.25
  1 (disgust)   538.25     6.00     2.25
  1 (disgust)   546.50     6.00     3.75
  0 (anger)     556.25     6.00     2.50
  1 (disgust)   564.75     6.00     3.25
  0 (anger)     574.00     6.00     7.50
  0 (anger)     587.50     6.00     4.50
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.00
  1 (disgust)    16.00     6.00     6.00
  0 (anger)      28.00     6.00     3.00
  1 (disgust)    37.00     6.00     6.75
  0 (anger)      49.75     6.00     3.50
  1 (disgust)    59.25     6.00     2.25
  0 (anger)      67.50     6.00     3.50
  0 (anger)      77.00     6.00     5.75
  1 (disgust)    88.75     6.00     3.75
  1 (disgust)    98.50     6.00     2.25
  1 (disgust)   106.75     6.00     2.00
  1 (disgust)   114.75     6.00     2.50
  0 (anger)     123.25     6.00     6.50
  1 (disgust)   135.75     6.00     8.50
  1 (disgust)   150.25     6.00     2.75
  1 (disgust)   159.00     6.00     2.75
  1 (disgust)   167.75     6.00     5.50
  0 (anger)     179.25     6.00     5.50
  0 (anger)     190.75     6.00     4.75
  1 (disgust)   201.50     6.00     2.75
  0 (anger)     210.25     6.00     3.75
  0 (anger)     220.00     6.00     5.25
  1 (disgust)   231.25     6.00     4.25
  0 (anger)     241.50     6.00     3.00
  1 (disgust)   250.50     6.00     5.00
  1 (disgust)   261.50     6.00     2.25
  0 (anger)     269.75     6.00     3.25
  0 (anger)     279.00     6.00     2.50
  0 (anger)     287.50     6.00     3.50
  1 (disgust)   297.00     6.00     3.25
  0 (anger)     306.25     6.00     2.25
  0 (anger)     314.50     6.00     2.50
  0 (anger)     323.00     6.00     9.50
  1 (disgust)   338.50     6.00     2.50
  1 (disgust)   347.00     6.00     2.00
  1 (disgust)   355.00     6.00     2.25
  0 (anger)     363.25     6.00     5.00
  1 (disgust)   374.25     6.00     3.75
  1 (disgust)   384.00     6.00     3.25
  0 (anger)     393.25     6.00     3.75
  0 (anger)     403.00     6.00     2.75
  0 (anger)     411.75     6.00     7.50
  0 (anger)     425.25     6.00     3.00
  1 (disgust)   434.25     6.00     4.50
  0 (anger)     444.75     6.00     2.50
  1 (disgust)   453.25     6.00     4.50
  1 (disgust)   463.75     6.00     4.25
  1 (disgust)   474.00     6.00     2.50
  1 (disgust)   482.50     6.00     6.25
  1 (disgust)   494.75     6.00     7.00
  0 (anger)     507.75     6.00     4.00
  0 (anger)     517.75     6.00     3.00
  0 (anger)     526.75     6.00     8.00
  1 (disgust)   540.75     6.00     4.75
  0 (anger)     551.50     6.00     2.25
  0 (anger)     559.75     6.00     2.75
  1 (disgust)   568.50     6.00     3.25
  1 (disgust)   577.75     6.00     4.00
  0 (anger)     587.75     6.00     4.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.75
  0 (anger)      17.75     6.00     2.00
  0 (anger)      25.75     6.00     2.50
  0 (anger)      34.25     6.00     3.25
  0 (anger)      43.50     6.00     2.50
  0 (anger)      52.00     6.00     3.50
  0 (anger)      61.50     6.00     2.75
  0 (anger)      70.25     6.00     3.00
  0 (anger)      79.25     6.00     9.50
  1 (disgust)    94.75     6.00     3.00
  1 (disgust)   103.75     6.00     5.00
  1 (disgust)   114.75     6.00     2.50
  1 (disgust)   123.25     6.00     2.50
  1 (disgust)   131.75     6.00     8.00
  1 (disgust)   145.75     6.00     4.25
  1 (disgust)   156.00     6.00     7.50
  0 (anger)     169.50     6.00     2.75
  1 (disgust)   178.25     6.00     5.75
  1 (disgust)   190.00     6.00     4.00
  0 (anger)     200.00     6.00     2.00
  1 (disgust)   208.00     6.00     3.00
  1 (disgust)   217.00     6.00     4.50
  1 (disgust)   227.50     6.00     3.50
  1 (disgust)   237.00     6.00     2.25
  0 (anger)     245.25     6.00     4.25
  0 (anger)     255.50     6.00     4.75
  1 (disgust)   266.25     6.00     4.50
  1 (disgust)   276.75     6.00     5.50
  1 (disgust)   288.25     6.00     2.50
  0 (anger)     296.75     6.00     5.25
  0 (anger)     308.00     6.00     3.25
  0 (anger)     317.25     6.00     3.25
  1 (disgust)   326.50     6.00     6.75
  0 (anger)     339.25     6.00     3.50
  0 (anger)     348.75     6.00     4.25
  1 (disgust)   359.00     6.00     2.25
  1 (disgust)   367.25     6.00     4.75
  1 (disgust)   378.00     6.00     3.25
  1 (disgust)   387.25     6.00     2.25
  0 (anger)     395.50     6.00     5.50
  0 (anger)     407.00     6.00     4.00
  1 (disgust)   417.00     6.00     6.50
  1 (disgust)   429.50     6.00     8.50
  0 (anger)     444.00     6.00     2.75
  1 (disgust)   452.75     6.00     3.75
  1 (disgust)   462.50     6.00     5.00
  0 (anger)     473.50     6.00     2.50
  1 (disgust)   482.00     6.00     3.00
  1 (disgust)   491.00     6.00     3.75
  1 (disgust)   500.75     6.00     2.25
  0 (anger)     509.00     6.00     6.00
  0 (anger)     521.00     6.00     2.75
  1 (disgust)   529.75     6.00     7.00
  0 (anger)     542.75     6.00     2.25
  0 (anger)     551.00     6.00     3.75
  1 (disgust)   560.75     6.00     2.25
  0 (anger)     569.00     6.00     2.00
  0 (anger)     577.00     6.00     6.25
  1 (disgust)   589.25     6.00     2.75
  0 (anger)     598.00     6.00     0.00

