-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.00
  1 (disgust)    17.00     6.00     2.75
  0 (anger)      25.75     6.00     3.00
  1 (disgust)    34.75     6.00     2.50
  0 (anger)      43.25     6.00     2.25
  0 (anger)      51.50     6.00     2.75
  0 (anger)      60.25     6.00     2.75
  0 (anger)      69.00     6.00     2.25
  1 (disgust)    77.25     6.00     3.50
  1 (disgust)    86.75     6.00     3.25
  1 (disgust)    96.00     6.00     2.50
  0 (anger)     104.50     6.00     6.00
  1 (disgust)   116.50     6.00     2.50
  1 (disgust)   125.00     6.00     2.25
  0 (anger)     133.25     6.00     3.50
  1 (disgust)   142.75     6.00     2.75
  0 (anger)     151.50     6.00     3.25
  0 (anger)     160.75     6.00     3.00
  0 (anger)     169.75     6.00     8.50
  1 (disgust)   184.25     6.00     3.75
  1 (disgust)   194.00     6.00     4.25
  1 (disgust)   204.25     6.00     4.50
  1 (disgust)   214.75     6.00     5.00
  1 (disgust)   225.75     6.00     5.75
  1 (disgust)   237.50     6.00     3.50
  0 (anger)     247.00     6.00     4.25
  1 (disgust)   257.25     6.00     7.00
  1 (disgust)   270.25     6.00     3.00
  0 (anger)     279.25     6.00     5.50
  0 (anger)     290.75     6.00     3.25
  0 (anger)     300.00     6.00     3.75
  0 (anger)     309.75     6.00     8.00
  1 (disgust)   323.75     6.00     5.00
  0 (anger)     334.75     6.00     2.50
  0 (anger)     343.25     6.00     3.75
  0 (anger)     353.00     6.00     4.75
  1 (disgust)   363.75     6.00     2.00
  1 (disgust)   371.75     6.00     4.50
  1 (disgust)   382.25     6.00     2.25
  1 (disgust)   390.50     6.00     2.50
  0 (anger)     399.00     6.00     4.00
  0 (anger)     409.00     6.00     3.75
  0 (anger)     418.75     6.00     7.50
  1 (disgust)   432.25     6.00     4.75
  1 (disgust)   443.00     6.00     9.50
  1 (disgust)   458.50     6.00     5.25
  0 (anger)     469.75     6.00     2.00
  1 (disgust)   477.75     6.00     3.25
  0 (anger)     487.00     6.00     6.75
  0 (anger)     499.75     6.00     2.00
  0 (anger)     507.75     6.00     6.50
  0 (anger)     520.25     6.00     4.25
  0 (anger)     530.50     6.00     6.25
  0 (anger)     542.75     6.00     2.50
  1 (disgust)   551.25     6.00     2.25
  0 (anger)     559.50     6.00     2.75
  1 (disgust)   568.25     6.00     2.25
  1 (disgust)   576.50     6.00     5.50
  0 (anger)     588.00     6.00     4.00
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  1 (disgust)    16.50     6.00     3.50
  0 (anger)      26.00     6.00     4.75
  0 (anger)      36.75     6.00     2.25
  0 (anger)      45.00     6.00     2.75
  0 (anger)      53.75     6.00     7.00
  1 (disgust)    66.75     6.00     2.50
  0 (anger)      75.25     6.00     6.50
  1 (disgust)    87.75     6.00     6.75
  0 (anger)     100.50     6.00     7.50
  1 (disgust)   114.00     6.00     3.00
  0 (anger)     123.00     6.00     5.50
  0 (anger)     134.50     6.00     3.75
  0 (anger)     144.25     6.00     8.00
  1 (disgust)   158.25     6.00     2.25
  0 (anger)     166.50     6.00     2.00
  0 (anger)     174.50     6.00     2.25
  0 (anger)     182.75     6.00     3.50
  1 (disgust)   192.25     6.00     4.25
  1 (disgust)   202.50     6.00     6.25
  0 (anger)     214.75     6.00     4.00
  0 (anger)     224.75     6.00     4.25
  0 (anger)     235.00     6.00     2.50
  1 (disgust)   243.50     6.00     3.25
  1 (disgust)   252.75     6.00     2.50
  1 (disgust)   261.25     6.00     4.00
  0 (anger)     271.25     6.00     3.00
  1 (disgust)   280.25     6.00     5.00
  0 (anger)     291.25     6.00     3.00
  1 (disgust)   300.25     6.00     3.75
  1 (disgust)   310.00     6.00     9.50
  1 (disgust)   325.50     6.00     4.50
  0 (anger)     336.00     6.00     3.75
  0 (anger)     345.75     6.00     2.00
  1 (disgust)   353.75     6.00     2.75
  0 (anger)     362.50     6.00     3.25
  1 (disgust)   371.75     6.00     4.25
  1 (disgust)   382.00     6.00     5.75
  1 (disgust)   393.75     6.00     8.50
  1 (disgust)   408.25     6.00     2.00
  1 (disgust)   416.25     6.00     2.25
  1 (disgust)   424.50     6.00     2.75
  0 (anger)     433.25     6.00     2.75
  0 (anger)     442.00     6.00     5.00
  0 (anger)     453.00     6.00     5.50
  0 (anger)     464.50     6.00     2.75
  1 (disgust)   473.25     6.00     3.00
  1 (disgust)   482.25     6.00     3.25
  0 (anger)     491.50     6.00     5.25
  1 (disgust)   502.75     6.00     3.50
  0 (anger)     512.25     6.00     2.50
  0 (anger)     520.75     6.00     6.00
  0 (anger)     532.75     6.00     2.50
  1 (disgust)   541.25     6.00     3.75
  1 (disgust)   551.00     6.00     2.25
  0 (anger)     559.25     6.00     4.50
  0 (anger)     569.75     6.00     4.75
  1 (disgust)   580.50     6.00     2.25
  1 (disgust)   588.75     6.00     3.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.25
  1 (disgust)    17.25     6.00     2.50
  1 (disgust)    25.75     6.00     2.75
  1 (disgust)    34.50     6.00     2.50
  1 (disgust)    43.00     6.00     3.75
  0 (anger)      52.75     6.00     5.50
  1 (disgust)    64.25     6.00     4.75
  1 (disgust)    75.00     6.00     2.50
  0 (anger)      83.50     6.00     3.25
  0 (anger)      92.75     6.00     4.75
  1 (disgust)   103.50     6.00     3.00
  1 (disgust)   112.50     6.00     9.50
  1 (disgust)   128.00     6.00     8.50
  0 (anger)     142.50     6.00     2.00
  1 (disgust)   150.50     6.00     2.75
  1 (disgust)   159.25     6.00     2.75
  0 (anger)     168.00     6.00     5.00
  0 (anger)     179.00     6.00     4.00
  0 (anger)     189.00     6.00     2.75
  1 (disgust)   197.75     6.00     4.25
  1 (disgust)   208.00     6.00     5.50
  1 (disgust)   219.50     6.00     4.25
  0 (anger)     229.75     6.00     4.00
  0 (anger)     239.75     6.00     8.00
  0 (anger)     253.75     6.00     3.75
  1 (disgust)   263.50     6.00     2.25
  1 (disgust)   271.75     6.00     2.25
  0 (anger)     280.00     6.00     6.50
  0 (anger)     292.50     6.00     3.50
  1 (disgust)   302.00     6.00     7.50
  0 (anger)     315.50     6.00     3.50
  1 (disgust)   325.00     6.00     2.00
  1 (disgust)   333.00     6.00     3.75
  0 (anger)     342.75     6.00     6.00
  1 (disgust)   354.75     6.00     6.25
  0 (anger)     367.00     6.00     3.00
  0 (anger)     376.00     6.00     3.00
  0 (anger)     385.00     6.00     3.50
  1 (disgust)   394.50     6.00     5.75
  1 (disgust)   406.25     6.00     3.25
  0 (anger)     415.50     6.00     2.75
  1 (disgust)   424.25     6.00     2.25
  0 (anger)     432.50     6.00     5.00
  1 (disgust)   443.50     6.00     2.50
  0 (anger)     452.00     6.00     2.50
  0 (anger)     460.50     6.00     2.00
  0 (anger)     468.50     6.00     3.75
  0 (anger)     478.25     6.00     4.25
  0 (anger)     488.50     6.00     7.00
  0 (anger)     501.50     6.00     2.25
  1 (disgust)   509.75     6.00     5.25
  0 (anger)     521.00     6.00     3.25
  1 (disgust)   530.25     6.00     3.00
  1 (disgust)   539.25     6.00     4.50
  1 (disgust)   549.75     6.00     2.25
  1 (disgust)   558.00     6.00     4.50
  0 (anger)     568.50     6.00     2.25
  0 (anger)     576.75     6.00     6.75
  0 (anger)     589.50     6.00     2.50
  1 (disgust)   598.00     6.00     0.00

