-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.00
  1 (disgust)    17.00     6.00     5.00
  1 (disgust)    28.00     6.00     3.50
  1 (disgust)    37.50     6.00     4.25
  0 (anger)      47.75     6.00     2.25
  0 (anger)      56.00     6.00     4.00
  0 (anger)      66.00     6.00     3.00
  0 (anger)      75.00     6.00     2.25
  0 (anger)      83.25     6.00     2.25
  1 (disgust)    91.50     6.00     5.75
  1 (disgust)   103.25     6.00     7.00
  1 (disgust)   116.25     6.00     4.50
  1 (disgust)   126.75     6.00     6.75
  0 (anger)     139.50     6.00     2.75
  1 (disgust)   148.25     6.00     3.25
  0 (anger)     157.50     6.00     6.00
  0 (anger)     169.50     6.00     4.75
  0 (anger)     180.25     6.00     6.50
  0 (anger)     192.75     6.00     2.50
  0 (anger)     201.25     6.00     2.75
  1 (disgust)   210.00     6.00     2.50
  1 (disgust)   218.50     6.00     8.00
  0 (anger)     232.50     6.00     2.50
  1 (disgust)   241.00     6.00     4.25
  0 (anger)     251.25     6.00     4.00
  0 (anger)     261.25     6.00     2.00
  0 (anger)     269.25     6.00     6.25
  1 (disgust)   281.50     6.00     2.50
  1 (disgust)   290.00     6.00     7.50
  0 (anger)     303.50     6.00     3.75
  0 (anger)     313.25     6.00     3.50
  0 (anger)     322.75     6.00     3.75
  1 (disgust)   332.50     6.00     3.00
  1 (disgust)   341.50     6.00     2.75
  1 (disgust)   350.25     6.00     9.50
  0 (anger)     365.75     6.00     3.25
  0 (anger)     375.00     6.00     3.00
  0 (anger)     384.00     6.00     5.50
  0 (anger)     395.50     6.00     5.50
  0 (anger)     407.00     6.00     2.25
  0 (anger)     415.25     6.00     2.25
  1 (disgust)   423.50     6.00     8.50
  0 (anger)     438.00     6.00     3.75
  1 (disgust)   447.75     6.00     3.75
  1 (disgust)   457.50     6.00     3.50
  1 (disgust)   467.00     6.00     4.75
  0 (anger)     477.75     6.00     2.75
  1 (disgust)   486.50     6.00     4.50
  0 (anger)     497.00     6.00     3.25
  0 (anger)     506.25     6.00     5.25
  1 (disgust)   517.50     6.00     2.00
  0 (anger)     525.50     6.00     2.75
  1 (disgust)   534.25     6.00     5.00
  0 (anger)     545.25     6.00     2.00
  0 (anger)     553.25     6.00     2.50
  1 (disgust)   561.75     6.00     2.50
  0 (anger)     570.25     6.00     2.25
  0 (anger)     578.50     6.00     3.25
  1 (disgust)   587.75     6.00     4.25
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.75
  1 (disgust)    18.75     6.00     7.50
  1 (disgust)    32.25     6.00     4.25
  0 (anger)      42.50     6.00     2.25
  0 (anger)      50.75     6.00     4.50
  0 (anger)      61.25     6.00     3.25
  1 (disgust)    70.50     6.00     2.75
  0 (anger)      79.25     6.00     2.25
  0 (anger)      87.50     6.00     2.75
  0 (anger)      96.25     6.00     8.00
  1 (disgust)   110.25     6.00     5.75
  0 (anger)     122.00     6.00     2.25
