-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  0 (anger)      16.50     6.00     6.00
  0 (anger)      28.50     6.00     2.50
  1 (disgust)    37.00     6.00     3.75
  0 (anger)      46.75     6.00     3.25
  1 (disgust)    56.00     6.00     6.25
  1 (disgust)    68.25     6.00     2.75
  0 (anger)      77.00     6.00     2.75
  1 (disgust)    85.75     6.00     4.25
  1 (disgust)    96.00     6.00     4.75
  1 (disgust)   106.75     6.00     8.00
  0 (anger)     120.75     6.00     6.50
  0 (anger)     133.25     6.00     4.00
  0 (anger)     143.25     6.00     2.25
  1 (disgust)   151.50     6.00     9.50
  1 (disgust)   167.00     6.00     4.00
  0 (anger)     177.00     6.00     2.25
  0 (anger)     185.25     6.00     2.00
  1 (disgust)   193.25     6.00     2.00
  1 (disgust)   201.25     6.00     3.50
  0 (anger)     210.75     6.00     5.00
  1 (disgust)   221.75     6.00     5.25
  0 (anger)     233.00     6.00     6.75
  1 (disgust)   245.75     6.00     2.75
  0 (anger)     254.50     6.00     2.25
  1 (disgust)   262.75     6.00     5.00
  0 (anger)     273.75     6.00     3.00
  0 (anger)     282.75     6.00     3.00
  1 (disgust)   291.75     6.00     2.50
  0 (anger)     300.25     6.00     3.50
  1 (disgust)   309.75     6.00     5.75
  0 (anger)     321.50     6.00     2.25
  0 (anger)     329.75     6.00     4.50
  1 (disgust)   340.25     6.00     4.25
  1 (disgust)   350.50     6.00     4.75
  1 (disgust)   361.25     6.00     8.50
  1 (disgust)   375.75     6.00     2.25
  0 (anger)     384.00     6.00     5.50
  0 (anger)     395.50     6.00     7.50
  1 (disgust)   409.00     6.00     3.00
  0 (anger)     418.00     6.00     3.25
  0 (anger)     427.25     6.00     3.75
  0 (anger)     437.00     6.00     2.50
  0 (anger)     445.50     6.00     4.25
  0 (anger)     455.75     6.00     2.25
  0 (anger)     464.00     6.00     2.50
  0 (anger)     472.50     6.00     3.25
  1 (disgust)   481.75     6.00     3.75
  0 (anger)     491.50     6.00     2.75
  1 (disgust)   500.25     6.00     3.50
  1 (disgust)   509.75     6.00     5.50
  1 (disgust)   521.25     6.00     2.00
  0 (anger)     529.25     6.00     4.50
  0 (anger)     539.75     6.00     7.00
  1 (disgust)   552.75     6.00     3.25
  0 (anger)     562.00     6.00     2.50
  0 (anger)     570.50     6.00     2.75
  0 (anger)     579.25     6.00     3.75
  0 (anger)     589.00     6.00     3.00
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  0 (anger)      16.75     6.00     2.00
  0 (anger)      24.75     6.00     7.00
  1 (disgust)    37.75     6.00     3.50
  1 (disgust)    47.25     6.00     2.50
  0 (anger)      55.75     6.00     4.75
  1 (disgust)    66.50     6.00     2.75
  1 (disgust)    75.25     6.00     2.75
  0 (anger)      84.00     6.00     3.25
  0 (anger)      93.25     6.00     7.50
  0 (anger)     106.75     6.00     3.25
  1 (disgust)   116.00     6.00     3.00
  1 (disgust)   125.00     6.00     3.25
  0 (anger)     134.25     6.00     2.50
  0 (anger)     142.75     6.00     6.50
  1 (disgust)   155.25     6.00     3.00
  0 (anger)     164.25     6.00     4.00
  1 (disgust)   174.25     6.00     8.50
  1 (disgust)   188.75     6.00     5.50
  0 (anger)     200.25     6.00     3.75
  0 (anger)     210.00     6.00     2.75
  1 (disgust)   218.75     6.00     4.00
  1 (disgust)   228.75     6.00     6.25
  1 (disgust)   241.00     6.00     8.00
  0 (anger)     255.00     6.00     3.00
  0 (anger)     264.00     6.00     2.50
  1 (disgust)   272.50     6.00     6.75
  1 (disgust)   285.25     6.00     3.50
  1 (disgust)   294.75     6.00     5.00
  1 (disgust)   305.75     6.00     2.25
  0 (anger)     314.00     6.00     5.50
  0 (anger)     325.50     6.00     2.25
  0 (anger)     333.75     6.00     2.00
  1 (disgust)   341.75     6.00     5.25
  1 (disgust)   353.00     6.00     3.75
  0 (anger)     362.75     6.00     9.50
  1 (disgust)   378.25     6.00     3.00
  1 (disgust)   387.25     6.00     2.75
  0 (anger)     396.00     6.00     4.25
  0 (anger)     406.25     6.00     3.75
  1 (disgust)   416.00     6.00     4.50
  0 (anger)     426.50     6.00     2.25
  0 (anger)     434.75     6.00     4.75
  0 (anger)     445.50     6.00     4.25
  1 (disgust)   455.75     6.00     3.50
  0 (anger)     465.25     6.00     5.75
  0 (anger)     477.00     6.00     5.00
  1 (disgust)   488.00     6.00     2.50
  0 (anger)     496.50     6.00     2.25
  1 (disgust)   504.75     6.00     2.00
  0 (anger)     512.75     6.00     2.50
  1 (disgust)   521.25     6.00     2.25
  0 (anger)     529.50     6.00     4.25
  1 (disgust)   539.75     6.00     2.50
  1 (disgust)   548.25     6.00     6.00
  0 (anger)     560.25     6.00     3.25
  0 (anger)     569.50     6.00     4.50
  0 (anger)     580.00     6.00     3.75
  0 (anger)     589.75     6.00     2.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  1 (disgust)    16.25     6.00     5.00
  1 (disgust)    27.25     6.00     2.25
  0 (anger)      35.50     6.00     3.75
  0 (anger)      45.25     6.00     2.50
  1 (disgust)    53.75     6.00     3.75
  0 (anger)      63.50     6.00     8.50
  1 (disgust)    78.00     6.00     4.75
  0 (anger)      88.75     6.00     2.25
  0 (anger)      97.00     6.00     3.50
  1 (disgust)   106.50     6.00     5.50
  1 (disgust)   118.00     6.00     9.50
  1 (disgust)   133.50     6.00     3.00
  1 (disgust)   142.50     6.00     2.75
  0 (anger)     151.25     6.00     4.00
  0 (anger)     161.25     6.00     3.00
  1 (disgust)   170.25     6.00     5.75
  1 (disgust)   182.00     6.00     5.50
  1 (disgust)   193.50     6.00     4.50
  0 (anger)     204.00     6.00     7.00
  1 (disgust)   217.00     6.00     2.25
  0 (anger)     225.25     6.00     2.50
  0 (anger)     233.75     6.00     6.00
  0 (anger)     245.75     6.00     6.50
  0 (anger)     258.25     6.00     2.25
  1 (disgust)   266.50     6.00     4.25
  1 (disgust)   276.75     6.00     2.50
  1 (disgust)   285.25     6.00     2.50
  1 (disgust)   293.75     6.00     3.25
  0 (anger)     303.00     6.00     8.00
  0 (anger)     317.00     6.00     3.00
  1 (disgust)   326.00     6.00     3.75
  0 (anger)     335.75     6.00     2.25
  0 (anger)     344.00     6.00     7.50
  1 (disgust)   357.50     6.00     2.00
  1 (disgust)   365.50     6.00     4.00
  0 (anger)     375.50     6.00     6.25
  1 (disgust)   387.75     6.00     5.25
  0 (anger)     399.00     6.00     2.75
  1 (disgust)   407.75     6.00     3.25
  0 (anger)     417.00     6.00     3.50
  1 (disgust)   426.50     6.00     2.75
  1 (disgust)   435.25     6.00     4.25
  1 (disgust)   445.50     6.00     2.50
  1 (disgust)   454.00     6.00     3.50
  1 (disgust)   463.50     6.00     6.75
  1 (disgust)   476.25     6.00     2.50
  1 (disgust)   484.75     6.00     4.25
  1 (disgust)   495.00     6.00     3.00
  1 (disgust)   504.00     6.00     3.25
  0 (anger)     513.25     6.00     3.25
  1 (disgust)   522.50     6.00     4.75
  0 (anger)     533.25     6.00     3.75
  0 (anger)     543.00     6.00     2.00
  0 (anger)     551.00     6.00     2.75
  1 (disgust)   559.75     6.00     2.75
  1 (disgust)   568.50     6.00     2.00
  1 (disgust)   576.50     6.00     4.50
  1 (disgust)   587.00     6.00     5.00
  0 (anger)     598.00     6.00     0.00

