-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     5.00
  1 (disgust)    19.00     6.00     6.25
  0 (anger)      31.25     6.00     2.25
  0 (anger)      39.50     6.00     3.75
  0 (anger)      49.25     6.00     2.50
  1 (disgust)    57.75     6.00     3.50
  1 (disgust)    67.25     6.00     3.75
  0 (anger)      77.00     6.00     4.75
  1 (disgust)    87.75     6.00     6.75
  0 (anger)     100.50     6.00     2.25
  1 (disgust)   108.75     6.00     3.75
  1 (disgust)   118.50     6.00     3.50
  1 (disgust)   128.00     6.00     2.75
  0 (anger)     136.75     6.00     7.50
  0 (anger)     150.25     6.00     4.50
  0 (anger)     160.75     6.00     2.00
  1 (disgust)   168.75     6.00     5.75
  1 (disgust)   180.50     6.00     3.25
  0 (anger)     189.75     6.00     3.25
  1 (disgust)   199.00     6.00     4.75
  1 (disgust)   209.75     6.00     2.75
  1 (disgust)   218.50     6.00     7.00
  0 (anger)     231.50     6.00     3.50
  0 (anger)     241.00     6.00     3.00
  0 (anger)     250.00     6.00     2.00
  0 (anger)     258.00     6.00     4.00
  0 (anger)     268.00     6.00     3.00
  1 (disgust)   277.00     6.00     2.00
  0 (anger)     285.00     6.00     3.25
  1 (disgust)   294.25     6.00     4.25
  1 (disgust)   304.50     6.00     5.50
  0 (anger)     316.00     6.00     8.50
  1 (disgust)   330.50     6.00     3.00
  0 (anger)     339.50     6.00     2.50
  1 (disgust)   348.00     6.00     6.00
  0 (anger)     360.00     6.00     2.25
  1 (disgust)   368.25     6.00     4.00
  0 (anger)     378.25     6.00     4.25
  1 (disgust)   388.50     6.00     9.50
  1 (disgust)   404.00     6.00     2.25
  0 (anger)     412.25     6.00     4.50
  1 (disgust)   422.75     6.00     8.00
  1 (disgust)   436.75     6.00     2.75
  0 (anger)     445.50     6.00     2.75
  1 (disgust)   454.25     6.00     3.00
  0 (anger)     463.25     6.00     2.75
  0 (anger)     472.00     6.00     4.25
  0 (anger)     482.25     6.00     2.25
  1 (disgust)   490.50     6.00     2.25
  0 (anger)     498.75     6.00     2.50
  1 (disgust)   507.25     6.00     5.00
  1 (disgust)   518.25     6.00     6.50
  0 (anger)     530.75     6.00     2.50
