-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.25
  1 (disgust)    17.25     6.00     3.75
  0 (anger)      27.00     6.00     4.50
  1 (disgust)    37.50     6.00     2.00
  0 (anger)      45.50     6.00     3.00
  1 (disgust)    54.50     6.00     4.00
  0 (anger)      64.50     6.00     3.00
  1 (disgust)    73.50     6.00     3.75
  0 (anger)      83.25     6.00     9.50
  0 (anger)      98.75     6.00     2.75
  0 (anger)     107.50     6.00     2.25
  1 (disgust)   115.75     6.00     6.25
  1 (disgust)   128.00     6.00     2.25
  1 (disgust)   136.25     6.00     4.75
  1 (disgust)   147.00     6.00     7.00
  0 (anger)     160.00     6.00     4.75
  0 (anger)     170.75     6.00     2.25
  0 (anger)     179.00     6.00     3.25
  0 (anger)     188.25     6.00     4.25
  0 (anger)     198.50     6.00     7.50
  1 (disgust)   212.00     6.00     2.25
  0 (anger)     220.25     6.00     6.00
  1 (disgust)   232.25     6.00     3.00
  1 (disgust)   241.25     6.00     3.75
  1 (disgust)   251.00     6.00     3.50
  1 (disgust)   260.50     6.00     3.25
  0 (anger)     269.75     6.00     3.50
  0 (anger)     279.25     6.00     5.50
  0 (anger)     290.75     6.00     5.25
  1 (disgust)   302.00     6.00     4.25
  0 (anger)     312.25     6.00     2.25
  0 (anger)     320.50     6.00     5.75
  1 (disgust)   332.25     6.00     3.50
  0 (anger)     341.75     6.00     2.75
  1 (disgust)   350.50     6.00     2.50
  1 (disgust)   359.00     6.00     2.00
  0 (anger)     367.00     6.00     8.00
  1 (disgust)   381.00     6.00     2.75
  1 (disgust)   389.75     6.00     2.50
  1 (disgust)   398.25     6.00     2.25
  1 (disgust)   406.50     6.00     4.00
  1 (disgust)   416.50     6.00     4.25
  1 (disgust)   426.75     6.00     2.50
  1 (disgust)   435.25     6.00     5.00
  1 (disgust)   446.25     6.00     2.50
  1 (disgust)   454.75     6.00     8.50
  0 (anger)     469.25     6.00     6.50
  0 (anger)     481.75     6.00     4.50
  0 (anger)     492.25     6.00     3.00
  1 (disgust)   501.25     6.00     2.50
  0 (anger)     509.75     6.00     3.25
  1 (disgust)   519.00     6.00     2.75
  0 (anger)     527.75     6.00     3.75
  0 (anger)     537.50     6.00     2.75
  0 (anger)     546.25     6.00     6.75
  1 (disgust)   559.00     6.00     2.50
  1 (disgust)   567.50     6.00     5.50
  1 (disgust)   579.00     6.00     2.00
  0 (anger)     587.00     6.00     5.00
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.25
  1 (disgust)    16.25     6.00     6.50
  0 (anger)      28.75     6.00     2.25
  1 (disgust)    37.00     6.00     2.25
  1 (disgust)    45.25     6.00     4.25
  0 (anger)      55.50     6.00     3.00
  1 (disgust)    64.50     6.00     3.50
  1 (disgust)    74.00     6.00     4.50
  1 (disgust)    84.50     6.00     2.50
  0 (anger)      93.00     6.00     2.25
  1 (disgust)   101.25     6.00     7.50
  1 (disgust)   114.75     6.00     3.75
  0 (anger)     124.50     6.00     4.50
  0 (anger)     135.00     6.00     3.25
  1 (disgust)   144.25     6.00     3.00
  0 (anger)     153.25     6.00     7.00
  1 (disgust)   166.25     6.00     2.50
  0 (anger)     174.75     6.00     5.75
  0 (anger)     186.50     6.00     4.00
  0 (anger)     196.50     6.00     8.50
  1 (disgust)   211.00     6.00     2.50
  0 (anger)     219.50     6.00     3.50
  1 (disgust)   229.00     6.00     2.25
  1 (disgust)   237.25     6.00     2.75
  1 (disgust)   246.00     6.00     2.50
  0 (anger)     254.50     6.00     2.75
  0 (anger)     263.25     6.00     2.00
  1 (disgust)   271.25     6.00     9.50
  0 (anger)     286.75     6.00     3.25
  1 (disgust)   296.00     6.00     2.00
  1 (disgust)   304.00     6.00     3.25
  0 (anger)     313.25     6.00     2.75
  0 (anger)     322.00     6.00     5.00
  0 (anger)     333.00     6.00     4.75
  1 (disgust)   343.75     6.00     3.75
  1 (disgust)   353.50     6.00     4.25
  0 (anger)     363.75     6.00     4.00
  0 (anger)     373.75     6.00     5.50
  0 (anger)     385.25     6.00     3.25
  0 (anger)     394.50     6.00     2.00
  1 (disgust)   402.50     6.00     2.75
  1 (disgust)   411.25     6.00     6.25
  1 (disgust)   423.50     6.00     5.25
  1 (disgust)   434.75     6.00     3.00
  1 (disgust)   443.75     6.00     5.00
  0 (anger)     454.75     6.00     2.25
  0 (anger)     463.00     6.00     3.50
  0 (anger)     472.50     6.00     4.75
  1 (disgust)   483.25     6.00     8.00
  0 (anger)     497.25     6.00     6.75
  0 (anger)     510.00     6.00     2.50
  0 (anger)     518.50     6.00     3.00
  1 (disgust)   527.50     6.00     3.75
  1 (disgust)   537.25     6.00     5.50
  0 (anger)     548.75     6.00     6.00
  0 (anger)     560.75     6.00     2.50
  1 (disgust)   569.25     6.00     4.25
  1 (disgust)   579.50     6.00     3.75
  0 (anger)     589.25     6.00     2.75
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  0 (anger)      16.25     6.00     2.00
  0 (anger)      24.25     6.00     6.00
  1 (disgust)    36.25     6.00     2.75
  0 (anger)      45.00     6.00     2.00
  1 (disgust)    53.00     6.00     3.25
  1 (disgust)    62.25     6.00     4.00
  0 (anger)      72.25     6.00     2.25
  0 (anger)      80.50     6.00     2.75
  1 (disgust)    89.25     6.00     3.50
  0 (anger)      98.75     6.00     4.25
  0 (anger)     109.00     6.00     2.50
  1 (disgust)   117.50     6.00     7.00
  1 (disgust)   130.50     6.00     5.50
  1 (disgust)   142.00     6.00     3.75
  0 (anger)     151.75     6.00     2.50
  1 (disgust)   160.25     6.00     6.75
  1 (disgust)   173.00     6.00     2.50
  1 (disgust)   181.50     6.00     4.00
  1 (disgust)   191.50     6.00     6.50
  1 (disgust)   204.00     6.00     2.50
  1 (disgust)   212.50     6.00     4.25
  0 (anger)     222.75     6.00     2.50
  1 (disgust)   231.25     6.00     2.00
  0 (anger)     239.25     6.00     2.75
  0 (anger)     248.00     6.00     4.50
  0 (anger)     258.50     6.00     3.00
  1 (disgust)   267.50     6.00     5.75
  0 (anger)     279.25     6.00     5.50
  1 (disgust)   290.75     6.00     5.00
  0 (anger)     301.75     6.00     2.75
  0 (anger)     310.50     6.00     8.50
  1 (disgust)   325.00     6.00     2.25
  0 (anger)     333.25     6.00     2.25
  0 (anger)     341.50     6.00     7.50
  1 (disgust)   355.00     6.00     3.50
  0 (anger)     364.50     6.00     4.25
  0 (anger)     374.75     6.00     2.75
  0 (anger)     383.50     6.00     3.75
  0 (anger)     393.25     6.00     8.00
  1 (disgust)   407.25     6.00     3.75
  1 (disgust)   417.00     6.00     4.50
  1 (disgust)   427.50     6.00     5.25
  0 (anger)     438.75     6.00     5.00
  1 (disgust)   449.75     6.00     3.00
  0 (anger)     458.75     6.00     3.25
  0 (anger)     468.00     6.00     3.75
  1 (disgust)   477.75     6.00     3.50
  1 (disgust)   487.25     6.00     2.25
  1 (disgust)   495.50     6.00     2.50
  0 (anger)     504.00     6.00     3.00
  0 (anger)     513.00     6.00     2.25
  1 (disgust)   521.25     6.00     4.75
  0 (anger)     532.00     6.00     6.25
  1 (disgust)   544.25     6.00     3.25
  0 (anger)     553.50     6.00     3.25
  1 (disgust)   562.75     6.00     4.75
  0 (anger)     573.50     6.00     9.50
  1 (disgust)   589.00     6.00     3.00
  0 (anger)     598.00     6.00     0.00

