-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.75
  1 (disgust)    16.75     6.00     3.25
  0 (anger)      26.00     6.00     2.00
  0 (anger)      34.00     6.00     3.25
  0 (anger)      43.25     6.00     4.75
  0 (anger)      54.00     6.00     4.50
  0 (anger)      64.50     6.00     5.50
  0 (anger)      76.00     6.00     2.75
  1 (disgust)    84.75     6.00     3.50
  0 (anger)      94.25     6.00     6.75
  1 (disgust)   107.00     6.00     3.00
  1 (disgust)   116.00     6.00     2.25
  0 (anger)     124.25     6.00     5.50
  0 (anger)     135.75     6.00     2.50
  0 (anger)     144.25     6.00     3.50
  1 (disgust)   153.75     6.00     3.25
  1 (disgust)   163.00     6.00     2.75
  1 (disgust)   171.75     6.00     8.00
  1 (disgust)   185.75     6.00     4.25
  0 (anger)     196.00     6.00     3.75
  1 (disgust)   205.75     6.00     2.50
  0 (anger)     214.25     6.00     5.75
  0 (anger)     226.00     6.00     3.50
  1 (disgust)   235.50     6.00     2.25
  1 (disgust)   243.75     6.00     6.25
  0 (anger)     256.00     6.00     5.00
  0 (anger)     267.00     6.00     3.00
  1 (disgust)   276.00     6.00     3.25
  0 (anger)     285.25     6.00     2.00
  0 (anger)     293.25     6.00     4.25
  0 (anger)     303.50     6.00     9.50
  0 (anger)     319.00     6.00     2.50
  1 (disgust)   327.50     6.00     2.50
  1 (disgust)   336.00     6.00     3.00
  1 (disgust)   345.00     6.00     3.75
  0 (anger)     354.75     6.00     4.00
  1 (disgust)   364.75     6.00     3.00
  1 (disgust)   373.75     6.00     2.25
  1 (disgust)   382.00     6.00     2.00
  1 (disgust)   390.00     6.00     7.50
  0 (anger)     403.50     6.00     4.50
  0 (anger)     414.00     6.00     2.25
  1 (disgust)   422.25     6.00     3.75
  0 (anger)     432.00     6.00     2.75
  1 (disgust)   440.75     6.00     4.25
  1 (disgust)   451.00     6.00     7.00
  0 (anger)     464.00     6.00     2.50
  0 (anger)     472.50     6.00     4.75
  0 (anger)     483.25     6.00     6.50
  0 (anger)     495.75     6.00     2.50
  1 (disgust)   504.25     6.00     2.75
  1 (disgust)   513.00     6.00     5.25
  1 (disgust)   524.25     6.00     3.75
  1 (disgust)   534.00     6.00     6.00
  0 (anger)     546.00     6.00     2.25
  1 (disgust)   554.25     6.00     4.00
  0 (anger)     564.25     6.00     5.00
  0 (anger)     575.25     6.00     8.50
  1 (disgust)   589.75     6.00     2.25
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  0 (anger)      16.75     6.00     3.50
  1 (disgust)    26.25     6.00     4.75
  1 (disgust)    37.00     6.00     3.75
  1 (disgust)    46.75     6.00     2.00
  1 (disgust)    54.75     6.00     3.25
  1 (disgust)    64.00     6.00     3.00
  0 (anger)      73.00     6.00     7.50
  0 (anger)      86.50     6.00     2.75
  0 (anger)      95.25     6.00     7.00
  1 (disgust)   108.25     6.00     8.00
  1 (disgust)   122.25     6.00     3.50
  0 (anger)     131.75     6.00     5.00
  0 (anger)     142.75     6.00     2.50
  1 (disgust)   151.25     6.00     2.50
  1 (disgust)   159.75     6.00     9.50
  0 (anger)     175.25     6.00     4.25
  1 (disgust)   185.50     6.00     2.50
  1 (disgust)   194.00     6.00     2.75
  0 (anger)     202.75     6.00     4.00
  1 (disgust)   212.75     6.00     3.00
  0 (anger)     221.75     6.00     5.75
  0 (anger)     233.50     6.00     2.25
  0 (anger)     241.75     6.00     5.50
  0 (anger)     253.25     6.00     2.25
  0 (anger)     261.50     6.00     2.50
  0 (anger)     270.00     6.00     4.00
  1 (disgust)   280.00     6.00     3.75
  0 (anger)     289.75     6.00     5.50
  1 (disgust)   301.25     6.00     3.00
  1 (disgust)   310.25     6.00     2.00
  0 (anger)     318.25     6.00     2.25
  1 (disgust)   326.50     6.00     3.75
  1 (disgust)   336.25     6.00     5.00
  0 (anger)     347.25     6.00     2.75
  0 (anger)     356.00     6.00     3.25
  0 (anger)     365.25     6.00     4.50
  0 (anger)     375.75     6.00     2.25
  0 (anger)     384.00     6.00     2.25
  0 (anger)     392.25     6.00     2.75
  0 (anger)     401.00     6.00     6.50
  0 (anger)     413.50     6.00     3.50
  0 (anger)     423.00     6.00     6.75
  1 (disgust)   435.75     6.00     4.25
  1 (disgust)   446.00     6.00     2.00
  1 (disgust)   454.00     6.00     6.00
  0 (anger)     466.00     6.00     3.25
  1 (disgust)   475.25     6.00     3.00
  0 (anger)     484.25     6.00     4.50
  1 (disgust)   494.75     6.00     4.25
  0 (anger)     505.00     6.00     3.75
  0 (anger)     514.75     6.00     4.75
  0 (anger)     525.50     6.00     2.25
  0 (anger)     533.75     6.00     2.50
  1 (disgust)   542.25     6.00     2.50
  0 (anger)     550.75     6.00     6.25
  1 (disgust)   563.00     6.00     5.25
  1 (disgust)   574.25     6.00     8.50
  1 (disgust)   588.75     6.00     3.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.25
  0 (anger)      18.25     6.00     4.75
  1 (disgust)    29.00     6.00     2.00
  1 (disgust)    37.00     6.00     4.75
  0 (anger)      47.75     6.00     2.25
  1 (disgust)    56.00     6.00     3.25
  1 (disgust)    65.25     6.00     3.25
  1 (disgust)    74.50     6.00     8.00
  1 (disgust)    88.50     6.00     4.50
  0 (anger)      99.00     6.00     3.75
  0 (anger)     108.75     6.00     2.25
  1 (disgust)   117.00     6.00     3.50
  0 (anger)     126.50     6.00     2.50
  1 (disgust)   135.00     6.00     5.25
  0 (anger)     146.25     6.00     9.50
  1 (disgust)   161.75     6.00     6.50
  0 (anger)     174.25     6.00     2.25
  1 (disgust)   182.50     6.00     2.75
  1 (disgust)   191.25     6.00     6.00
  0 (anger)     203.25     6.00     6.25
  1 (disgust)   215.50     6.00     3.75
  0 (anger)     225.25     6.00     4.25
  0 (anger)     235.50     6.00     2.25
  1 (disgust)   243.75     6.00     5.50
  1 (disgust)   255.25     6.00     2.00
  0 (anger)     263.25     6.00     2.00
  0 (anger)     271.25     6.00     2.75
  1 (disgust)   280.00     6.00     5.75
  1 (disgust)   291.75     6.00     3.25
  0 (anger)     301.00     6.00     2.50
  1 (disgust)   309.50     6.00     8.50
  1 (disgust)   324.00     6.00     2.50
  0 (anger)     332.50     6.00     3.00
  1 (disgust)   341.50     6.00     6.75
  0 (anger)     354.25     6.00     5.00
  0 (anger)     365.25     6.00     3.00
  1 (disgust)   374.25     6.00     3.50
  0 (anger)     383.75     6.00     2.50
  1 (disgust)   392.25     6.00     4.00
  1 (disgust)   402.25     6.00     4.50
  0 (anger)     412.75     6.00     2.50
  0 (anger)     421.25     6.00     5.00
  1 (disgust)   432.25     6.00     7.00
  0 (anger)     445.25     6.00     7.50
  1 (disgust)   458.75     6.00     3.00
  1 (disgust)   467.75     6.00     4.25
  1 (disgust)   478.00     6.00     3.25
  1 (disgust)   487.25     6.00     3.75
  1 (disgust)   497.00     6.00     5.50
  1 (disgust)   508.50     6.00     3.75
  0 (anger)     518.25     6.00     3.00
  0 (anger)     527.25     6.00     2.50
  0 (anger)     535.75     6.00     2.25
  1 (disgust)   544.00     6.00     2.75
  1 (disgust)   552.75     6.00     4.00
  0 (anger)     562.75     6.00     2.75
  0 (anger)     571.50     6.00     3.50
  1 (disgust)   581.00     6.00     2.75
  0 (anger)     589.75     6.00     2.25
  1 (disgust)   598.00     6.00     0.00

