-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.25
  1 (disgust)    18.25     6.00     3.00
  1 (disgust)    27.25     6.00     5.00
  0 (anger)      38.25     6.00     2.25
  0 (anger)      46.50     6.00     2.50
  0 (anger)      55.00     6.00     3.25
  0 (anger)      64.25     6.00     2.50
  0 (anger)      72.75     6.00     6.75
  1 (disgust)    85.50     6.00     2.50
  1 (disgust)    94.00     6.00     4.25
  0 (anger)     104.25     6.00     3.25
  1 (disgust)   113.50     6.00     6.00
  1 (disgust)   125.50     6.00     4.00
  1 (disgust)   135.50     6.00     8.50
  0 (anger)     150.00     6.00     3.50
  1 (disgust)   159.50     6.00     4.75
  1 (disgust)   170.25     6.00     2.25
  1 (disgust)   178.50     6.00     5.50
  0 (anger)     190.00     6.00     2.50
  0 (anger)     198.50     6.00     3.75
  1 (disgust)   208.25     6.00     2.75
  0 (anger)     217.00     6.00     2.00
  0 (anger)     225.00     6.00     8.00
  0 (anger)     239.00     6.00     5.25
  1 (disgust)   250.25     6.00     2.50
  1 (disgust)   258.75     6.00     5.75
  0 (anger)     270.50     6.00     2.25
  1 (disgust)   278.75     6.00     3.50
  1 (disgust)   288.25     6.00     2.25
  1 (disgust)   296.50     6.00     4.25
  1 (disgust)   306.75     6.00     7.00
  0 (anger)     319.75     6.00     9.50
  1 (disgust)   335.25     6.00     2.25
  0 (anger)     343.50     6.00     2.00
  1 (disgust)   351.50     6.00     4.00
  0 (anger)     361.50     6.00     2.25
  0 (anger)     369.75     6.00     3.50
  1 (disgust)   379.25     6.00     3.00
  1 (disgust)   388.25     6.00     2.00
  0 (anger)     396.25     6.00     3.25
  1 (disgust)   405.50     6.00     6.50
  0 (anger)     418.00     6.00     3.75
  1 (disgust)   427.75     6.00     2.75
  0 (anger)     436.50     6.00     3.75
  1 (disgust)   446.25     6.00     5.00
  1 (disgust)   457.25     6.00     5.50
  1 (disgust)   468.75     6.00     4.50
  1 (disgust)   479.25     6.00     2.75
  0 (anger)     488.00     6.00     3.75
  1 (disgust)   497.75     6.00     7.50
  1 (disgust)   511.25     6.00     2.75
  1 (disgust)   520.00     6.00     4.50
  0 (anger)     530.50     6.00     3.00
  1 (disgust)   539.50     6.00     3.25
  1 (disgust)   548.75     6.00     3.00
  0 (anger)     557.75     6.00     2.50
  1 (disgust)   566.25     6.00     2.75
  0 (anger)     575.00     6.00     4.75
  1 (disgust)   585.75     6.00     6.25
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  0 (anger)      16.25     6.00     2.75
  1 (disgust)    25.00     6.00     3.75
  1 (disgust)    34.75     6.00     3.25
  1 (disgust)    44.00     6.00     8.50
  0 (anger)      58.50     6.00     4.50
  1 (disgust)    69.00     6.00     5.00
  1 (disgust)    80.00     6.00     3.00
  0 (anger)      89.00     6.00     2.25
  0 (anger)      97.25     6.00     2.50
  0 (anger)     105.75     6.00     3.00
  1 (disgust)   114.75     6.00     3.00
  1 (disgust)   123.75     6.00     2.75
  0 (anger)     132.50     6.00     2.75
  0 (anger)     141.25     6.00     3.75
  1 (disgust)   151.00     6.00     3.25
  0 (anger)     160.25     6.00     2.50
  1 (disgust)   168.75     6.00     9.50
  1 (disgust)   184.25     6.00     5.50
  0 (anger)     195.75     6.00     8.00
  0 (anger)     209.75     6.00     4.75
  1 (disgust)   220.50     6.00     3.25
  1 (disgust)   229.75     6.00     4.00
  0 (anger)     239.75     6.00     3.50
  1 (disgust)   249.25     6.00     2.25
  0 (anger)     257.50     6.00     2.75
  0 (anger)     266.25     6.00     3.00
  0 (anger)     275.25     6.00     5.25
  1 (disgust)   286.50     6.00     2.00
  1 (disgust)   294.50     6.00     5.75
  0 (anger)     306.25     6.00     2.25
