-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.50
  0 (anger)      17.50     6.00     2.50
  1 (disgust)    26.00     6.00     2.00
  0 (anger)      34.00     6.00     2.75
  0 (anger)      42.75     6.00     4.25
  1 (disgust)    53.00     6.00     2.25
  1 (disgust)    61.25     6.00     5.00
  1 (disgust)    72.25     6.00     6.00
  0 (anger)      84.25     6.00     3.75
  0 (anger)      94.00     6.00     6.50
  0 (anger)     106.50     6.00     3.75
  0 (anger)     116.25     6.00     4.75
  1 (disgust)   127.00     6.00     4.25
  1 (disgust)   137.25     6.00     2.75
  1 (disgust)   146.00     6.00     7.50
  1 (disgust)   159.50     6.00     2.75
  0 (anger)     168.25     6.00     4.25
  0 (anger)     178.50     6.00     5.50
  1 (disgust)   190.00     6.00     2.50
  0 (anger)     198.50     6.00     2.25
  0 (anger)     206.75     6.00     2.50
  0 (anger)     215.25     6.00     3.00
  1 (disgust)   224.25     6.00     3.25
  0 (anger)     233.50     6.00     2.75
  0 (anger)     242.25     6.00     9.50
  1 (disgust)   257.75     6.00     4.50
  1 (disgust)   268.25     6.00     2.50
  1 (disgust)   276.75     6.00     5.75
  1 (disgust)   288.50     6.00     4.75
  1 (disgust)   299.25     6.00     2.25
  0 (anger)     307.50     6.00     3.50
  0 (anger)     317.00     6.00     4.50
  1 (disgust)   327.50     6.00     3.75
  0 (anger)     337.25     6.00     2.50
  0 (anger)     345.75     6.00     5.50
  1 (disgust)   357.25     6.00     2.50
  0 (anger)     365.75     6.00     3.25
  1 (disgust)   375.00     6.00     8.00
  1 (disgust)   389.00     6.00     4.00
  1 (disgust)   399.00     6.00     4.00
  1 (disgust)   409.00     6.00     6.75
  1 (disgust)   421.75     6.00     5.25
  0 (anger)     433.00     6.00     8.50
  1 (disgust)   447.50     6.00     2.75
  1 (disgust)   456.25     6.00     7.00
  0 (anger)     469.25     6.00     6.25
  0 (anger)     481.50     6.00     3.00
  1 (disgust)   490.50     6.00     3.00
  1 (disgust)   499.50     6.00     3.00
  1 (disgust)   508.50     6.00     3.25
