-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  0 (anger)      16.50     6.00     2.25
  0 (anger)      24.75     6.00     8.50
  0 (anger)      39.25     6.00     2.50
  0 (anger)      47.75     6.00     4.50
  0 (anger)      58.25     6.00     4.75
  0 (anger)      69.00     6.00     3.25
  0 (anger)      78.25     6.00     7.00
  1 (disgust)    91.25     6.00     2.75
  1 (disgust)   100.00     6.00     3.50
  1 (disgust)   109.50     6.00     2.75
  0 (anger)     118.25     6.00     3.75
  1 (disgust)   128.00     6.00     2.50
  1 (disgust)   136.50     6.00     3.00
  1 (disgust)   145.50     6.00     3.00
  1 (disgust)   154.50     6.00     2.25
  1 (disgust)   162.75     6.00     5.50
  0 (anger)     174.25     6.00     5.75
  0 (anger)     186.00     6.00     7.50
  1 (disgust)   199.50     6.00     4.25
  0 (anger)     209.75     6.00     2.25
  1 (disgust)   218.00     6.00     6.50
  0 (anger)     230.50     6.00     2.00
  0 (anger)     238.50     6.00     2.25
  1 (disgust)   246.75     6.00     3.25
  0 (anger)     256.00     6.00     3.75
  1 (disgust)   265.75     6.00     3.50
  1 (disgust)   275.25     6.00     6.25
  1 (disgust)   287.50     6.00     2.00
  1 (disgust)   295.50     6.00     2.50
  0 (anger)     304.00     6.00     6.00
  0 (anger)     316.00     6.00     2.75
  0 (anger)     324.75     6.00     9.50
  1 (disgust)   340.25     6.00     3.25
  0 (anger)     349.50     6.00     2.50
  1 (disgust)   358.00     6.00     2.75
  0 (anger)     366.75     6.00     3.25
  1 (disgust)   376.00     6.00     5.00
  1 (disgust)   387.00     6.00     3.75
  1 (disgust)   396.75     6.00     8.00
  1 (disgust)   410.75     6.00     2.25
  0 (anger)     419.00     6.00     3.75
  0 (anger)     428.75     6.00     4.25
  0 (anger)     439.00     6.00     5.50
  1 (disgust)   450.50     6.00     4.75
  1 (disgust)   461.25     6.00     2.50
  0 (anger)     469.75     6.00     5.00
  0 (anger)     480.75     6.00     3.50
  0 (anger)     490.25     6.00     4.25
  0 (anger)     500.50     6.00     3.00
  0 (anger)     509.50     6.00     4.00
  1 (disgust)   519.50     6.00     2.25
  1 (disgust)   527.75     6.00     5.25
  0 (anger)     539.00     6.00     2.00
  0 (anger)     547.00     6.00     4.50
  0 (anger)     557.50     6.00     6.75
  0 (anger)     570.25     6.00     3.00
  1 (disgust)   579.25     6.00     4.00
  1 (disgust)   589.25     6.00     2.75
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  1 (disgust)    16.50     6.00     3.50
  0 (anger)      26.00     6.00     2.25
  0 (anger)      34.25     6.00     3.75
  0 (anger)      44.00     6.00     3.00
  0 (anger)      53.00     6.00     3.25
  1 (disgust)    62.25     6.00     6.75
  0 (anger)      75.00     6.00     3.25
  0 (anger)      84.25     6.00     2.75
  0 (anger)      93.00     6.00     2.00
  0 (anger)     101.00     6.00     4.50
  1 (disgust)   111.50     6.00     8.00
  1 (disgust)   125.50     6.00     2.75
  0 (anger)     134.25     6.00     6.50
  1 (disgust)   146.75     6.00     3.75
  1 (disgust)   156.50     6.00     2.50
  1 (disgust)   165.00     6.00     2.75
  1 (disgust)   173.75     6.00     4.25
  1 (disgust)   184.00     6.00     4.50
  1 (disgust)   194.50     6.00     3.25
  0 (anger)     203.75     6.00     3.25
  1 (disgust)   213.00     6.00     2.75
  1 (disgust)   221.75     6.00     3.00
  0 (anger)     230.75     6.00     3.75
  1 (disgust)   240.50     6.00     5.00
  1 (disgust)   251.50     6.00     7.50
  1 (disgust)   265.00     6.00     5.50
  0 (anger)     276.50     6.00     7.00
  1 (disgust)   289.50     6.00     2.50
  0 (anger)     298.00     6.00     2.25
  0 (anger)     306.25     6.00     2.25
  0 (anger)     314.50     6.00     2.75
  0 (anger)     323.25     6.00     3.50
  0 (anger)     332.75     6.00     6.25
  0 (anger)     345.00     6.00     2.25
  0 (anger)     353.25     6.00     4.00
  0 (anger)     363.25     6.00     8.50
  1 (disgust)   377.75     6.00     5.00
  1 (disgust)   388.75     6.00     5.25
  1 (disgust)   400.00     6.00     9.50
  0 (anger)     415.50     6.00     4.25
  1 (disgust)   425.75     6.00     4.75
  1 (disgust)   436.50     6.00     2.25
  1 (disgust)   444.75     6.00     5.75
  0 (anger)     456.50     6.00     4.75
  0 (anger)     467.25     6.00     6.00
  0 (anger)     479.25     6.00     3.75
  0 (anger)     489.00     6.00     2.00
  0 (anger)     497.00     6.00     5.50
  0 (anger)     508.50     6.00     2.50
  1 (disgust)   517.00     6.00     3.00
  1 (disgust)   526.00     6.00     2.25
  0 (anger)     534.25     6.00     3.00
  0 (anger)     543.25     6.00     4.00
  1 (disgust)   553.25     6.00     4.25
  0 (anger)     563.50     6.00     2.50
  0 (anger)     572.00     6.00     3.50
  1 (disgust)   581.50     6.00     2.00
  0 (anger)     589.50     6.00     2.50
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.00
  0 (anger)      17.00     6.00     3.00
  0 (anger)      26.00     6.00     2.25
  1 (disgust)    34.25     6.00     3.25
  1 (disgust)    43.50     6.00     2.50
  1 (disgust)    52.00     6.00     3.25
  1 (disgust)    61.25     6.00     3.00
  0 (anger)      70.25     6.00     2.25
  1 (disgust)    78.50     6.00     3.25
  0 (anger)      87.75     6.00     5.75
  0 (anger)      99.50     6.00     9.50
  1 (disgust)   115.00     6.00     4.25
  1 (disgust)   125.25     6.00     3.75
  1 (disgust)   135.00     6.00     2.50
  0 (anger)     143.50     6.00     4.50
  1 (disgust)   154.00     6.00     4.75
  0 (anger)     164.75     6.00     8.50
  1 (disgust)   179.25     6.00     5.00
  0 (anger)     190.25     6.00     5.50
  1 (disgust)   201.75     6.00     5.25
  1 (disgust)   213.00     6.00     6.25
  1 (disgust)   225.25     6.00     3.50
  1 (disgust)   234.75     6.00     3.75
  0 (anger)     244.50     6.00     3.50
  1 (disgust)   254.00     6.00     2.25
  0 (anger)     262.25     6.00     2.75
  1 (disgust)   271.00     6.00     2.00
  1 (disgust)   279.00     6.00     4.75
  1 (disgust)   289.75     6.00     6.50
  1 (disgust)   302.25     6.00     4.00
  1 (disgust)   312.25     6.00     7.00
  1 (disgust)   325.25     6.00     6.75
  1 (disgust)   338.00     6.00     3.00
  1 (disgust)   347.00     6.00     3.75
  0 (anger)     356.75     6.00     5.50
  1 (disgust)   368.25     6.00     2.25
  0 (anger)     376.50     6.00     4.50
  0 (anger)     387.00     6.00     3.50
  0 (anger)     396.50     6.00     8.00
  1 (disgust)   410.50     6.00     7.50
  0 (anger)     424.00     6.00     2.75
  1 (disgust)   432.75     6.00     5.00
  0 (anger)     443.75     6.00     4.25
  1 (disgust)   454.00     6.00     2.50
  1 (disgust)   462.50     6.00     2.75
  1 (disgust)   471.25     6.00     4.00
  0 (anger)     481.25     6.00     2.25
  1 (disgust)   489.50     6.00     6.00
  0 (anger)     501.50     6.00     2.25
  0 (anger)     509.75     6.00     2.00
  0 (anger)     517.75     6.00     3.75
  0 (anger)     527.50     6.00     4.25
  0 (anger)     537.75     6.00     3.25
  0 (anger)     547.00     6.00     2.50
  1 (disgust)   555.50     6.00     2.50
  0 (anger)     564.00     6.00     2.00
  1 (disgust)   572.00     6.00     2.50
  0 (anger)     580.50     6.00     2.75
  0 (anger)     589.25     6.00     2.75
  0 (anger)     598.00     6.00     0.00

