-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.75
  0 (anger)      17.75     6.00     3.00
  1 (disgust)    26.75     6.00     3.25
  0 (anger)      36.00     6.00     4.25
  1 (disgust)    46.25     6.00     7.00
  0 (anger)      59.25     6.00     2.25
  0 (anger)      67.50     6.00     8.50
  0 (anger)      82.00     6.00     5.00
  1 (disgust)    93.00     6.00     4.75
  1 (disgust)   103.75     6.00     3.50
  0 (anger)     113.25     6.00     4.50
  1 (disgust)   123.75     6.00     8.00
  0 (anger)     137.75     6.00     2.00
  0 (anger)     145.75     6.00     3.75
  0 (anger)     155.50     6.00     3.25
  1 (disgust)   164.75     6.00     3.00
  0 (anger)     173.75     6.00     2.25
  1 (disgust)   182.00     6.00     3.75
  1 (disgust)   191.75     6.00     5.00
  0 (anger)     202.75     6.00     2.25
  0 (anger)     211.00     6.00     2.50
  1 (disgust)   219.50     6.00     6.75
  1 (disgust)   232.25     6.00     2.00
  0 (anger)     240.25     6.00     2.75
  0 (anger)     249.00     6.00     4.25
  0 (anger)     259.25     6.00     5.75
  1 (disgust)   271.00     6.00     4.00
  0 (anger)     281.00     6.00     7.50
  1 (disgust)   294.50     6.00     2.75
  1 (disgust)   303.25     6.00     2.25
  0 (anger)     311.50     6.00     4.25
  1 (disgust)   321.75     6.00     2.25
  1 (disgust)   330.00     6.00     5.50
  1 (disgust)   341.50     6.00     2.50
  1 (disgust)   350.00     6.00     2.00
  0 (anger)     358.00     6.00     5.50
  1 (disgust)   369.50     6.00     6.50
  0 (anger)     382.00     6.00     2.50
  0 (anger)     390.50     6.00     3.50
  0 (anger)     400.00     6.00     2.75
  0 (anger)     408.75     6.00     4.50
  0 (anger)     419.25     6.00     4.00
  1 (disgust)   429.25     6.00     3.50
  1 (disgust)   438.75     6.00     9.50
  1 (disgust)   454.25     6.00     2.50
  0 (anger)     462.75     6.00     6.25
  1 (disgust)   475.00     6.00     2.75
  0 (anger)     483.75     6.00     2.50
  0 (anger)     492.25     6.00     3.25
  0 (anger)     501.50     6.00     3.00
  1 (disgust)   510.50     6.00     3.25
  1 (disgust)   519.75     6.00     5.25
  1 (disgust)   531.00     6.00     2.75
  0 (anger)     539.75     6.00     6.00
  1 (disgust)   551.75     6.00     2.25
  0 (anger)     560.00     6.00     3.00
  1 (disgust)   569.00     6.00     3.75
  1 (disgust)   578.75     6.00     4.75
  0 (anger)     589.50     6.00     2.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.50
  0 (anger)      16.50     6.00     3.25
  1 (disgust)    25.75     6.00     2.50
  0 (anger)      34.25     6.00     2.25
  0 (anger)      42.50     6.00     3.75
  0 (anger)      52.25     6.00     5.25
  1 (disgust)    63.50     6.00     2.50
  1 (disgust)    72.00     6.00     2.75
  1 (disgust)    80.75     6.00     3.25
  1 (disgust)    90.00     6.00     3.25
  1 (disgust)    99.25     6.00     2.75
  1 (disgust)   108.00     6.00     2.25
  1 (disgust)   116.25     6.00     5.50
  0 (anger)     127.75     6.00     3.50
  0 (anger)     137.25     6.00     2.25
  1 (disgust)   145.50     6.00     6.50
  0 (anger)     158.00     6.00     4.25
  0 (anger)     168.25     6.00     4.75
  0 (anger)     179.00     6.00     2.75
  1 (disgust)   187.75     6.00     9.50
  1 (disgust)   203.25     6.00     5.50
  0 (anger)     214.75     6.00     7.50
  0 (anger)     228.25     6.00     3.00
  0 (anger)     237.25     6.00     2.00
  0 (anger)     245.25     6.00     2.25
  0 (anger)     253.50     6.00     6.75
  0 (anger)     266.25     6.00     4.50
  1 (disgust)   276.75     6.00     3.00
  1 (disgust)   285.75     6.00     3.75
  1 (disgust)   295.50     6.00     4.75
  1 (disgust)   306.25     6.00     2.75
  0 (anger)     315.00     6.00     3.50
  1 (disgust)   324.50     6.00     3.75
  1 (disgust)   334.25     6.00     2.50
  0 (anger)     342.75     6.00     3.00
  0 (anger)     351.75     6.00     6.00
  0 (anger)     363.75     6.00     5.00
  1 (disgust)   374.75     6.00     3.25
  0 (anger)     384.00     6.00     6.25
  0 (anger)     396.25     6.00     8.50
  0 (anger)     410.75     6.00     2.75
  1 (disgust)   419.50     6.00     4.25
  0 (anger)     429.75     6.00     5.00
  1 (disgust)   440.75     6.00     3.00
  1 (disgust)   449.75     6.00     4.00
  0 (anger)     459.75     6.00     8.00
  1 (disgust)   473.75     6.00     4.25
  1 (disgust)   484.00     6.00     2.00
  0 (anger)     492.00     6.00     3.50
  1 (disgust)   501.50     6.00     2.25
  1 (disgust)   509.75     6.00     3.75
  1 (disgust)   519.50     6.00     4.00
  1 (disgust)   529.50     6.00     2.50
  1 (disgust)   538.00     6.00     2.25
  1 (disgust)   546.25     6.00     2.50
  1 (disgust)   554.75     6.00     4.50
  0 (anger)     565.25     6.00     5.75
  0 (anger)     577.00     6.00     2.00
  0 (anger)     585.00     6.00     7.00
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.00
  1 (disgust)    18.00     6.00     5.75
  0 (anger)      29.75     6.00     2.50
  0 (anger)      38.25     6.00     3.25
  0 (anger)      47.50     6.00     5.25
  0 (anger)      58.75     6.00     3.00
  0 (anger)      67.75     6.00     3.00
  0 (anger)      76.75     6.00     2.00
  1 (disgust)    84.75     6.00     3.75
  1 (disgust)    94.50     6.00     4.25
  1 (disgust)   104.75     6.00     9.50
  0 (anger)     120.25     6.00     2.75
  1 (disgust)   129.00     6.00     4.75
  1 (disgust)   139.75     6.00     2.25
  1 (disgust)   148.00     6.00     7.50
  0 (anger)     161.50     6.00     5.00
  1 (disgust)   172.50     6.00     3.25
  1 (disgust)   181.75     6.00     2.25
  0 (anger)     190.00     6.00     2.25
  0 (anger)     198.25     6.00     6.25
