-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.00
  1 (disgust)    17.00     6.00     4.00
  0 (anger)      27.00     6.00     2.50
  1 (disgust)    35.50     6.00     2.50
  1 (disgust)    44.00     6.00     2.00
  1 (disgust)    52.00     6.00     3.25
  1 (disgust)    61.25     6.00     6.25
  1 (disgust)    73.50     6.00     2.00
  1 (disgust)    81.50     6.00     3.25
  0 (anger)      90.75     6.00     2.25
  0 (anger)      99.00     6.00     7.50
  0 (anger)     112.50     6.00     4.25
  0 (anger)     122.75     6.00     3.50
  0 (anger)     132.25     6.00     2.75
  0 (anger)     141.00     6.00     3.00
  0 (anger)     150.00     6.00     7.00
  1 (disgust)   163.00     6.00     3.00
  0 (anger)     172.00     6.00     2.25
  1 (disgust)   180.25     6.00     2.75
  0 (anger)     189.00     6.00     3.75
  1 (disgust)   198.75     6.00     2.25
  1 (disgust)   207.00     6.00     8.00
  0 (anger)     221.00     6.00     4.75
  0 (anger)     231.75     6.00     2.25
  1 (disgust)   240.00     6.00     6.00
  1 (disgust)   252.00     6.00     4.25
  0 (anger)     262.25     6.00     2.50
  1 (disgust)   270.75     6.00     5.00
  0 (anger)     281.75     6.00     4.25
  0 (anger)     292.00     6.00     3.25
  1 (disgust)   301.25     6.00     2.25
  0 (anger)     309.50     6.00     3.25
  0 (anger)     318.75     6.00     2.75
  1 (disgust)   327.50     6.00     5.50
  0 (anger)     339.00     6.00     3.75
  1 (disgust)   348.75     6.00     3.00
  0 (anger)     357.75     6.00     9.50
  0 (anger)     373.25     6.00     4.50
  0 (anger)     383.75     6.00     5.75
  1 (disgust)   395.50     6.00     5.50
  1 (disgust)   407.00     6.00     4.00
  1 (disgust)   417.00     6.00     5.25
  0 (anger)     428.25     6.00     5.00
  0 (anger)     439.25     6.00     2.75
  1 (disgust)   448.00     6.00     2.50
  0 (anger)     456.50     6.00     6.50
  0 (anger)     469.00     6.00     2.75
  0 (anger)     477.75     6.00     6.75
  0 (anger)     490.50     6.00     3.75
  0 (anger)     500.25     6.00     2.50
  1 (disgust)   508.75     6.00     4.50
  1 (disgust)   519.25     6.00     3.50
  1 (disgust)   528.75     6.00     2.25
  0 (anger)     537.00     6.00     2.50
  0 (anger)     545.50     6.00     3.75
  1 (disgust)   555.25     6.00     2.00
  0 (anger)     563.25     6.00     3.50
  0 (anger)     572.75     6.00     8.50
  1 (disgust)   587.25     6.00     4.75
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.25
  1 (disgust)    16.25     6.00     3.25
  1 (disgust)    25.50     6.00     2.75
  0 (anger)      34.25     6.00     3.75
  1 (disgust)    44.00     6.00     3.25
  0 (anger)      53.25     6.00     4.75
  1 (disgust)    64.00     6.00     8.00
  1 (disgust)    78.00     6.00     4.50
  0 (anger)      88.50     6.00     3.50
  0 (anger)      98.00     6.00     2.25
  1 (disgust)   106.25     6.00     3.50
  1 (disgust)   115.75     6.00     6.75
