-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.00
  1 (disgust)    17.00     6.00     2.25
  1 (disgust)    25.25     6.00     3.25
  0 (anger)      34.50     6.00     3.75
  0 (anger)      44.25     6.00     2.25
  0 (anger)      52.50     6.00     4.00
  1 (disgust)    62.50     6.00     5.00
  1 (disgust)    73.50     6.00     2.25
  1 (disgust)    81.75     6.00     3.25
  0 (anger)      91.00     6.00     8.00
  0 (anger)     105.00     6.00     2.50
  0 (anger)     113.50     6.00     3.75
  0 (anger)     123.25     6.00     2.50
  0 (anger)     131.75     6.00     2.25
  0 (anger)     140.00     6.00     4.25
  0 (anger)     150.25     6.00     2.75
  0 (anger)     159.00     6.00     2.50
  1 (disgust)   167.50     6.00     7.00
  0 (anger)     180.50     6.00     2.75
  0 (anger)     189.25     6.00     4.50
  0 (anger)     199.75     6.00     6.75
  0 (anger)     212.50     6.00     3.00
  0 (anger)     221.50     6.00     3.50
  1 (disgust)   231.00     6.00     5.25
  0 (anger)     242.25     6.00     2.50
  1 (disgust)   250.75     6.00     4.75
  1 (disgust)   261.50     6.00     2.25
  1 (disgust)   269.75     6.00     2.75
  1 (disgust)   278.50     6.00     3.75
  1 (disgust)   288.25     6.00     6.50
  1 (disgust)   300.75     6.00     2.75
  1 (disgust)   309.50     6.00     4.00
  1 (disgust)   319.50     6.00     4.50
  0 (anger)     330.00     6.00     2.50
  0 (anger)     338.50     6.00     5.00
  0 (anger)     349.50     6.00     3.00
  0 (anger)     358.50     6.00     2.00
  1 (disgust)   366.50     6.00     3.00
  1 (disgust)   375.50     6.00     4.25
  0 (anger)     385.75     6.00     2.00
  0 (anger)     393.75     6.00     3.25
  0 (anger)     403.00     6.00     6.25
  1 (disgust)   415.25     6.00     6.00
  1 (disgust)   427.25     6.00     4.25
  0 (anger)     437.50     6.00     4.75
  1 (disgust)   448.25     6.00     3.25
  1 (disgust)   457.50     6.00     9.50
  0 (anger)     473.00     6.00     3.50
  1 (disgust)   482.50     6.00     5.50
  0 (anger)     494.00     6.00     5.75
  0 (anger)     505.75     6.00     3.75
  1 (disgust)   515.50     6.00     2.75
  1 (disgust)   524.25     6.00     7.50
  0 (anger)     537.75     6.00     5.50
  0 (anger)     549.25     6.00     2.00
  0 (anger)     557.25     6.00     2.50
  0 (anger)     565.75     6.00     2.25
  1 (disgust)   574.00     6.00     8.50
  1 (disgust)   588.50     6.00     3.50
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.50
  0 (anger)      16.50     6.00     2.50
  0 (anger)      25.00     6.00     3.50
  0 (anger)      34.50     6.00     5.75
  1 (disgust)    46.25     6.00     3.75
  1 (disgust)    56.00     6.00     2.75
  1 (disgust)    64.75     6.00     8.50
  0 (anger)      79.25     6.00     5.50
  0 (anger)      90.75     6.00     3.25
  1 (disgust)   100.00     6.00     3.00
  0 (anger)     109.00     6.00     3.00
  1 (disgust)   118.00     6.00     2.00
