-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.00
  0 (anger)      17.00     6.00     3.75
  0 (anger)      26.75     6.00     3.50
  0 (anger)      36.25     6.00     4.00
  1 (disgust)    46.25     6.00     5.50
  0 (anger)      57.75     6.00     2.50
  1 (disgust)    66.25     6.00     3.25
  1 (disgust)    75.50     6.00     2.50
  0 (anger)      84.00     6.00     3.25
  1 (disgust)    93.25     6.00     3.75
  0 (anger)     103.00     6.00     6.00
  0 (anger)     115.00     6.00     5.00
  0 (anger)     126.00     6.00     3.25
  0 (anger)     135.25     6.00     8.00
  0 (anger)     149.25     6.00     8.50
  1 (disgust)   163.75     6.00     5.00
  1 (disgust)   174.75     6.00     3.50
  1 (disgust)   184.25     6.00     5.75
  1 (disgust)   196.00     6.00     3.50
  0 (anger)     205.50     6.00     3.00
  0 (anger)     214.50     6.00     2.50
  0 (anger)     223.00     6.00     3.75
  0 (anger)     232.75     6.00     5.50
  0 (anger)     244.25     6.00     4.00
  1 (disgust)   254.25     6.00     2.75
  0 (anger)     263.00     6.00     2.25
  1 (disgust)   271.25     6.00     4.50
  0 (anger)     281.75     6.00     4.25
  0 (anger)     292.00     6.00     5.25
  0 (anger)     303.25     6.00     4.25
  1 (disgust)   313.50     6.00     2.25
  1 (disgust)   321.75     6.00     2.25
  1 (disgust)   330.00     6.00     2.00
  0 (anger)     338.00     6.00     7.00
  1 (disgust)   351.00     6.00     6.75
  1 (disgust)   363.75     6.00     2.75
  0 (anger)     372.50     6.00     3.00
  0 (anger)     381.50     6.00     6.25
  1 (disgust)   393.75     6.00     4.75
  1 (disgust)   404.50     6.00     4.50
  0 (anger)     415.00     6.00     2.75
  1 (disgust)   423.75     6.00     4.25
  0 (anger)     434.00     6.00     2.00
  0 (anger)     442.00     6.00     2.00
  1 (disgust)   450.00     6.00     2.25
  0 (anger)     458.25     6.00     2.75
  0 (anger)     467.00     6.00     2.50
  1 (disgust)   475.50     6.00     7.50
  1 (disgust)   489.00     6.00     3.25
  0 (anger)     498.25     6.00     2.25
  1 (disgust)   506.50     6.00     4.75
  1 (disgust)   517.25     6.00     2.75
  0 (anger)     526.00     6.00     3.00
  1 (disgust)   535.00     6.00     3.75
  1 (disgust)   544.75     6.00     2.50
  1 (disgust)   553.25     6.00     2.50
  0 (anger)     561.75     6.00     9.50
  1 (disgust)   577.25     6.00     6.50
  1 (disgust)   589.75     6.00     2.25
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.00
  0 (anger)      16.00     6.00     2.25
  0 (anger)      24.25     6.00     5.00
  0 (anger)      35.25     6.00     2.25
  1 (disgust)    43.50     6.00     4.25
  1 (disgust)    53.75     6.00     3.25
  0 (anger)      63.00     6.00     2.50
  0 (anger)      71.50     6.00     6.50
  1 (disgust)    84.00     6.00     3.75
  1 (disgust)    93.75     6.00     9.50
  1 (disgust)   109.25     6.00     2.00
  1 (disgust)   117.25     6.00     3.25
