-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.25
  0 (anger)      17.25     6.00     4.75
  0 (anger)      28.00     6.00     2.00
  1 (disgust)    36.00     6.00     5.00
  1 (disgust)    47.00     6.00     4.75
  1 (disgust)    57.75     6.00     3.00
  1 (disgust)    66.75     6.00     2.50
  0 (anger)      75.25     6.00     2.25
  1 (disgust)    83.50     6.00     2.75
  0 (anger)      92.25     6.00     9.50
  0 (anger)     107.75     6.00     3.00
  1 (disgust)   116.75     6.00     3.75
  1 (disgust)   126.50     6.00     3.50
  0 (anger)     136.00     6.00     5.50
  1 (disgust)   147.50     6.00     5.25
  1 (disgust)   158.75     6.00     6.75
  1 (disgust)   171.50     6.00     3.25
  0 (anger)     180.75     6.00     7.00
  0 (anger)     193.75     6.00     2.50
  0 (anger)     202.25     6.00     2.25
  0 (anger)     210.50     6.00     3.50
  1 (disgust)   220.00     6.00     2.25
  0 (anger)     228.25     6.00     2.75
  1 (disgust)   237.00     6.00     4.50
  0 (anger)     247.50     6.00     4.25
  0 (anger)     257.75     6.00     2.75
  1 (disgust)   266.50     6.00     3.00
  1 (disgust)   275.50     6.00     2.50
  1 (disgust)   284.00     6.00     8.00
  0 (anger)     298.00     6.00     4.00
  1 (disgust)   308.00     6.00     2.75
  1 (disgust)   316.75     6.00     6.00
  0 (anger)     328.75     6.00     4.25
  0 (anger)     339.00     6.00     3.75
  0 (anger)     348.75     6.00     3.50
  1 (disgust)   358.25     6.00     7.50
  0 (anger)     371.75     6.00     5.50
  1 (disgust)   383.25     6.00     2.00
  1 (disgust)   391.25     6.00     3.75
  0 (anger)     401.00     6.00     2.25
  0 (anger)     409.25     6.00     3.00
  1 (disgust)   418.25     6.00     6.50
  0 (anger)     430.75     6.00     5.75
  1 (disgust)   442.50     6.00     2.50
  0 (anger)     451.00     6.00     3.75
  0 (anger)     460.75     6.00     4.25
  0 (anger)     471.00     6.00     4.50
  1 (disgust)   481.50     6.00     2.25
  0 (anger)     489.75     6.00     3.25
  0 (anger)     499.00     6.00     2.50
  1 (disgust)   507.50     6.00     2.50
  0 (anger)     516.00     6.00     5.00
  0 (anger)     527.00     6.00     2.25
  1 (disgust)   535.25     6.00     4.00
  0 (anger)     545.25     6.00     8.50
  1 (disgust)   559.75     6.00     2.75
  0 (anger)     568.50     6.00     2.00
  0 (anger)     576.50     6.00     3.25
  1 (disgust)   585.75     6.00     6.25
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  0 (anger)      16.25     6.00     2.50
  1 (disgust)    24.75     6.00     3.00
