-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  0 (anger)      16.25     6.00     2.75
  1 (disgust)    25.00     6.00     4.00
  0 (anger)      35.00     6.00     6.50
  1 (disgust)    47.50     6.00     2.50
  1 (disgust)    56.00     6.00     8.00
  0 (anger)      70.00     6.00     4.50
  0 (anger)      80.50     6.00     3.25
  0 (anger)      89.75     6.00     5.00
  1 (disgust)   100.75     6.00     4.75
  0 (anger)     111.50     6.00     3.00
  0 (anger)     120.50     6.00     3.75
  0 (anger)     130.25     6.00     3.50
  1 (disgust)   139.75     6.00     3.50
  0 (anger)     149.25     6.00     2.50
  1 (disgust)   157.75     6.00     5.75
  0 (anger)     169.50     6.00     3.00
  1 (disgust)   178.50     6.00     2.25
  0 (anger)     186.75     6.00     2.00
  1 (disgust)   194.75     6.00     2.75
  0 (anger)     203.50     6.00     5.00
  1 (disgust)   214.50     6.00     3.25
  1 (disgust)   223.75     6.00     6.00
  0 (anger)     235.75     6.00     9.50
  1 (disgust)   251.25     6.00     3.25
  0 (anger)     260.50     6.00     3.50
  0 (anger)     270.00     6.00     3.00
  1 (disgust)   279.00     6.00     4.75
  0 (anger)     289.75     6.00     4.25
  1 (disgust)   300.00     6.00     2.50
  1 (disgust)   308.50     6.00     6.75
  1 (disgust)   321.25     6.00     5.50
  1 (disgust)   332.75     6.00     8.50
  0 (anger)     347.25     6.00     2.50
  0 (anger)     355.75     6.00     3.75
  1 (disgust)   365.50     6.00     2.50
  0 (anger)     374.00     6.00     7.00
  1 (disgust)   387.00     6.00     6.25
  0 (anger)     399.25     6.00     3.75
  1 (disgust)   409.00     6.00     4.25
  0 (anger)     419.25     6.00     4.25
  0 (anger)     429.50     6.00     2.00
  1 (disgust)   437.50     6.00     2.00
  1 (disgust)   445.50     6.00     2.50
  0 (anger)     454.00     6.00     3.75
  0 (anger)     463.75     6.00     5.50
  0 (anger)     475.25     6.00     2.25
  0 (anger)     483.50     6.00     5.25
  0 (anger)     494.75     6.00     2.25
  1 (disgust)   503.00     6.00     4.50
  1 (disgust)   513.50     6.00     7.50
  1 (disgust)   527.00     6.00     2.25
  1 (disgust)   535.25     6.00     4.00
  0 (anger)     545.25     6.00     3.25
  1 (disgust)   554.50     6.00     2.75
  0 (anger)     563.25     6.00     2.75
  1 (disgust)   572.00     6.00     2.25
  1 (disgust)   580.25     6.00     2.75
  0 (anger)     589.00     6.00     3.00
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  1 (disgust)    16.75     6.00     3.00
  0 (anger)      25.75     6.00     2.75
  0 (anger)      34.50     6.00     6.00
  1 (disgust)    46.50     6.00     3.50
  0 (anger)      56.00     6.00     4.50
  0 (anger)      66.50     6.00     4.25
  1 (disgust)    76.75     6.00     4.00
  1 (disgust)    86.75     6.00     4.25
  1 (disgust)    97.00     6.00     3.75
  1 (disgust)   106.75     6.00     6.25
  0 (anger)     119.00     6.00     5.25
  1 (disgust)   130.25     6.00     2.00
  0 (anger)     138.25     6.00     2.50
  1 (disgust)   146.75     6.00     3.25
  0 (anger)     156.00     6.00     3.25
  1 (disgust)   165.25     6.00     8.50
  0 (anger)     179.75     6.00     2.25
  0 (anger)     188.00     6.00     2.50
  0 (anger)     196.50     6.00     2.25
  1 (disgust)   204.75     6.00     8.00
  0 (anger)     218.75     6.00     2.50
  1 (disgust)   227.25     6.00     6.75
  0 (anger)     240.00     6.00     3.00
  1 (disgust)   249.00     6.00     2.75
  0 (anger)     257.75     6.00     3.00
  1 (disgust)   266.75     6.00     4.25
  1 (disgust)   277.00     6.00     5.75
  1 (disgust)   288.75     6.00     2.25
  0 (anger)     297.00     6.00     3.75
  0 (anger)     306.75     6.00     2.50
  1 (disgust)   315.25     6.00     2.00
  1 (disgust)   323.25     6.00     7.50
  1 (disgust)   336.75     6.00     3.00
  1 (disgust)   345.75     6.00     3.25
  1 (disgust)   355.00     6.00     5.50
  1 (disgust)   366.50     6.00     4.00
  0 (anger)     376.50     6.00     2.75
  1 (disgust)   385.25     6.00     3.25
  1 (disgust)   394.50     6.00     9.50
  0 (anger)     410.00     6.00     3.75
  1 (disgust)   419.75     6.00     4.50
  1 (disgust)   430.25     6.00     2.75
  1 (disgust)   439.00     6.00     5.00
  0 (anger)     450.00     6.00     2.25
  0 (anger)     458.25     6.00     6.50
  0 (anger)     470.75     6.00     2.25
  1 (disgust)   479.00     6.00     4.75
  0 (anger)     489.75     6.00     7.00
  0 (anger)     502.75     6.00     2.50
  0 (anger)     511.25     6.00     2.25
  0 (anger)     519.50     6.00     3.50
  1 (disgust)   529.00     6.00     5.00
  1 (disgust)   540.00     6.00     3.75
  1 (disgust)   549.75     6.00     5.50
  1 (disgust)   561.25     6.00     3.50
  1 (disgust)   570.75     6.00     2.50
  1 (disgust)   579.25     6.00     4.75
  1 (disgust)   590.00     6.00     2.00
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.50
  1 (disgust)    16.50     6.00     2.00
  0 (anger)      24.50     6.00     2.50
  1 (disgust)    33.00     6.00     8.50
  1 (disgust)    47.50     6.00     3.00
  1 (disgust)    56.50     6.00     2.50
  0 (anger)      65.00     6.00     2.25
  1 (disgust)    73.25     6.00     3.75
  1 (disgust)    83.00     6.00     3.50
  1 (disgust)    92.50     6.00     5.50
  0 (anger)     104.00     6.00     4.50
  0 (anger)     114.50     6.00     2.25
  1 (disgust)   122.75     6.00     9.50
  1 (disgust)   138.25     6.00     2.25
  0 (anger)     146.50     6.00     5.00
  0 (anger)     157.50     6.00     3.00
  0 (anger)     166.50     6.00     2.50
  0 (anger)     175.00     6.00     4.25
  1 (disgust)   185.25     6.00     4.00
  0 (anger)     195.25     6.00     6.25
  0 (anger)     207.50     6.00     3.25
  1 (disgust)   216.75     6.00     4.50
  0 (anger)     227.25     6.00     3.75
  1 (disgust)   237.00     6.00     3.25
  0 (anger)     246.25     6.00     7.00
  1 (disgust)   259.25     6.00     2.00
  1 (disgust)   267.25     6.00     4.75
  1 (disgust)   278.00     6.00     2.75
  0 (anger)     286.75     6.00     2.75
  0 (anger)     295.50     6.00     2.25
  0 (anger)     303.75     6.00     3.75
  0 (anger)     313.50     6.00     2.25
  0 (anger)     321.75     6.00     3.50
  0 (anger)     331.25     6.00     5.75
  0 (anger)     343.00     6.00     2.75
  1 (disgust)   351.75     6.00     2.50
  0 (anger)     360.25     6.00     2.75
  0 (anger)     369.00     6.00     3.25
  1 (disgust)   378.25     6.00     3.00
  1 (disgust)   387.25     6.00     5.25
  0 (anger)     398.50     6.00     2.25
  0 (anger)     406.75     6.00     3.25
  0 (anger)     416.00     6.00     6.50
  0 (anger)     428.50     6.00     2.00
  1 (disgust)   436.50     6.00     6.00
  1 (disgust)   448.50     6.00     5.50
  1 (disgust)   460.00     6.00     8.00
  0 (anger)     474.00     6.00     3.75
  0 (anger)     483.75     6.00     2.50
  1 (disgust)   492.25     6.00     3.00
  0 (anger)     501.25     6.00     7.50
  1 (disgust)   514.75     6.00     4.00
  1 (disgust)   524.75     6.00     2.75
  0 (anger)     533.50     6.00     4.25
  0 (anger)     543.75     6.00     6.75
  1 (disgust)   556.50     6.00     3.50
  1 (disgust)   566.00     6.00     4.75
  0 (anger)     576.75     6.00     5.00
  1 (disgust)   587.75     6.00     4.25
  0 (anger)     598.00     6.00     0.00

