-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  0 (anger)      16.25     6.00     2.00
  1 (disgust)    24.25     6.00     6.00
  1 (disgust)    36.25     6.00     3.75
  1 (disgust)    46.00     6.00     4.00
  0 (anger)      56.00     6.00     2.25
  1 (disgust)    64.25     6.00     2.50
  0 (anger)      72.75     6.00     2.75
  1 (disgust)    81.50     6.00     4.25
  0 (anger)      91.75     6.00     2.25
  0 (anger)     100.00     6.00     6.75
  0 (anger)     112.75     6.00     4.25
  0 (anger)     123.00     6.00     7.50
  0 (anger)     136.50     6.00     5.00
  1 (disgust)   147.50     6.00     3.75
  1 (disgust)   157.25     6.00     6.50
  1 (disgust)   169.75     6.00     3.75
  0 (anger)     179.50     6.00     3.00
  1 (disgust)   188.50     6.00     5.50
  0 (anger)     200.00     6.00     2.75
  1 (disgust)   208.75     6.00     2.50
  0 (anger)     217.25     6.00     2.25
  1 (disgust)   225.50     6.00     2.50
  1 (disgust)   234.00     6.00     3.25
  1 (disgust)   243.25     6.00     3.25
  0 (anger)     252.50     6.00     2.50
  0 (anger)     261.00     6.00     3.50
  1 (disgust)   270.50     6.00     4.50
  0 (anger)     281.00     6.00     8.00
  1 (disgust)   295.00     6.00     3.00
  1 (disgust)   304.00     6.00     2.75
  0 (anger)     312.75     6.00     2.75
  1 (disgust)   321.50     6.00     2.75
  1 (disgust)   330.25     6.00     3.50
  1 (disgust)   339.75     6.00     4.75
  0 (anger)     350.50     6.00     5.75
  1 (disgust)   362.25     6.00     2.00
  1 (disgust)   370.25     6.00     3.50
  0 (anger)     379.75     6.00     8.50
  1 (disgust)   394.25     6.00     3.00
  1 (disgust)   403.25     6.00     7.00
  0 (anger)     416.25     6.00     4.50
  1 (disgust)   426.75     6.00     2.25
  1 (disgust)   435.00     6.00     3.00
  0 (anger)     444.00     6.00     2.50
  0 (anger)     452.50     6.00     4.25
  0 (anger)     462.75     6.00     3.25
  1 (disgust)   472.00     6.00     4.00
  1 (disgust)   482.00     6.00     5.25
  1 (disgust)   493.25     6.00     5.00
  0 (anger)     504.25     6.00     9.50
  0 (anger)     519.75     6.00     5.50
  1 (disgust)   531.25     6.00     2.25
  0 (anger)     539.50     6.00     2.50
  0 (anger)     548.00     6.00     4.75
  0 (anger)     558.75     6.00     3.75
  0 (anger)     568.50     6.00     6.25
  1 (disgust)   580.75     6.00     3.25
  0 (anger)     590.00     6.00     2.00
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  0 (anger)      16.50     6.00     2.25
  0 (anger)      24.75     6.00     2.75
  0 (anger)      33.50     6.00     4.00
  1 (disgust)    43.50     6.00     4.75
  1 (disgust)    54.25     6.00     4.50
  1 (disgust)    64.75     6.00     3.00
  1 (disgust)    73.75     6.00     3.50
  1 (disgust)    83.25     6.00     2.50
  0 (anger)      91.75     6.00     3.25
  0 (anger)     101.00     6.00     3.00
  0 (anger)     110.00     6.00     4.75
  0 (anger)     120.75     6.00     6.25
  0 (anger)     133.00     6.00     5.00
  0 (anger)     144.00     6.00     4.25
  0 (anger)     154.25     6.00     3.75
  0 (anger)     164.00     6.00     7.50
  0 (anger)     177.50     6.00     3.50
  1 (disgust)   187.00     6.00     2.75
  1 (disgust)   195.75     6.00     3.25
  1 (disgust)   205.00     6.00     2.25
  0 (anger)     213.25     6.00     3.75
  0 (anger)     223.00     6.00     2.25
  1 (disgust)   231.25     6.00     3.00
  0 (anger)     240.25     6.00     3.75
  0 (anger)     250.00     6.00     4.50
  1 (disgust)   260.50     6.00     5.50
  1 (disgust)   272.00     6.00     3.25
  0 (anger)     281.25     6.00     4.00
  0 (anger)     291.25     6.00     3.25
  1 (disgust)   300.50     6.00     2.50
  1 (disgust)   309.00     6.00     3.50
  0 (anger)     318.50     6.00     7.00
  0 (anger)     331.50     6.00     2.50
  0 (anger)     340.00     6.00     6.00
  1 (disgust)   352.00     6.00     2.75
  1 (disgust)   360.75     6.00     2.00
  1 (disgust)   368.75     6.00     4.25
  1 (disgust)   379.00     6.00     8.00
  0 (anger)     393.00     6.00     2.25
  1 (disgust)   401.25     6.00     2.25
  0 (anger)     409.50     6.00     5.50
  0 (anger)     421.00     6.00     2.25
  1 (disgust)   429.25     6.00     6.75
  0 (anger)     442.00     6.00     3.00
  0 (anger)     451.00     6.00     5.00
  0 (anger)     462.00     6.00     5.25
  1 (disgust)   473.25     6.00     9.50
  1 (disgust)   488.75     6.00     2.75
  0 (anger)     497.50     6.00     2.50
  0 (anger)     506.00     6.00     3.75
  0 (anger)     515.75     6.00     4.25
  1 (disgust)   526.00     6.00     2.00
  1 (disgust)   534.00     6.00     2.50
  1 (disgust)   542.50     6.00     5.75
  1 (disgust)   554.25     6.00     2.75
  1 (disgust)   563.00     6.00     2.00
  0 (anger)     571.00     6.00     8.50
  1 (disgust)   585.50     6.00     6.50
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.50
  1 (disgust)    17.50     6.00     2.75
  1 (disgust)    26.25     6.00     5.25
  1 (disgust)    37.50     6.00     5.75
  1 (disgust)    49.25     6.00     3.25
  0 (anger)      58.50     6.00     4.25
  1 (disgust)    68.75     6.00     2.00
  0 (anger)      76.75     6.00     3.25
  1 (disgust)    86.00     6.00     4.00
  1 (disgust)    96.00     6.00     3.75
  0 (anger)     105.75     6.00     7.00
  0 (anger)     118.75     6.00     2.75
  0 (anger)     127.50     6.00     2.50
  1 (disgust)   136.00     6.00     4.75
  1 (disgust)   146.75     6.00     2.50
  1 (disgust)   155.25     6.00     3.00
  0 (anger)     164.25     6.00     8.00
  1 (disgust)   178.25     6.00     2.25
  1 (disgust)   186.50     6.00     5.50
  0 (anger)     198.00     6.00     6.50
  0 (anger)     210.50     6.00     5.00
  0 (anger)     221.50     6.00     4.75
  0 (anger)     232.25     6.00     5.50
  1 (disgust)   243.75     6.00     3.50
  1 (disgust)   253.25     6.00     2.75
  0 (anger)     262.00     6.00     3.50
  1 (disgust)   271.50     6.00     2.25
  0 (anger)     279.75     6.00     9.50
  1 (disgust)   295.25     6.00     4.25
  0 (anger)     305.50     6.00     2.50
  1 (disgust)   314.00     6.00     3.25
  1 (disgust)   323.25     6.00     2.25
  1 (disgust)   331.50     6.00     3.00
  0 (anger)     340.50     6.00     3.00
  1 (disgust)   349.50     6.00     2.50
  1 (disgust)   358.00     6.00     2.75
  0 (anger)     366.75     6.00     3.75
  0 (anger)     376.50     6.00     7.50
  0 (anger)     390.00     6.00     4.00
  1 (disgust)   400.00     6.00     3.25
  0 (anger)     409.25     6.00     3.75
  0 (anger)     419.00     6.00     2.25
  0 (anger)     427.25     6.00     6.25
  1 (disgust)   439.50     6.00     2.50
  1 (disgust)   448.00     6.00     4.25
  0 (anger)     458.25     6.00     2.00
  0 (anger)     466.25     6.00     5.00
  0 (anger)     477.25     6.00     4.50
  0 (anger)     487.75     6.00     3.75
  1 (disgust)   497.50     6.00     4.50
  0 (anger)     508.00     6.00     8.50
  1 (disgust)   522.50     6.00     6.75
  0 (anger)     535.25     6.00     2.25
  0 (anger)     543.50     6.00     2.50
  1 (disgust)   552.00     6.00     2.25
  0 (anger)     560.25     6.00     2.75
  1 (disgust)   569.00     6.00     6.00
  1 (disgust)   581.00     6.00     3.00
  1 (disgust)   590.00     6.00     2.00
  1 (disgust)   598.00     6.00     0.00

