-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  1 (disgust)    16.25     6.00     2.25
  1 (disgust)    24.50     6.00     3.50
  0 (anger)      34.00     6.00     3.50
  1 (disgust)    43.50     6.00     4.75
  0 (anger)      54.25     6.00     3.75
  1 (disgust)    64.00     6.00     5.25
  0 (anger)      75.25     6.00     5.00
  1 (disgust)    86.25     6.00     2.50
  1 (disgust)    94.75     6.00     3.25
  0 (anger)     104.00     6.00     4.00
  0 (anger)     114.00     6.00     2.25
  1 (disgust)   122.25     6.00     7.50
  1 (disgust)   135.75     6.00     3.25
  0 (anger)     145.00     6.00     6.50
  1 (disgust)   157.50     6.00     8.50
  1 (disgust)   172.00     6.00     2.75
  0 (anger)     180.75     6.00     3.50
  0 (anger)     190.25     6.00     3.00
  0 (anger)     199.25     6.00     2.25
  0 (anger)     207.50     6.00     4.75
  1 (disgust)   218.25     6.00     2.50
  0 (anger)     226.75     6.00     6.25
  1 (disgust)   239.00     6.00     3.00
  0 (anger)     248.00     6.00     4.00
  0 (anger)     258.00     6.00     2.00
  1 (disgust)   266.00     6.00     4.25
  0 (anger)     276.25     6.00     3.75
  1 (disgust)   286.00     6.00     7.00
  1 (disgust)   299.00     6.00     2.50
  0 (anger)     307.50     6.00     3.00
  0 (anger)     316.50     6.00     3.00
  1 (disgust)   325.50     6.00     6.75
  1 (disgust)   338.25     6.00     4.25
  0 (anger)     348.50     6.00     3.75
  0 (anger)     358.25     6.00     6.00
  1 (disgust)   370.25     6.00     3.75
  0 (anger)     380.00     6.00     8.00
  1 (disgust)   394.00     6.00     2.25
  0 (anger)     402.25     6.00     5.00
  1 (disgust)   413.25     6.00     2.75
  0 (anger)     422.00     6.00     5.50
  1 (disgust)   433.50     6.00     2.50
  0 (anger)     442.00     6.00     2.75
  0 (anger)     450.75     6.00     3.25
  1 (disgust)   460.00     6.00     4.50
  1 (disgust)   470.50     6.00     2.50
  1 (disgust)   479.00     6.00     2.50
  1 (disgust)   487.50     6.00     5.75
  1 (disgust)   499.25     6.00     9.50
  1 (disgust)   514.75     6.00     2.75
  0 (anger)     523.50     6.00     2.00
  0 (anger)     531.50     6.00     2.00
  0 (anger)     539.50     6.00     3.25
  1 (disgust)   548.75     6.00     2.25
  0 (anger)     557.00     6.00     4.25
  1 (disgust)   567.25     6.00     5.50
  1 (disgust)   578.75     6.00     4.50
  1 (disgust)   589.25     6.00     2.75
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.50
  0 (anger)      16.50     6.00     3.25
  1 (disgust)    25.75     6.00     3.00
  1 (disgust)    34.75     6.00     8.00
  1 (disgust)    48.75     6.00     2.25
  1 (disgust)    57.00     6.00     4.00
  1 (disgust)    67.00     6.00     6.25
  0 (anger)      79.25     6.00     3.75
  1 (disgust)    89.00     6.00     7.50
  0 (anger)     102.50     6.00     2.75
  0 (anger)     111.25     6.00     2.00
  1 (disgust)   119.25     6.00     5.00
  0 (anger)     130.25     6.00     4.25
  1 (disgust)   140.50     6.00     4.75
  0 (anger)     151.25     6.00     7.00
  0 (anger)     164.25     6.00     2.25
  0 (anger)     172.50     6.00     2.50
  0 (anger)     181.00     6.00     5.00
  1 (disgust)   192.00     6.00     3.25
  0 (anger)     201.25     6.00     3.75
  0 (anger)     211.00     6.00     4.00
  0 (anger)     221.00     6.00     4.25
  1 (disgust)   231.25     6.00     3.50
  0 (anger)     240.75     6.00     2.25
  1 (disgust)   249.00     6.00     4.50
  1 (disgust)   259.50     6.00     2.25
  1 (disgust)   267.75     6.00     2.00
  1 (disgust)   275.75     6.00     3.25
  0 (anger)     285.00     6.00     3.00
  1 (disgust)   294.00     6.00     6.50
  0 (anger)     306.50     6.00     2.50
  1 (disgust)   315.00     6.00     4.25
  1 (disgust)   325.25     6.00     2.50
  0 (anger)     333.75     6.00     6.00
  0 (anger)     345.75     6.00     8.50
  0 (anger)     360.25     6.00     4.50
  0 (anger)     370.75     6.00     5.75
  0 (anger)     382.50     6.00     3.50
  0 (anger)     392.00     6.00     3.00
  1 (disgust)   401.00     6.00     2.75
  1 (disgust)   409.75     6.00     2.25
  1 (disgust)   418.00     6.00     9.50
  0 (anger)     433.50     6.00     3.50
  0 (anger)     443.00     6.00     2.00
  0 (anger)     451.00     6.00     6.75
  0 (anger)     463.75     6.00     2.50
  1 (disgust)   472.25     6.00     2.25
  1 (disgust)   480.50     6.00     5.25
  1 (disgust)   491.75     6.00     3.25
  1 (disgust)   501.00     6.00     5.50
  0 (anger)     512.50     6.00     2.75
  0 (anger)     521.25     6.00     3.00
  0 (anger)     530.25     6.00     3.75
  1 (disgust)   540.00     6.00     4.75
  1 (disgust)   550.75     6.00     5.50
  0 (anger)     562.25     6.00     3.75
  0 (anger)     572.00     6.00     2.75
  1 (disgust)   580.75     6.00     2.50
  0 (anger)     589.25     6.00     2.75
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     5.75
  0 (anger)      19.75     6.00     3.50
  1 (disgust)    29.25     6.00     2.00
  1 (disgust)    37.25     6.00     2.50
  1 (disgust)    45.75     6.00     3.50
  0 (anger)      55.25     6.00     3.00
  1 (disgust)    64.25     6.00     2.50
  0 (anger)      72.75     6.00     9.50
  1 (disgust)    88.25     6.00     3.25
  0 (anger)      97.50     6.00     2.75
  0 (anger)     106.25     6.00     2.25
  1 (disgust)   114.50     6.00     8.50
  0 (anger)     129.00     6.00     5.00
  1 (disgust)   140.00     6.00     2.25
  0 (anger)     148.25     6.00     2.75
  1 (disgust)   157.00     6.00     4.25
  1 (disgust)   167.25     6.00     4.00
  0 (anger)     177.25     6.00     2.00
  0 (anger)     185.25     6.00     7.50
  0 (anger)     198.75     6.00     3.50
  0 (anger)     208.25     6.00     4.25
  1 (disgust)   218.50     6.00     6.25
  0 (anger)     230.75     6.00     3.00
  1 (disgust)   239.75     6.00     5.00
  1 (disgust)   250.75     6.00     2.25
  1 (disgust)   259.00     6.00     3.00
  1 (disgust)   268.00     6.00     3.75
  1 (disgust)   277.75     6.00     2.50
  0 (anger)     286.25     6.00     2.50
  0 (anger)     294.75     6.00     4.25
  0 (anger)     305.00     6.00     8.00
  1 (disgust)   319.00     6.00     3.25
  1 (disgust)   328.25     6.00     3.25
  1 (disgust)   337.50     6.00     5.50
  0 (anger)     349.00     6.00     2.00
  1 (disgust)   357.00     6.00     2.50
  0 (anger)     365.50     6.00     2.75
  1 (disgust)   374.25     6.00     6.50
  0 (anger)     386.75     6.00     2.75
  1 (disgust)   395.50     6.00     2.25
  0 (anger)     403.75     6.00     5.25
  1 (disgust)   415.00     6.00     4.00
  1 (disgust)   425.00     6.00     3.75
  0 (anger)     434.75     6.00     6.75
  0 (anger)     447.50     6.00     7.00
  0 (anger)     460.50     6.00     2.50
  0 (anger)     469.00     6.00     2.25
  0 (anger)     477.25     6.00     4.50
  1 (disgust)   487.75     6.00     3.75
  0 (anger)     497.50     6.00     3.75
  0 (anger)     507.25     6.00     4.75
  1 (disgust)   518.00     6.00     5.50
  1 (disgust)   529.50     6.00     3.00
  0 (anger)     538.50     6.00     2.25
  0 (anger)     546.75     6.00     3.25
  1 (disgust)   556.00     6.00     4.50
  1 (disgust)   566.50     6.00     4.75
  0 (anger)     577.25     6.00     2.75
  1 (disgust)   586.00     6.00     6.00
  1 (disgust)   598.00     6.00     0.00

