-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.00
  1 (disgust)    16.00     6.00     5.00
  0 (anger)      27.00     6.00     2.50
  1 (disgust)    35.50     6.00     7.00
  1 (disgust)    48.50     6.00     2.50
  1 (disgust)    57.00     6.00     4.75
  0 (anger)      67.75     6.00     2.75
  1 (disgust)    76.50     6.00     9.50
  1 (disgust)    92.00     6.00     5.75
  0 (anger)     103.75     6.00     3.00
  1 (disgust)   112.75     6.00     2.25
  1 (disgust)   121.00     6.00     2.25
  0 (anger)     129.25     6.00     4.25
  1 (disgust)   139.50     6.00     4.50
  0 (anger)     150.00     6.00     3.25
  0 (anger)     159.25     6.00     5.50
  1 (disgust)   170.75     6.00     3.00
  1 (disgust)   179.75     6.00     2.00
  1 (disgust)   187.75     6.00     8.00
  1 (disgust)   201.75     6.00     3.75
  0 (anger)     211.50     6.00     8.50
  0 (anger)     226.00     6.00     3.75
  0 (anger)     235.75     6.00     2.50
  0 (anger)     244.25     6.00     3.25
  0 (anger)     253.50     6.00     3.00
  0 (anger)     262.50     6.00     3.50
  1 (disgust)   272.00     6.00     3.25
  0 (anger)     281.25     6.00     2.75
  1 (disgust)   290.00     6.00     3.50
  1 (disgust)   299.50     6.00     2.00
  1 (disgust)   307.50     6.00     6.75
  1 (disgust)   320.25     6.00     7.50
  0 (anger)     333.75     6.00     2.75
  0 (anger)     342.50     6.00     5.00
  1 (disgust)   353.50     6.00     2.50
  1 (disgust)   362.00     6.00     2.25
  0 (anger)     370.25     6.00     2.50
  0 (anger)     378.75     6.00     6.00
  1 (disgust)   390.75     6.00     5.50
  1 (disgust)   402.25     6.00     4.50
  1 (disgust)   412.75     6.00     2.50
  1 (disgust)   421.25     6.00     4.00
  0 (anger)     431.25     6.00     2.75
  1 (disgust)   440.00     6.00     3.25
  0 (anger)     449.25     6.00     2.75
  0 (anger)     458.00     6.00     2.25
  1 (disgust)   466.25     6.00     6.25
  0 (anger)     478.50     6.00     6.50
  1 (disgust)   491.00     6.00     4.75
  1 (disgust)   501.75     6.00     3.00
  1 (disgust)   510.75     6.00     3.75
  0 (anger)     520.50     6.00     5.25
  1 (disgust)   531.75     6.00     4.25
  0 (anger)     542.00     6.00     3.50
  1 (disgust)   551.50     6.00     4.00
  0 (anger)     561.50     6.00     4.25
  0 (anger)     571.75     6.00     2.25
  1 (disgust)   580.00     6.00     2.25
  1 (disgust)   588.25     6.00     3.75
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.50
  0 (anger)      16.50     6.00     2.50
  1 (disgust)    25.00     6.00     3.50
  1 (disgust)    34.50     6.00     3.00
  0 (anger)      43.50     6.00     2.50
  1 (disgust)    52.00     6.00     2.50
  0 (anger)      60.50     6.00     7.50
  0 (anger)      74.00     6.00     4.75
  0 (anger)      84.75     6.00     5.00
  1 (disgust)    95.75     6.00     2.25
  0 (anger)     104.00     6.00     2.75
  0 (anger)     112.75     6.00     3.25
  0 (anger)     122.00     6.00     7.00
  0 (anger)     135.00     6.00     6.75
  0 (anger)     147.75     6.00     4.50
  1 (disgust)   158.25     6.00     4.75
  0 (anger)     169.00     6.00     2.25
  0 (anger)     177.25     6.00     2.50
  1 (disgust)   185.75     6.00     3.00
  0 (anger)     194.75     6.00     2.00
  0 (anger)     202.75     6.00     3.25
  0 (anger)     212.00     6.00     8.00
  1 (disgust)   226.00     6.00     3.50
  0 (anger)     235.50     6.00     3.75
  0 (anger)     245.25     6.00     5.25
  1 (disgust)   256.50     6.00     2.50
  0 (anger)     265.00     6.00     3.50
  1 (disgust)   274.50     6.00     3.00
  0 (anger)     283.50     6.00     6.25
  1 (disgust)   295.75     6.00     9.50
  1 (disgust)   311.25     6.00     5.50
  0 (anger)     322.75     6.00     2.75
  0 (anger)     331.50     6.00     6.50
  0 (anger)     344.00     6.00     2.75
  1 (disgust)   352.75     6.00     5.50
  1 (disgust)   364.25     6.00     3.75
  1 (disgust)   374.00     6.00     5.75
  0 (anger)     385.75     6.00     3.75
  0 (anger)     395.50     6.00     2.25
  0 (anger)     403.75     6.00     4.25
  1 (disgust)   414.00     6.00     2.25
  1 (disgust)   422.25     6.00     2.00
  0 (anger)     430.25     6.00     5.00
  1 (disgust)   441.25     6.00     2.25
  1 (disgust)   449.50     6.00     4.50
  1 (disgust)   460.00     6.00     4.25
  1 (disgust)   470.25     6.00     8.50
  0 (anger)     484.75     6.00     4.00
  0 (anger)     494.75     6.00     2.75
  1 (disgust)   503.50     6.00     4.25
  0 (anger)     513.75     6.00     3.25
  0 (anger)     523.00     6.00     4.00
  1 (disgust)   533.00     6.00     2.25
  0 (anger)     541.25     6.00     3.75
  1 (disgust)   551.00     6.00     6.00
  0 (anger)     563.00     6.00     3.25
  0 (anger)     572.25     6.00     3.00
  1 (disgust)   581.25     6.00     2.75
  0 (anger)     590.00     6.00     2.00
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  0 (anger)      16.75     6.00     5.00
  1 (disgust)    27.75     6.00     2.75
  1 (disgust)    36.50     6.00     2.25
  0 (anger)      44.75     6.00     4.50
  1 (disgust)    55.25     6.00     2.75
  0 (anger)      64.00     6.00     3.25
  1 (disgust)    73.25     6.00     3.75
  1 (disgust)    83.00     6.00     2.25
  0 (anger)      91.25     6.00     3.25
  0 (anger)     100.50     6.00     6.75
  1 (disgust)   113.25     6.00     8.50
  1 (disgust)   127.75     6.00     2.50
  0 (anger)     136.25     6.00     3.50
  0 (anger)     145.75     6.00     3.00
  1 (disgust)   154.75     6.00     2.25
  0 (anger)     163.00     6.00     3.50
  1 (disgust)   172.50     6.00     2.50
  1 (disgust)   181.00     6.00     7.50
  0 (anger)     194.50     6.00     4.00
  1 (disgust)   204.50     6.00     4.25
  1 (disgust)   214.75     6.00     3.00
  1 (disgust)   223.75     6.00     4.50
  1 (disgust)   234.25     6.00     2.50
  1 (disgust)   242.75     6.00     5.50
