-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.75
  1 (disgust)    17.75     6.00     2.25
  1 (disgust)    26.00     6.00     2.50
  0 (anger)      34.50     6.00     2.75
  0 (anger)      43.25     6.00     5.25
  0 (anger)      54.50     6.00     2.75
  1 (disgust)    63.25     6.00     2.25
  1 (disgust)    71.50     6.00     3.00
  0 (anger)      80.50     6.00     2.25
  1 (disgust)    88.75     6.00     4.25
  1 (disgust)    99.00     6.00     2.50
  0 (anger)     107.50     6.00     4.75
  1 (disgust)   118.25     6.00     3.25
  1 (disgust)   127.50     6.00     3.00
  1 (disgust)   136.50     6.00     2.50
  1 (disgust)   145.00     6.00     6.50
  0 (anger)     157.50     6.00     6.25
  1 (disgust)   169.75     6.00     3.50
  1 (disgust)   179.25     6.00     6.75
  0 (anger)     192.00     6.00     3.75
  1 (disgust)   201.75     6.00     3.25
  0 (anger)     211.00     6.00     4.25
  0 (anger)     221.25     6.00     3.00
  0 (anger)     230.25     6.00     2.25
  0 (anger)     238.50     6.00     6.00
  1 (disgust)   250.50     6.00     3.75
  1 (disgust)   260.25     6.00     2.25
  1 (disgust)   268.50     6.00     4.00
  1 (disgust)   278.50     6.00     2.00
  0 (anger)     286.50     6.00     2.50
  0 (anger)     295.00     6.00     2.00
  0 (anger)     303.00     6.00     7.50
  0 (anger)     316.50     6.00     5.75
  1 (disgust)   328.25     6.00     2.50
  0 (anger)     336.75     6.00     3.50
  1 (disgust)   346.25     6.00     2.00
  0 (anger)     354.25     6.00     4.50
  1 (disgust)   364.75     6.00     5.00
  1 (disgust)   375.75     6.00     2.25
  0 (anger)     384.00     6.00     8.00
  1 (disgust)   398.00     6.00     3.25
  1 (disgust)   407.25     6.00     5.50
  0 (anger)     418.75     6.00     4.50
  0 (anger)     429.25     6.00     4.75
  1 (disgust)   440.00     6.00     3.25
  0 (anger)     449.25     6.00     3.75
  0 (anger)     459.00     6.00     2.75
  1 (disgust)   467.75     6.00     4.25
  1 (disgust)   478.00     6.00     3.00
  1 (disgust)   487.00     6.00     5.50
  0 (anger)     498.50     6.00     2.75
  1 (disgust)   507.25     6.00     5.00
  0 (anger)     518.25     6.00     9.50
  1 (disgust)   533.75     6.00     7.00
  0 (anger)     546.75     6.00     2.50
  0 (anger)     555.25     6.00     4.00
  0 (anger)     565.25     6.00     8.50
  0 (anger)     579.75     6.00     2.75
  0 (anger)     588.50     6.00     3.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  1 (disgust)    16.75     6.00     3.00
  1 (disgust)    25.75     6.00     2.50
  0 (anger)      34.25     6.00     3.25
  0 (anger)      43.50     6.00     5.00
  1 (disgust)    54.50     6.00     6.25
  0 (anger)      66.75     6.00     7.00
  1 (disgust)    79.75     6.00     4.75
  0 (anger)      90.50     6.00     5.25
  0 (anger)     101.75     6.00     4.00
  0 (anger)     111.75     6.00     3.25
  0 (anger)     121.00     6.00     2.25
  1 (disgust)   129.25     6.00     6.00
  1 (disgust)   141.25     6.00     6.75
  0 (anger)     154.00     6.00     2.50
  0 (anger)     162.50     6.00     2.50
  0 (anger)     171.00     6.00     4.50
  1 (disgust)   181.50     6.00     6.50
  1 (disgust)   194.00     6.00     3.75
  0 (anger)     203.75     6.00     2.75
  1 (disgust)   212.50     6.00     3.50
  0 (anger)     222.00     6.00     3.00
  1 (disgust)   231.00     6.00     3.75
  0 (anger)     240.75     6.00     5.75
  0 (anger)     252.50     6.00     2.75
  0 (anger)     261.25     6.00     4.25
  0 (anger)     271.50     6.00     2.00
  1 (disgust)   279.50     6.00     5.50
  1 (disgust)   291.00     6.00     2.50
  0 (anger)     299.50     6.00     2.00
  0 (anger)     307.50     6.00     2.00
  0 (anger)     315.50     6.00     4.75
  1 (disgust)   326.25     6.00     4.25
  1 (disgust)   336.50     6.00     8.50
  0 (anger)     351.00     6.00     9.50
  1 (disgust)   366.50     6.00     5.00
  0 (anger)     377.50     6.00     2.25
  1 (disgust)   385.75     6.00     2.25
  0 (anger)     394.00     6.00     3.25
  0 (anger)     403.25     6.00     8.00
  0 (anger)     417.25     6.00     3.75
  1 (disgust)   427.00     6.00     4.50
  0 (anger)     437.50     6.00     3.25
  0 (anger)     446.75     6.00     3.75
  0 (anger)     456.50     6.00     2.50
  1 (disgust)   465.00     6.00     7.50
  1 (disgust)   478.50     6.00     4.25
  0 (anger)     488.75     6.00     2.25
  0 (anger)     497.00     6.00     2.75
  1 (disgust)   505.75     6.00     2.50
  1 (disgust)   514.25     6.00     5.50
  0 (anger)     525.75     6.00     2.75
  0 (anger)     534.50     6.00     3.50
  0 (anger)     544.00     6.00     3.00
  1 (disgust)   553.00     6.00     3.00
  1 (disgust)   562.00     6.00     2.25
  1 (disgust)   570.25     6.00     3.50
  0 (anger)     579.75     6.00     2.25
  1 (disgust)   588.00     6.00     4.00
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.25
  0 (anger)      17.25     6.00     2.25
  1 (disgust)    25.50     6.00     2.50
  1 (disgust)    34.00     6.00     3.50
  1 (disgust)    43.50     6.00     3.25
  1 (disgust)    52.75     6.00     2.75
  1 (disgust)    61.50     6.00     2.75
  0 (anger)      70.25     6.00     6.75
  0 (anger)      83.00     6.00     2.25
  0 (anger)      91.25     6.00     7.00
  1 (disgust)   104.25     6.00     8.50
  1 (disgust)   118.75     6.00     6.50
  1 (disgust)   131.25     6.00     8.00
  1 (disgust)   145.25     6.00     4.75
  1 (disgust)   156.00     6.00     2.00
  0 (anger)     164.00     6.00     3.25
  1 (disgust)   173.25     6.00     2.75
  1 (disgust)   182.00     6.00     4.50
  1 (disgust)   192.50     6.00     2.25
  1 (disgust)   200.75     6.00     4.00
