-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.25
  0 (anger)      17.25     6.00     3.25
  1 (disgust)    26.50     6.00     5.00
  0 (anger)      37.50     6.00     3.25
  0 (anger)      46.75     6.00     6.25
  0 (anger)      59.00     6.00     2.75
  1 (disgust)    67.75     6.00     2.25
  1 (disgust)    76.00     6.00     3.25
  0 (anger)      85.25     6.00     4.25
  0 (anger)      95.50     6.00     4.75
  0 (anger)     106.25     6.00     3.75
  1 (disgust)   116.00     6.00     6.75
  0 (anger)     128.75     6.00     2.75
  0 (anger)     137.50     6.00     3.00
  0 (anger)     146.50     6.00     2.25
  0 (anger)     154.75     6.00     5.50
  0 (anger)     166.25     6.00     5.00
  0 (anger)     177.25     6.00     2.50
  1 (disgust)   185.75     6.00     4.50
  1 (disgust)   196.25     6.00     2.25
  1 (disgust)   204.50     6.00     2.50
  1 (disgust)   213.00     6.00     4.00
  0 (anger)     223.00     6.00     2.00
  1 (disgust)   231.00     6.00     4.25
  0 (anger)     241.25     6.00     2.75
  0 (anger)     250.00     6.00     8.00
  1 (disgust)   264.00     6.00     3.75
  0 (anger)     273.75     6.00     4.50
  0 (anger)     284.25     6.00     5.50
  0 (anger)     295.75     6.00     6.50
  1 (disgust)   308.25     6.00     3.50
  1 (disgust)   317.75     6.00     3.00
  0 (anger)     326.75     6.00     7.50
  0 (anger)     340.25     6.00     9.50
  0 (anger)     355.75     6.00     2.00
  0 (anger)     363.75     6.00     4.75
  0 (anger)     374.50     6.00     5.25
  1 (disgust)   385.75     6.00     3.00
  1 (disgust)   394.75     6.00     2.25
  1 (disgust)   403.00     6.00     2.25
  1 (disgust)   411.25     6.00     5.75
  0 (anger)     423.00     6.00     2.75
  1 (disgust)   431.75     6.00     7.00
  1 (disgust)   444.75     6.00     2.75
  0 (anger)     453.50     6.00     3.75
  1 (disgust)   463.25     6.00     3.50
  0 (anger)     472.75     6.00     8.50
  1 (disgust)   487.25     6.00     3.50
  1 (disgust)   496.75     6.00     3.75
  1 (disgust)   506.50     6.00     2.25
  0 (anger)     514.75     6.00     2.50
  1 (disgust)   523.25     6.00     2.00
  1 (disgust)   531.25     6.00     2.50
  0 (anger)     539.75     6.00     2.50
  1 (disgust)   548.25     6.00     4.25
  0 (anger)     558.50     6.00     4.00
  1 (disgust)   568.50     6.00     6.00
  1 (disgust)   580.50     6.00     3.00
  0 (anger)     589.50     6.00     2.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  0 (anger)      16.75     6.00     3.75
  1 (disgust)    26.50     6.00     4.50
  0 (anger)      37.00     6.00     2.50
  0 (anger)      45.50     6.00     2.75
  1 (disgust)    54.25     6.00     4.25
  0 (anger)      64.50     6.00     5.25
  0 (anger)      75.75     6.00     2.25
  1 (disgust)    84.00     6.00     3.25
  0 (anger)      93.25     6.00     4.50
  1 (disgust)   103.75     6.00     2.25
  0 (anger)     112.00     6.00     4.25
  0 (anger)     122.25     6.00     6.25
  0 (anger)     134.50     6.00     3.50
  0 (anger)     144.00     6.00     2.50
  1 (disgust)   152.50     6.00     8.00
  1 (disgust)   166.50     6.00     5.00
  0 (anger)     177.50     6.00     6.75
  0 (anger)     190.25     6.00     2.25
  1 (disgust)   198.50     6.00     4.00
  1 (disgust)   208.50     6.00     2.50
  0 (anger)     217.00     6.00     3.00
  0 (anger)     226.00     6.00     2.50
  1 (disgust)   234.50     6.00     4.75
  1 (disgust)   245.25     6.00     2.00
  1 (disgust)   253.25     6.00     6.00
  0 (anger)     265.25     6.00     2.75
  0 (anger)     274.00     6.00     2.00
  1 (disgust)   282.00     6.00     2.00
  0 (anger)     290.00     6.00     3.75
  1 (disgust)   299.75     6.00     2.25
  0 (anger)     308.00     6.00     7.50
  0 (anger)     321.50     6.00     6.50
  1 (disgust)   334.00     6.00     4.25
  1 (disgust)   344.25     6.00     2.25
  0 (anger)     352.50     6.00     2.50
  1 (disgust)   361.00     6.00     3.00
  0 (anger)     370.00     6.00     3.50
  1 (disgust)   379.50     6.00     7.00
  1 (disgust)   392.50     6.00     2.25
  1 (disgust)   400.75     6.00     3.50
  1 (disgust)   410.25     6.00     8.50
  0 (anger)     424.75     6.00     5.50
  0 (anger)     436.25     6.00     4.00
  1 (disgust)   446.25     6.00     2.50
  1 (disgust)   454.75     6.00     5.75
  1 (disgust)   466.50     6.00     9.50
  0 (anger)     482.00     6.00     3.75
  0 (anger)     491.75     6.00     3.00
  0 (anger)     500.75     6.00     5.00
  0 (anger)     511.75     6.00     3.25
  1 (disgust)   521.00     6.00     2.75
  0 (anger)     529.75     6.00     3.75
  1 (disgust)   539.50     6.00     3.25
  0 (anger)     548.75     6.00     3.25
  1 (disgust)   558.00     6.00     4.75
  1 (disgust)   568.75     6.00     2.75
  1 (disgust)   577.50     6.00     5.50
  1 (disgust)   589.00     6.00     3.00
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.25
  0 (anger)      16.25     6.00     3.50
  0 (anger)      25.75     6.00     2.00
  0 (anger)      33.75     6.00     5.00
  1 (disgust)    44.75     6.00     4.25
  0 (anger)      55.00     6.00     8.50
  1 (disgust)    69.50     6.00     5.50
  0 (anger)      81.00     6.00     5.25
  0 (anger)      92.25     6.00     2.25
  0 (anger)     100.50     6.00     4.50
  1 (disgust)   111.00     6.00     3.50
  0 (anger)     120.50     6.00     6.25
  0 (anger)     132.75     6.00     4.25
  0 (anger)     143.00     6.00     7.00
  0 (anger)     156.00     6.00     3.00
  1 (disgust)   165.00     6.00     3.75
  1 (disgust)   174.75     6.00     6.50
  1 (disgust)   187.25     6.00     3.25
  1 (disgust)   196.50     6.00     5.75
  1 (disgust)   208.25     6.00     7.50
  1 (disgust)   221.75     6.00     3.25
  1 (disgust)   231.00     6.00     2.75
  0 (anger)     239.75     6.00     4.25
  1 (disgust)   250.00     6.00     2.00
  1 (disgust)   258.00     6.00     2.00
  0 (anger)     266.00     6.00     3.75
  1 (disgust)   275.75     6.00     2.25
  1 (disgust)   284.00     6.00     5.50
  0 (anger)     295.50     6.00     2.50
  0 (anger)     304.00     6.00     5.00
  0 (anger)     315.00     6.00     2.50
  1 (disgust)   323.50     6.00     4.75
  0 (anger)     334.25     6.00     2.25
  0 (anger)     342.50     6.00     6.00
  1 (disgust)   354.50     6.00     3.25
  0 (anger)     363.75     6.00     2.50
  1 (disgust)   372.25     6.00     3.00
  1 (disgust)   381.25     6.00     2.75
  1 (disgust)   390.00     6.00     2.25
  0 (anger)     398.25     6.00     2.50
  1 (disgust)   406.75     6.00     3.00
  1 (disgust)   415.75     6.00     8.00
  1 (disgust)   429.75     6.00     9.50
  1 (disgust)   445.25     6.00     4.00
  1 (disgust)   455.25     6.00     3.75
  0 (anger)     465.00     6.00     2.75
  0 (anger)     473.75     6.00     2.50
  0 (anger)     482.25     6.00     3.25
  0 (anger)     491.50     6.00     3.75
  1 (disgust)   501.25     6.00     6.75
  0 (anger)     514.00     6.00     3.00
  0 (anger)     523.00     6.00     2.25
  1 (disgust)   531.25     6.00     2.75
  1 (disgust)   540.00     6.00     4.75
  1 (disgust)   550.75     6.00     4.00
  1 (disgust)   560.75     6.00     3.50
  1 (disgust)   570.25     6.00     2.50
  1 (disgust)   578.75     6.00     2.75
  0 (anger)     587.50     6.00     4.50
  0 (anger)     598.00     6.00     0.00

