-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  0 (anger)      16.25     6.00     2.50
  1 (disgust)    24.75     6.00     6.00
  1 (disgust)    36.75     6.00     2.75
  1 (disgust)    45.50     6.00     3.50
  1 (disgust)    55.00     6.00     3.25
  0 (anger)      64.25     6.00     2.00
  0 (anger)      72.25     6.00     2.50
  0 (anger)      80.75     6.00     4.00
  0 (anger)      90.75     6.00     2.75
  1 (disgust)    99.50     6.00     9.50
  1 (disgust)   115.00     6.00     8.00
  1 (disgust)   129.00     6.00     5.50
  1 (disgust)   140.50     6.00     3.50
  0 (anger)     150.00     6.00     3.50
  1 (disgust)   159.50     6.00     4.50
  0 (anger)     170.00     6.00     7.50
  1 (disgust)   183.50     6.00     2.50
  0 (anger)     192.00     6.00     4.75
  1 (disgust)   202.75     6.00     7.00
  0 (anger)     215.75     6.00     3.75
  0 (anger)     225.50     6.00     3.00
  0 (anger)     234.50     6.00     2.25
  0 (anger)     242.75     6.00     6.75
  0 (anger)     255.50     6.00     4.75
  1 (disgust)   266.25     6.00     3.25
  1 (disgust)   275.50     6.00     3.00
  1 (disgust)   284.50     6.00     3.00
  1 (disgust)   293.50     6.00     4.50
  0 (anger)     304.00     6.00     2.00
  0 (anger)     312.00     6.00     2.25
  1 (disgust)   320.25     6.00     4.25
  0 (anger)     330.50     6.00     2.25
  0 (anger)     338.75     6.00     3.00
  1 (disgust)   347.75     6.00     5.25
  0 (anger)     359.00     6.00     6.25
  1 (disgust)   371.25     6.00     2.50
  1 (disgust)   379.75     6.00     2.25
  1 (disgust)   388.00     6.00     2.75
  1 (disgust)   396.75     6.00     5.75
  1 (disgust)   408.50     6.00     6.50
  1 (disgust)   421.00     6.00     4.25
  0 (anger)     431.25     6.00     3.75
  1 (disgust)   441.00     6.00     3.25
  1 (disgust)   450.25     6.00     2.75
  0 (anger)     459.00     6.00     3.25
  1 (disgust)   468.25     6.00     3.75
  0 (anger)     478.00     6.00     2.50
  1 (disgust)   486.50     6.00     2.75
  1 (disgust)   495.25     6.00     5.00
  0 (anger)     506.25     6.00     3.75
  1 (disgust)   516.00     6.00     5.50
  1 (disgust)   527.50     6.00     8.50
  1 (disgust)   542.00     6.00     2.00
  0 (anger)     550.00     6.00     2.25
  0 (anger)     558.25     6.00     5.00
  0 (anger)     569.25     6.00     4.00
  0 (anger)     579.25     6.00     2.50
  0 (anger)     587.75     6.00     4.25
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.00
  1 (disgust)    18.00     6.00     3.00
  1 (disgust)    27.00     6.00     2.75
  1 (disgust)    35.75     6.00     3.25
  1 (disgust)    45.00     6.00     7.50
  1 (disgust)    58.50     6.00     2.00
  0 (anger)      66.50     6.00     2.25
  0 (anger)      74.75     6.00     2.75
  1 (disgust)    83.50     6.00     7.00
  0 (anger)      96.50     6.00     2.50
  1 (disgust)   105.00     6.00     8.50
  0 (anger)     119.50     6.00     2.50
  1 (disgust)   128.00     6.00     5.75
  1 (disgust)   139.75     6.00     3.00
  0 (anger)     148.75     6.00     2.50
  1 (disgust)   157.25     6.00     6.75
  1 (disgust)   170.00     6.00     3.75
  0 (anger)     179.75     6.00     3.75
  0 (anger)     189.50     6.00     2.50
  1 (disgust)   198.00     6.00     2.25
  0 (anger)     206.25     6.00     3.25
  1 (disgust)   215.50     6.00     2.25
  0 (anger)     223.75     6.00     2.50
  0 (anger)     232.25     6.00     2.75
  0 (anger)     241.00     6.00     8.00
  1 (disgust)   255.00     6.00     4.25
  1 (disgust)   265.25     6.00     2.50
  0 (anger)     273.75     6.00     2.25
  1 (disgust)   282.00     6.00     3.50
  1 (disgust)   291.50     6.00     2.00
  0 (anger)     299.50     6.00     4.25
  1 (disgust)   309.75     6.00     3.50
  0 (anger)     319.25     6.00     4.50
  0 (anger)     329.75     6.00     9.50
  1 (disgust)   345.25     6.00     3.50
  0 (anger)     354.75     6.00     2.75
  0 (anger)     363.50     6.00     2.00
  1 (disgust)   371.50     6.00     3.75
  1 (disgust)   381.25     6.00     3.00
  0 (anger)     390.25     6.00     3.25
  0 (anger)     399.50     6.00     2.25
  0 (anger)     407.75     6.00     6.00
  0 (anger)     419.75     6.00     5.00
  0 (anger)     430.75     6.00     4.75
  1 (disgust)   441.50     6.00     4.25
  1 (disgust)   451.75     6.00     3.75
  0 (anger)     461.50     6.00     4.50
  0 (anger)     472.00     6.00     3.25
  1 (disgust)   481.25     6.00     5.50
  0 (anger)     492.75     6.00     3.00
  1 (disgust)   501.75     6.00     5.50
  1 (disgust)   513.25     6.00     4.00
  0 (anger)     523.25     6.00     5.25
  1 (disgust)   534.50     6.00     6.25
  0 (anger)     546.75     6.00     6.50
  1 (disgust)   559.25     6.00     2.25
  0 (anger)     567.50     6.00     2.75
  1 (disgust)   576.25     6.00     5.00
  0 (anger)     587.25     6.00     4.75
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.75
  0 (anger)      16.75     6.00     3.25
  0 (anger)      26.00     6.00     2.75
  0 (anger)      34.75     6.00     5.50
  1 (disgust)    46.25     6.00     5.00
  1 (disgust)    57.25     6.00     2.25
  0 (anger)      65.50     6.00     2.50
  0 (anger)      74.00     6.00     2.50
  0 (anger)      82.50     6.00     3.25
  0 (anger)      91.75     6.00     3.50
  1 (disgust)   101.25     6.00     3.50
  1 (disgust)   110.75     6.00     9.50
  0 (anger)     126.25     6.00     5.00
  1 (disgust)   137.25     6.00     8.50
  1 (disgust)   151.75     6.00     6.25
  1 (disgust)   164.00     6.00     2.00
  0 (anger)     172.00     6.00     3.00
  0 (anger)     181.00     6.00     3.00
  1 (disgust)   190.00     6.00     2.00
  0 (anger)     198.00     6.00     8.00
  0 (anger)     212.00     6.00     2.25
  1 (disgust)   220.25     6.00     5.75
  1 (disgust)   232.00     6.00     6.75
  0 (anger)     244.75     6.00     2.50
  1 (disgust)   253.25     6.00     4.25
  0 (anger)     263.50     6.00     3.75
  1 (disgust)   273.25     6.00     3.50
  0 (anger)     282.75     6.00     3.75
  0 (anger)     292.50     6.00     6.50
  0 (anger)     305.00     6.00     2.50
  1 (disgust)   313.50     6.00     3.25
  0 (anger)     322.75     6.00     2.25
  0 (anger)     331.00     6.00     3.25
  0 (anger)     340.25     6.00     4.00
  0 (anger)     350.25     6.00     4.00
  1 (disgust)   360.25     6.00     2.50
  0 (anger)     368.75     6.00     4.75
  0 (anger)     379.50     6.00     7.00
  1 (disgust)   392.50     6.00     4.25
  1 (disgust)   402.75     6.00     2.25
  1 (disgust)   411.00     6.00     2.75
  1 (disgust)   419.75     6.00     4.50
  1 (disgust)   430.25     6.00     4.25
  0 (anger)     440.50     6.00     6.00
  0 (anger)     452.50     6.00     2.00
  0 (anger)     460.50     6.00     4.75
  1 (disgust)   471.25     6.00     3.75
  1 (disgust)   481.00     6.00     2.75
  1 (disgust)   489.75     6.00     2.25
  1 (disgust)   498.00     6.00     2.75
  0 (anger)     506.75     6.00     5.50
  1 (disgust)   518.25     6.00     7.50
  0 (anger)     531.75     6.00     3.00
  0 (anger)     540.75     6.00     5.25
  1 (disgust)   552.00     6.00     3.00
  1 (disgust)   561.00     6.00     2.25
  1 (disgust)   569.25     6.00     3.75
  0 (anger)     579.00     6.00     4.50
  0 (anger)     589.50     6.00     2.50
  0 (anger)     598.00     6.00     0.00

